name,label,summary,description,predict
tigervnc,应用, A TigerVNC remote display system," Virtual Network Computing (VNC) is a remote display system which
allows you to view a computing 'desktop' environment not only on the
machine where it is running, but from anywhere on the Internet and
from a wide variety of machine architectures.  This package contains a
client which will allow you to connect to other desktops running a VNC
server.",应用
tigervnc-icons,应用, Icons for TigerVNC viewer, This package contains icons for TigerVNC viewer,应用
tigervnc-license,应用, License of TigerVNC suite, This package contains license of the TigerVNC suite,系统
tigervnc-server,应用, A TigerVNC server," The VNC system allows you to access the same desktop from a wide
variety of platforms.  This package includes set of utilities
which make usage of TigerVNC server more user friendly. It also
contains x0vncserver program which can export your active
X session.",应用
timedatex,应用,D-Bus service for system clock and RTC settings ,"timedatex is a D-Bus service that implements the org.freedesktop.timedate1
interface. It can be used to read and set the system clock, the real-time clock
(RTC), the system timezone, and enable or disable an NTP client installed on
the system. It is a replacement for the systemd-timedated service. ",系统
tinycdb,应用, Utility and library for manipulating constant databases," tinycdb is a small, fast and reliable utility and subroutine library for
creating and reading constant databases. The database structure is tuned
for fast reading.

This package contains tinycdb utility and shared library.",应用
tinyxml2,应用," Simple, small and efficient C++ XML parser"," TinyXML-2 is a simple, small, efficient, C++ XML parser that can be
easily integrated into other programs. It uses a Document Object Model
(DOM), meaning the XML data is parsed into a C++ objects that can be
browsed and manipulated, and then written to disk or another output stream.

TinyXML-2 doesn't parse or use DTDs (Document Type Definitions) nor XSLs
(eXtensible Stylesheet Language).

TinyXML-2 uses a similar API to TinyXML-1, But the implementation of the
parser was completely re-written to make it more appropriate for use in a
game. It uses less memory, is faster, and uses far fewer memory allocations.",应用
tk,应用, The graphical toolkit for the Tcl scripting language," When paired with the Tcl scripting language, Tk provides a fast and powerful
way to create cross-platform GUI applications.",应用
tlog,应用, Terminal I/O logger," Tlog is a terminal I/O recording program similar to ""script"", but used in
place of a user's shell, starting the recording and executing the real user's
shell afterwards. The recorded I/O can then be forwarded to a logging server
in JSON format.",应用
tmpwatch,应用,A utility for removing files based on when they were last accessed ,"The tmpwatch utility recursively searches through specified
directories and removes files which have not been accessed in a
specified period of time.  Tmpwatch is normally used to clean up
directories which are used for temporarily holding files (for example,
/tmp).  Tmpwatch ignores symlinks, won't switch filesystems and only
removes empty directories and regular files. ",核心
tmux,应用,A terminal multiplexer ,"tmux is a ""terminal multiplexer.""  It enables a number of terminals (or
windows) to be accessed and controlled from a single terminal.  tmux is
intended to be a simple, modern, BSD-licensed alternative to programs such
as GNU Screen. ",应用
tog-pegasus,应用, OpenPegasus WBEM Services for Linux," OpenPegasus WBEM Services for Linux enables management solutions that deliver
increased control of enterprise resources. WBEM is a platform and resource
independent DMTF standard that defines a common information model and
communication protocol for monitoring and controlling resources from diverse
sources.",系统
tokyocabinet,应用, A modern implementation of a DBM," Tokyo Cabinet is a library of routines for managing a database. It is the
successor of QDBM. Tokyo Cabinet runs very fast. For example, the time required
to store 1 million records is 1.5 seconds for a hash database and 2.2 seconds
for a B+ tree database. Moreover, the database size is very small and can be up
to 8EB. Furthermore, the scalability of Tokyo Cabinet is great.",应用
toolbox,应用, Unprivileged development environment," Toolbox is a tool for Linux operating systems, which allows the use of
containerized command line environments. It is built on top of Podman and
other standard container technologies from OCI.",应用
torque,应用, Tera-scale Open-source Resource and QUEue manager," TORQUE (Tera-scale Open-source Resource and QUEue manager) is a resource
manager providing control over batch jobs and distributed compute nodes.
TORQUE is based on OpenPBS version 2.3.12 and incorporates scalability,
fault tolerance, and feature extension patches provided by USC, NCSA, OSC,
the U.S. Dept of Energy, Sandia, PNNL, U of Buffalo, TeraGrid, and many
other leading edge HPC organizations.

This package holds just a few shared files and directories.",应用
totem-nautilus,应用, Video and Audio Properties tab for Nautilus," This package provides a Nautilus extension that shows the properties of
audio and video files in the properties dialog.",应用
tpm2-abrmd-selinux,系统,SELinux policies for tpm2-abrmd ,SELinux policy modules for tpm2-abrmd. ,系统
tpm-tools,系统,Management tools for the TPM hardware ,"tpm-tools is a group of tools to manage and utilize the Trusted Computing
Group's TPM hardware. TPM hardware can create, store and use RSA keys
securely (without ever being exposed in memory), verify a platform's
software state using cryptographic hashes and more. ",系统
kernelshark,系统, GUI analysis for Ftrace data captured by trace-cmd," Kernelshark is the GUI frontend for analyzing data produced by
'trace-cmd extract'",应用
trace-cmd,系统,A user interface to Ftrace ,"trace-cmd is a user interface to Ftrace. Instead of needing to use the
debugfs directly, trace-cmd will handle of setting of options and
tracers and will record into a data file. ",应用
tracer-common,应用, Common files for tracer, Common files for tracer.,应用
tracker,应用, Desktop-neutral metadata database and search tool," Tracker is a powerful desktop-neutral first class object database,
tag/metadata database and search tool.

It consists of a common object database that allows entities to have an
almost infinite number of properties, metadata (both embedded/harvested as
well as user definable), a comprehensive database of keywords/tags and
links to other entities.

It provides additional features for file based objects including context
linking and audit trails for a file object.

Metadata indexers are provided by the tracker-miners package.",应用
tracker-miners,应用, Tracker miners and metadata extractors," Tracker is a powerful desktop-neutral first class object database,
tag/metadata database and search tool.

This package contains various miners and metadata extractors for tracker.",应用
tree,应用,File system tree viewer ,"The tree utility recursively displays the contents of directories in a
tree-like format.  Tree is basically a UNIX port of the DOS tree
utility. ",应用
trousers,系统,TCG's Software Stack v1.2 ,"TrouSerS is an implementation of the Trusted Computing Group's Software Stack
(TSS) specification. You can use TrouSerS to write applications that make use
of your TPM hardware. TPM hardware can create, store and use RSA keys
securely (without ever being exposed in memory), verify a platform's software
state using cryptographic hashes and more. ",系统
tss2,应用,IBM's TCG Software Stack (TSS) for TPM 2.0 and related utilities ,"TSS2 is a user space Trusted Computing Group's Software Stack (TSS) for
TPM 2.0.  It implements the functionality equivalent to the TCG TSS
working group's ESAPI, SAPI, and TCTI layers (and perhaps more) but with
a hopefully far simpler interface.

It comes with about 80 ""TPM tools"" that can be used for rapid prototyping,
education and debugging. ",系统
ttmkfdir,应用, Utility to create fonts.scale files for truetype fonts," ttmkfdir is a utility used to create fonts.scale files in
TrueType font directories in order to prepare them for use
by the font server.",应用
tuned-gtk,应用, GTK GUI for tuned, GTK GUI that can control tuned and provides simple profile editor.,应用
tuned-profiles-atomic,应用,Additional tuned profile(s) targeted to Atomic ,Additional tuned profile(s) targeted to Atomic host and guest. ,应用
tuned-profiles-mssql,应用,Additional tuned profile(s) for MS SQL Server ,Additional tuned profile(s) for MS SQL Server. ,应用
tuned-utils,应用, Various tuned utilities," This package contains utilities that can help you to fine tune and
debug your system and manage tuned profiles.",应用
twolame-libs,应用, TwoLAME is an optimized MPEG Audio Layer 2 encoding library based on tooLAME," TwoLAME is an optimized MPEG Audio Layer 2 encoding library based on tooLAME,
which in turn is based heavily on
- the ISO dist10 code
- improvement to algorithms as part of the LAME project (www.sulaco.org/mp3)

This package contains the shared library.",应用
tzdata-java,核心, Timezone data for Java, This package contains timezone information for use by Java runtimes.,应用
ucx,应用, UCX is a communication library implementing high-performance messaging," UCX is an optimized communication framework for high-performance distributed
applications. UCX utilizes high-speed networks, such as RDMA (InfiniBand, RoCE,
etc), Cray Gemini or Aries, for inter-node communication. If no such network is
available, TCP is used instead. UCX supports efficient transfer of data in
either main memory (RAM) or GPU memory (through CUDA and ROCm libraries). In
addition, UCX provides efficient intra-node communication, by leveraging the
following shared memory mechanisms: posix, sysv, cma, knem, and xpmem.
The acronym UCX stands for ""Unified Communication X"".

This package was built from '' branch, commit ef2bbcf.",系统
ucx-cma,应用, UCX CMA support," Provides CMA (Linux cross-memory-attach) transport for UCX. It utilizes the
system calls process_vm_readv/writev() for one-shot memory copy from another
process.",系统
ucx-ib,应用, UCX RDMA support," Provides support for IBTA-compliant transports for UCX. This includes RoCE,
InfiniBand, OmniPath, and any other transport supported by IB Verbs API.
Typically these transports provide RDMA support, which enables a fast and
hardware-offloaded data transfer.",系统
ucx-rdmacm,应用, UCX RDMA connection manager support," Provides RDMA connection-manager support to UCX, which enables client/server
based connection establishment for RDMA-capable transports.",系统
udftools,系统, Linux UDF Filesystem userspace utilities, Linux UDF Filesystem userspace utilities.,应用
udica,应用, A tool for generating SELinux security policies for containers," Tool for generating SELinux security profiles for containers based on
inspection of container JSON file.",系统
libudisks2,应用, Dynamic library to access the udisksd daemon," This package contains the dynamic library, which provides
access to the udisksd daemon.",系统
uid_wrapper,应用, A wrapper for privilege separation," Some projects like a file server need privilege separation to be able to switch
to the connection user and do file operations. uid_wrapper convincingly lies
to the application letting it believe it is operating as root and even
switching between UIDs and GIDs as needed.

To use it set the following environment variables:

LD_PRELOAD=libuid_wrapper.so
UID_WRAPPER=1

This package doesn't have a devel package cause this project is for
development/testing.",应用
python3-unbound,应用, Python 3 modules and extensions for unbound, Python 3 modules and extensions for unbound,应用
unbound,应用," Validating, recursive, and caching DNS(SEC) resolver"," Unbound is a validating, recursive, and caching DNS(SEC) resolver.

The C implementation of Unbound is developed and maintained by NLnet
Labs. It is based on ideas and algorithms taken from a java prototype
developed by Verisign labs, Nominet, Kirei and ep.net.

Unbound is designed as a set of modular components, so that also
DNSSEC (secure DNS) validation and stub-resolvers (that do not run
as a server, but are linked into an application) are easily possible.",应用
unique,应用, Single instance support for applications," Unique is a library for writing single instance applications, that is
applications that are run once and every further call to the same binary
either exits immediately or sends a command to the running instance.",应用
unit-api,应用, JSR 363 - Units of Measurement API," The Unit of Measurement library provides a set of
Java language programming interfaces for handling
units and quantities. The interfaces provide a layer
which separates client code, which would call the
API, from library code, which implements the API.

The specification contains Interfaces and abstract
classes with methods for unit operations:

* Checking of unit compatibility
* Expression of a quantity in various units
* Arithmetic operations on units",应用
unit-api-javadoc,应用, Javadoc for unit-api, This package contains javadoc for unit-api.,应用
univocity-parsers,应用, Collection of parsers for Java," uniVocity-parsers is a suite of extremely fast and reliable parsers
for Java.  It provides a consistent interface for handling different
file formats, and a solid framework for the development of new
parsers.",应用
unrar,应用," Utility for extracting, testing and viewing RAR archives"," The unrar utility is a freeware program for extracting, testing and
viewing the contents of archives created with the RAR archiver version
1.50 and above.",应用
libunrar,应用, Decompress library for RAR v3 archives," The libunrar library allows programs linking against it to decompress
existing RAR v3 archives.",应用
uom-lib,应用, Java Unit of Measurement Libraries (JSR 363), Units of Measurement Libraries - extending and complementing JSR 363.,应用
uom-se,应用, Unit Standard (JSR 363) implementation for Java SE 8 and above," JSR 363 Implementation got Java SE 8 and above.

JDK Integration of Unit-API / JSR 363.  This implementation aims at
Java SE 8 and above, allowing the use of new features like Lambdas
together with Units of Measurement API.",应用
uom-se-javadoc,应用, Javadoc for the Units Standard (JSR 363) Java SE 8 Implementation," This package contains documentation for the Units Standard (JSR 363)
Java SE 8 Implementation.",应用
upower-devel-docs,系统, Developer documentation for for libupower-glib, Developer documentation for for libupower-glib.,应用
urlview,应用, URL extractor/launcher," urlview is a screen oriented program for extracting URLs from text
files and displaying a menu from which you may launch a command to
view a specific item.",应用
urw-base35-bookman-fonts,其它, URW Bookman font family [part of Level 2 Core Font Set]," This package contains URW Bookman font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-d050000l-fonts,其它, D050000L font family [part of Level 2 Core Font Set]," This package contains D050000L font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-fonts,其它, Core Font Set containing 35 freely distributable fonts from (URW)++," 
The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.

This meta-package will install all the 35 fonts from the urw-base35-fonts.",其它
urw-base35-nimbus-mono-ps-fonts,其它, Nimbus Mono PS font family [part of Level 2 Core Font Set]," This package contains Nimbus Mono PS font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-p052-fonts,其它, P052 font family [part of Level 2 Core Font Set]," This package contains P052 font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-standard-symbols-ps-fonts,其它, Standard Symbols PS font family [part of Level 2 Core Font Set]," This package contains Standard Symbols PS font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
urw-base35-z003-fonts,其它, Z003 font family [part of Level 2 Core Font Set]," This package contains Z003 font family,
which is part of Level 2 Core Font Set.


The Level 2 Core Font Set is a PostScript specification of 35 base fonts that
can be used with any PostScript file. In Fedora, these fonts are provided freely
by (URW)++ company, and are mainly utilized by applications using Ghostscript.",其它
usb_modeswitch,应用,USB Modeswitch gets mobile broadband cards in operational mode ,"USB Modeswitch brings up your datacard into operational mode. When plugged
in they identify themselves as cdrom and present some non-Linux compatible
installation files. This tool deactivates this cdrom-device and enables
the real communication device. It supports most devices built and
sold by Huawei, T-Mobile, Vodafone, Option, ZTE, Novatel. ",应用
usbguard,系统, A tool for implementing USB device usage policy," The USBGuard software framework helps to protect your computer against rogue USB
devices by implementing basic whitelisting/blacklisting capabilities based on
USB device attributes.",应用
usbguard-dbus,系统, USBGuard D-Bus Service," The usbguard-dbus package contains an optional component that provides
a D-Bus interface to the USBGuard daemon component.",应用
usbguard-tools,系统, USBGuard Tools," The usbguard-tools package contains optional tools from the USBGuard
software framework.",应用
usbredir,系统, USB network redirection protocol libraries," The usbredir libraries allow USB devices to be used on remote and/or virtual
hosts over TCP.  The following libraries are provided:

usbredirparser:
A library containing the parser for the usbredir protocol

usbredirhost:
A library implementing the USB host side of a usbredir connection.
All that an application wishing to implement a USB host needs to do is:
* Provide a libusb device handle for the device
* Provide write and read callbacks for the actual transport of usbredir data
* Monitor for usbredir and libusb read/write events and call their handlers",应用
usbutils,系统,Linux USB utilities ,"This package contains utilities for inspecting devices connected to a
USB bus. ",应用
usermode,应用,Tools for certain user account management tasks ,"The usermode package contains the userhelper program, which can be
used to allow configured programs to be run with superuser privileges
by ordinary users. ",应用
usermode-gtk,应用, Graphical tools for certain user account management tasks," The usermode-gtk package contains several graphical tools for users:
userinfo, usermount and userpasswd.  Userinfo allows users to change
their finger information.  Usermount lets users mount, unmount, and
format file systems.  Userpasswd allows users to change their
passwords.

Install the usermode-gtk package if you would like to provide users with
graphical tools for certain account management tasks.",应用
userspace-rcu,应用, RCU (read-copy-update) implementation in user-space," This data synchronization library provides read-side access which scales
linearly with the number of cores. It does so by allowing multiples copies
of a given data structure to live at the same time, and by monitoring
the data structure accesses to detect grace periods after which memory
reclamation is possible.",应用
ustr,应用," String library, very low memory overhead, simple to import","  Micro string library, very low overhead from plain strdup() (Ave. 44% for
0-20B strings). Very easy to use in existing C code. At it's simplest you can
just include a single header file into your .c and start using it.
 This package also distributes pre-built shared libraries.",应用
libfdisk,核心, Partitioning library for fdisk-like programs.," This is library for fdisk-like programs, part of util-linux.",核心
libmount,核心, Device mounting library," This is the device mounting library, part of util-linux.",核心
libuuid,核心, Universally unique ID library," This is the universally unique ID library, part of util-linux.

The libuuid library generates and parses 128-bit universally unique
id's (UUID's).  A UUID is an identifier that is unique across both
space and time, with respect to the space of all UUIDs.  A UUID can
be used for multiple purposes, from tagging objects with an extremely
short lifetime, to reliably identifying very persistent objects
across a network.

See also the ""uuid"" package, which is a separate implementation.",核心
util-linux,核心, A collection of basic system utilities," The util-linux package contains a large variety of low-level system
utilities that are necessary for a Linux system to function. Among
others, Util-linux contains the fdisk configuration tool and the login
program.",核心
libv4l,应用, Collection of video4linux support libraries," libv4l is a collection of libraries which adds a thin abstraction layer on
top of video4linux2 devices. The purpose of this (thin) layer is to make it
easy for application writers to support a wide variety of devices without
having to write separate code for different devices in the same class. libv4l
consists of 3 different libraries: libv4lconvert, libv4l1 and libv4l2.

libv4lconvert offers functions to convert from any (known) pixel-format
to V4l2_PIX_FMT_BGR24 or V4l2_PIX_FMT_YUV420.

libv4l1 offers the (deprecated) v4l1 API on top of v4l2 devices, independent
of the drivers for those devices supporting v4l1 compatibility (which many
v4l2 drivers do not).

libv4l2 offers the v4l2 API on top of v4l2 devices, while adding for the
application transparent libv4lconvert conversion where necessary.",应用
vapoursynth-tools,应用, Extra tools for VapourSynth, This package contains the vspipe tool for interfacing with VapourSynth.,应用
varnish-docs,应用, Documentation files for varnish, Documentation files for varnish,系统
vdo-support,应用,Support tools for Virtual Data Optimizer ,"Virtual Data Optimizer (VDO) is a device mapper target that delivers
block-level deduplication, compression, and thin provisioning.

This package provides the user-space support tools for VDO. ",应用
velocity,应用, Java-based template engine," Velocity is a Java-based template engine. It permits anyone to use the
simple yet powerful template language to reference objects defined in
Java code.
When Velocity is used for web development, Web designers can work in
parallel with Java programmers to develop web sites according to the
Model-View-Controller (MVC) model, meaning that web page designers can
focus solely on creating a site that looks good, and programmers can
focus solely on writing top-notch code. Velocity separates Java code
from the web pages, making the web site more maintainable over the long
run and providing a viable alternative to Java Server Pages (JSPs) or
PHP.
Velocity's capabilities reach well beyond the realm of web sites; for
example, it can generate SQL and PostScript and XML (see Anakia for more
information on XML transformations) from templates. It can be used
either as a standalone utility for generating source code and reports,
or as an integrated component of other systems. Velocity also provides
template services for the Turbine web application framework.
Velocity+Turbine provides a template service that will allow web
applications to be developed according to a true MVC model.",应用
velocity-manual,应用, Manual for velocity, Documentation for velocity.,应用
vim-filesystem,系统, VIM filesystem layout," This package provides some directories which are required by other
packages that add vim files, p.e.  additional syntax files or filetypes.",应用
vim-minimal,系统,A minimal version of the VIM editor ,"VIM (VIsual editor iMproved) is an updated and improved version of the
vi editor.  Vi was the first real screen-based editor for UNIX, and is
still very popular.  VIM improves on vi by adding new features:
multiple windows, multi-level undo, block highlighting and more. The
vim-minimal package includes a minimal version of VIM, which is
installed into /bin/vi for use when only the root partition is
present. NOTE: The online help is only available when the vim-common
package is installed. ",系统
vim-X11,系统, The VIM version of the vi editor for the X Window System - GVim," VIM (VIsual editor iMproved) is an updated and improved version of the
vi editor.  Vi was the first real screen-based editor for UNIX, and is
still very popular.  VIM improves on vi by adding new features:
multiple windows, multi-level undo, block highlighting and
more. VIM-X11 is a version of the VIM editor which will run within the
X Window System.  If you install this package, you can run VIM as an X
application with a full GUI interface and mouse support by command gvim.

Install the vim-X11 package if you'd like to try out a version of vi
with graphics and mouse capabilities.  You'll also need to install the
vim-common package.",应用
vinagre,应用, VNC client for GNOME," Vinagre is a VNC client for the GNOME desktop.

With Vinagre you can have several connections open simultaneously, bookmark
your servers thanks to the Favorites support, store the passwords in the
GNOME keyring, and browse the network to look for VNC servers.

Apart from the VNC protocol, vinagre supports Spice and RDP.",应用
vino,应用, A remote desktop system for GNOME," Vino is a VNC server for GNOME. It allows remote users to
connect to a running GNOME session using VNC.",应用
virtio-win,应用, VirtIO para-virtualized drivers for Windows(R)," VirtIO para-virtualized Windows(R) drivers for 32-bit and 64-bit
Windows(R) guests.",应用
virt-top,应用, Utility like top(1) for displaying virtualization stats," virt-top is a 'top(1)'-like utility for showing stats of virtualized
domains.  Many keys and command line options are the same as for
ordinary 'top'.

It uses libvirt so it is capable of showing stats across a variety of
different virtualization systems.",系统
virt-v2v-man-pages-ja,应用, Japanese (ja) man pages for virt-v2v," virt-v2v-man-pages-ja contains Japanese (ja) man pages
for virt-v2v.",应用
virt-v2v-man-pages-uk,应用, Ukrainian (uk) man pages for virt-v2v," virt-v2v-man-pages-uk contains Ukrainian (uk) man pages
for virt-v2v.",应用
virt-viewer,应用, Virtual Machine Viewer," Virtual Machine Viewer provides a graphical console client for connecting
to virtual machines. It uses the GTK-VNC or SPICE-GTK widgets to provide
the display, and libvirt for looking up VNC/SPICE server details.",应用
vmaf,应用, Video Multi-Method Assessment Fusion," VMAF is a perceptual video quality assessment algorithm developed by
Netflix. VMAF Development Kit (VDK) is a software package that contains
the VMAF algorithm implementation, as well as a set of tools that allows
a user to train and test a custom VMAF model. For an overview, read this
tech blog post, or this slide deck.

https://github.com/Netflix/vmaf/blob/master/resource/doc/VMAF_ICIP17.pdf",应用
volume_key-libs,系统, A library for manipulating storage encryption keys and passphrases," This package provides libvolume_key, a library for manipulating storage volume
encryption keys and storing them separately from volumes.

The main goal of the software is to allow restoring access to an encrypted
hard drive if the primary user forgets the passphrase.  The encryption key
back up can also be useful for extracting data after a hardware or software
failure that corrupts the header of the encrypted volume, or to access the
company data after an employee leaves abruptly.",系统
vorbis-tools,应用, The Vorbis General Audio Compression Codec tools," Ogg Vorbis is a fully open, non-proprietary, patent- and royalty-free,
general-purpose compressed audio format for audio and music at fixed
and variable bitrates from 16 to 128 kbps/channel.

The vorbis package contains an encoder, a decoder, a playback tool, and a
comment editor.",应用
vte-profile,应用, Profile script for VTE terminal emulator library," The vte-profile package contains a profile.d script for the VTE terminal
emulator library.",系统
vulkan-loader,应用, Vulkan ICD desktop loader," This project provides the Khronos official Vulkan ICD desktop
loader for Windows, Linux, and MacOS.",应用
WALinuxAgent-udev,系统, Udev rules for Microsoft Azure, Udev rules specific to Microsoft Azure Virtual Machines.,应用
watchdog,系统,Software and/or Hardware watchdog daemon ,"The watchdog program can be used as a powerful software watchdog daemon
or may be alternately used with a hardware watchdog device such as the
IPMI hardware watchdog driver interface to a resident Baseboard
Management Controller (BMC).  watchdog periodically writes to /dev/watchdog;
the interval between writes to /dev/watchdog is configurable through settings
in the watchdog sysconfig file.  This configuration file is also used to
set the watchdog to be used as a hardware watchdog instead of its default
software watchdog operation.  In either case, if the device is open but not
written to within the configured time period, the watchdog timer expiration
will trigger a machine reboot. When operating as a software watchdog, the
ability to reboot will depend on the state of the machine and interrupts.
When operating as a hardware watchdog, the machine will experience a hard
reset (or whatever action was configured to be taken upon watchdog timer
expiration) initiated by the BMC. ",系统
wavpack,应用, A completely open audiocodec," WavPack is a completely open audio compression format providing lossless,
high-quality lossy, and a unique hybrid compression mode. Although the
technology is loosely based on previous versions of WavPack, the new
version 4 format has been designed from the ground up to offer unparalleled
performance and functionality.",应用
libwayland-cursor,应用, Wayland cursor library, Wayland cursor library,应用
libwayland-server,应用, Wayland server library, Wayland server library,应用
web-assets-filesystem,应用, The basic directory layout for Web Assets, The basic directory layout for Web Assets.,应用
webkit2gtk3-jsc,应用, JavaScript engine from webkit2gtk3, This package contains JavaScript engine from webkit2gtk3.,应用
webrtc-audio-processing,应用, Library for echo cancellation," webrtc-audio-processing is a library derived from Google WebRTC project that
provides echo cancellation functionality. This library is used by for example
PulseAudio to provide echo cancellation.",应用
weldr-client,系统, Command line utility to control osbuild-composer, Command line utility to control osbuild-composer,系统
wget,应用, A utility for retrieving files using the HTTP or FTP protocols," GNU Wget is a file retrieval utility which can use either the HTTP or
FTP protocols. Wget features include the ability to work in the
background while you are logged out, recursive retrieval of
directories, file name wildcard matching, remote file timestamp
storage and comparison, use of Rest with FTP servers and Range with
HTTP servers to retrieve files over slow or unstable connections,
support for Proxy servers, and configurability.",应用
which,系统, Displays where a particular program in your path is located," The which command shows the full pathname of a specified program, if
the specified program is in your PATH.",系统
whois,系统, Improved WHOIS client," Searches for an object in a RFC 3912 database.

This version of the WHOIS client tries to guess the right server to ask for
the specified object. If no guess can be made it will connect to
whois.networksolutions.com for NIC handles or whois.arin.net for IPv4
addresses and network names.",系统
wireshark-cli,应用, Network traffic analyzer," This package contains command-line utilities, plugins, and documentation for
Wireshark.",应用
wpa_supplicant,应用,WPA/WPA2/IEEE 802.1X Supplicant ,"wpa_supplicant is a WPA Supplicant for Linux, BSD and Windows with support
for WPA and WPA2 (IEEE 802.11i / RSN). Supplicant is the IEEE 802.1X/WPA
component that is used in the client stations. It implements key negotiation
with a WPA Authenticator and it controls the roaming and IEEE 802.11
authentication/association of the wlan driver. ",应用
x264-libs,应用, Library for encoding H264/AVC video streams," x264 is a free library for encoding H264/AVC video streams, written from
scratch.",应用
x265-libs,应用, H.265/HEVC encoder library," The primary objective of x265 is to become the best H.265/HEVC encoder
available anywhere, offering the highest compression efficiency and the
highest performance on a wide variety of hardware platforms.

This package contains the shared library.",应用
x3270,应用,An X Window System based IBM 3278/3279 terminal emulator ,"The x3270 package contains files needed for emulating the IBM 3278/3279
terminals, commonly used with mainframe applications.

You will also need to install a frontend for x3270. Available frontends
are x3270-x11 (for the X Window System) and x3270-text (for text mode). ",应用
xalan-j2-javadoc,应用, Javadoc for xalan-j2, Javadoc for xalan-j2.,应用
xalan-j2-manual,应用, Manual for xalan-j2, Documentation for xalan-j2.,系统
xapian-core,应用, The Xapian Probabilistic Information Retrieval Library," Xapian is an Open Source Probabilistic Information Retrieval Library. It
offers a highly adaptable toolkit that allows developers to easily add advanced
indexing and search facilities to applications",应用
xapian-core-libs,应用, Xapian search engine libraries," Xapian is an Open Source Probabilistic Information Retrieval framework. It
offers a highly adaptable toolkit that allows developers to easily add advanced
indexing and search facilities to applications. This package provides the
libraries for applications using Xapian functionality",应用
Xaw3d,应用, A version of the MIT Athena widget set for X," Xaw3d is an enhanced version of the MIT Athena Widget set for
the X Window System.  Xaw3d adds a three-dimensional look to applications
with minimal or no source code changes.

You should install Xaw3d if you are using applications which incorporate
the MIT Athena widget set and you'd like to incorporate a 3D look into
those applications.",应用
xcb-util-cursor,应用, Cursor library on top of libxcb," XCB util-cursor module provides the following libraries:

  - cursor: port of libxcursor",应用
xcb-util-image,应用, Port of Xlib's XImage and XShmImage functions on top of libxcb," XCB util-image module provides the following library:

  - image: Port of Xlib's XImage and XShmImage functions.",应用
xdg-desktop-portal,应用, Portal frontend service to flatpak," xdg-desktop-portal works by exposing a series of D-Bus interfaces known as
portals under a well-known name (org.freedesktop.portal.Desktop) and object
path (/org/freedesktop/portal/desktop). The portal interfaces include APIs for
file access, opening URIs, printing and others.",系统
xdg-user-dirs,应用, Handles user special directories," Contains xdg-user-dirs-update that updates folders in a users
homedirectory based on the defaults configured by the administrator.",应用
xdg-utils,应用, Basic desktop integration functions," The xdg-utils package is a set of simple scripts that provide basic
desktop integration functions for any Free Desktop, such as Linux.
They are intended to provide a set of defacto standards.
This means that:
*  Third party software developers can rely on these xdg-utils
   for all of their simple integration needs.
*  Developers of desktop environments can make sure that their
   environments are well supported
*  Distribution vendors can provide custom versions of these utilities

The following scripts are provided at this time:
* xdg-desktop-icon      Install icons to the desktop
* xdg-desktop-menu      Install desktop menu items
* xdg-email             Send mail using the user's preferred e-mail composer
* xdg-icon-resource     Install icon resources
* xdg-mime              Query information about file type handling and
                        install descriptions for new file types
* xdg-open              Open a file or URL in the user's preferred application
* xdg-screensaver       Control the screensaver
* xdg-settings          Get various settings from the desktop environment",应用
xdp-tools,应用, Utilities and example programs for use with XDP, Utilities and example programs for use with XDP,系统
