name,label,summary,description,predict
texlive-ifluatex,应用, Provides the \ifluatex switch," The package looks for LuaTeX regardless of its mode and
provides the switch \ifluatex; it works with Plain TeX or
LaTeX. The package is part of the oberdiek bundle.",应用
texlive-ifmtarg,应用, If-then-else command for processing potentially empty arguments, ifmtarg package,应用
texlive-ifoddpage,应用, ifoddpage package, ifoddpage package,应用
texlive-iftex,应用," Am I running under pdfTeX, XeTeX or LuaTeX?"," The package, which works both for Plain TeX and for LaTeX,
defines the \ifPDFTeX, \ifXeTeX, and \ifLuaTeX conditionals for
testing which engine is being used for typesetting. The package
also provides the \RequirePDFTeX, \RequireXeTeX, and
\RequireLuaTeX commands which throw an error if pdfTeX, XeTeX
or LuaTeX (respectively) is not the engine in use.",应用
texlive-ifxetex,应用, Am I running under XeTeX?," A simple package which provides an \ifxetex conditional, so
that other code can determine that it is running under XeTeX.
The package requires the e-TeX extensions to the TeX primitive
set.",应用
texlive-index,应用, Extended index for LaTeX including multiple indexes," This is a reimplementation of LaTeX's indexing macros to
provide better support for indexing. For example, it supports
multiple indexes in a single document and provides a more
robust \index command. It supplies short hand notations for the
\index command (^{word}) and a * variation of \index
(abbreviated _{word}) that prints the word being indexed, as
well as creating an index entry for it.",应用
texlive-jadetex,应用, Macros supporting Jade DSSSL output," Macro package on top of LaTeX to typeset TeX output of the Jade
DSSSL implementation.",应用
texlive-kerkis,应用, Kerkis (Greek) font family," Sans-serif Greek fonts to match the URW Bookman set (which are
distributed with Kerkis). The Kerkis font set has some support
for mathematics as well as other glyphs missing from the base
URW Bookman fonts (the URW fonts are duplicated in the
distribution). Macros are provided to use the fonts in OT1, T1
(only NG/ng glyphs missing) and LGR encodings, as well as in
mathematics; small caps and old-style number glyphs are also
available. The philosophy, and the design process, of the
Kerkis fonts is discussed in a paper in TUGboat 23(3/4), 2002.",应用
texlive-knuth-local,应用, Knuth's local information," A collection of experimental programs and developments based
on, or complementary to, the matter in his distribution
directories.",应用
texlive-koma-script,应用, A bundle of versatile classes and packages," The KOMA-Script bundle provides drop-in replacements for the
article/report/book classes with emphasis on typography and
versatility. There is also a letter class, different from all
other letter classes. It also offers e.g. a package for
calculated type areas in the way laid down by the typographer
Jan Tschichold, a package for easily changing and defining of
page styles, a package for getting not only the current date
but also the name of day and a package for getting current
time. All these packages may be used not only with KOMA-Script
classes but also with standard classes. Since every package has
its own version number, the number below is only the version of
scrbook, scrreprt, scrartcl, scrlttr2 and typearea. These are
the main parts of the bundle.",应用
texlive-kpathsea,应用, Path searching library for TeX-related files," Kpathsea is a library and utility programs which provide path
searching facilities for TeX file types, including the self-
locating feature required for movable installations, layered on
top of a general search mechanism. It is not distributed
separately, but rather is released and maintained as part of
the TeX live sources.",应用
texlive-l3kernel,应用, LaTeX3 programming conventions," The l3kernel bundle provides an implementation of the LaTeX3
programmers' interface, as a set of packages that run under
LaTeX 2e. The interface provides the foundation on which the
LaTeX3 kernel and other future code are built: it is an API for
TeX programmers. The packages are set up so that the LaTeX3
conventions can be used with regular LaTeX 2e packages. All the
files of the bundle are also available in the Subversion (SVN)
repository of the LaTeX3 Project.",应用
texlive-lastpage,应用, Reference last page for Page N of M type footers," Reference the number of pages in your LaTeX document through
the introduction of a new label which can be referenced like
\pageref{LastPage} to give a reference to the last page of a
document. It is particularly useful in the page footer that
says: Page N of M.",应用
texlive-latex2man,应用, Translate LaTeX-based manual pages into Unix man format," A tool to translate UNIX manual pages written with LaTeX into a
man-page format understood by the Unix man(1) command.
Alternatively HTML or TexInfo code can be produced. Output of
parts of the text may be supressed using the conditional text
feature.",应用
texlive-lib,应用, Shared libraries for TeX-related files, TeX specific shared libraries.,应用
texlive-lm-math,应用, OpenType maths fonts for Latin Modern," Latin Modern Math is a maths companion for the Latin Modern
family of fonts, in OpenType format. For use with LuaLaTeX or
XeLaTeX, support is available from the unicode-math package.",应用
texlive-luatex85,应用, pdfTeX aliases for LuaTeX," The package provides emulation of pdfTeX primitives for LuaTeX
v0.85+.",应用
texlive-makecmds,应用, The new \makecommand command always (re)defines a command," The package provides a \makecommand command, which is like
\(re)newcommand except it always (re)defines a command. There
is also \makeenvironment and \provideenvironment for
environments.",应用
texlive-manfnt-font,应用, manfnt-font package, manfnt-font package,应用
texlive-marginnote,应用," Notes in the margin, even where \marginpar fails"," This package provides the command \marginnote that may be used
instead of \marginpar at almost every place where \marginpar
cannot be used, e.g., inside floats, footnotes, or in frames
made with the framed package.",应用
texlive-mathpazo,应用, Fonts to typeset mathematics to match Palatino," The Pazo Math fonts are a family of PostScript fonts suitable
for typesetting mathematics in combination with the Palatino
family of text fonts. The Pazo Math family is made up of five
fonts provided in Adobe Type 1 format (PazoMath, PazoMath-
Italic, PazoMath-Bold, PazoMath-BoldItalic, and
PazoMathBlackboardBold). These contain, in designs that match
Palatino, glyphs that are usually not available in Palatino and
for which Computer Modern looks odd when combined with
Palatino. These glyphs include the uppercase Greek alphabet in
upright and slanted shapes in regular and bold weights, the
lowercase Greek alphabet in slanted shape in regular and bold
weights, several mathematical glyphs (partialdiff, summation,
product, coproduct, emptyset, infinity, and proportional) in
regular and bold weights, other glyphs (Euro and dotlessj) in
upright and slanted shapes in regular and bold weights, and the
uppercase letters commonly used to represent various number
sets (C, I, N, Q, R, and Z) in blackboard bold. The set also
includes a set of 'true' small-caps fonts, also suitable for
use with Palatino (or one of its clones). LaTeX macro support
(using package mathpazo.sty) is provided in psnfss (a required
part of any LaTeX distribution).",应用
texlive-mflogo-font,应用, Metafont logo font," These fonts were created in Metafont by Knuth, for his own
publications. At some stage, the letters 'P' and 'S' were
added, so that the MetaPost logo could also be expressed. The
fonts were originally issued (of course) as Metafont source;
they have since been autotraced and reissued in Adobe Type 1
format by Taco Hoekwater.",应用
texlive-mfware,应用, Supporting tools for use with Metafont, A collection of programs for processing the output of Metafont.,应用
texlive-microtype,应用, Subliminal refinements towards typographical perfection," The package provides a LaTeX interface to the micro-typographic
extensions that were introduced by pdfTeX and have since also
propagated to XeTeX and LuaTeX: most prominently, character
protrusion and font expansion, furthermore the adjustment of
interword spacing and additional kerning, as well as
hyphenatable letterspacing (tracking) and the possibility to
disable all or selected ligatures. These features may be
applied to customisable sets of fonts, and all micro-
typographic aspects of the fonts can be configured in a
straight-forward and flexible way. Settings for various fonts
are provided. Note that character protrusion requires pdfTeX,
LuaTeX, or XeTeX. Font expansion works with pdfTeX or LuaTeX.
The package will by default enable protrusion and expansion if
they can safely be assumed to work. Disabling ligatures
requires pdfTeX or LuaTeX, while the adjustment of interword
spacing and of kerning only works with pdfTeX. Letterspacing is
available with pdfTeX or LuaTeX. The alternative package
`letterspace', which also works with plain TeX, provides the
user commands for letterspacing only, omitting support for all
other extensions.",应用
texlive-ms,应用, Various LaTeX packages by Martin Schroder," A bundle of LaTeX packages by Martin Schroder; the collection
comprises: - count1to, make use of fixed TeX counters; -
everysel, set commands to execute every time a font is
selected; - everyshi, set commands to execute whenever a page
is shipped out; - multitoc, typeset the table of contents in
multiple columns; - prelim2e, mark typeset pages as
preliminary; and - ragged2e, typeset ragged text and allow
hyphenation.",应用
texlive-natbib,应用, Flexible bibliography support," Provides a style with author-year and numbered references, as
well as much detailed of support for other bibliography use.
Provides versions of the standard BibTeX styles that are
compatible with natbib - plainnat, unsrtnat, abbrnat. The
bibliography styles produced by custom-bib are designed from
the start to be compatible with natbib.",应用
texlive-ncctools,应用, A collection of general packages for LaTeX," The NCCtools bundle contains many packages for general use
under LaTeX; many are also used by NCC LaTeX. The bundle
includes tools for: - executing commands after a package is
loaded; - watermarks; - counter manipulation (dynamic counters,
changing counter numbering with another counter); -
improvements to the description environment; - hyphenation of
compound words; - new levels of footnotes; - space-filling
patterns; - ""poor man's"" Black Board Bold symbols; - alignment
of the content of a box; - use comma as decimal separator; -
boxes with their own crop marks; - page cropmarks; -
improvements to fancy headers; - float ""styles"", mini floats,
side floats; - manually marked footnotes; - extension of
amsmath; - control of paragraph skip; - an envelope to the
graphicx package; - dashed and multiple rules; - alternative
techniques for declarations of sections, captions, and toc-
entries; - generalised text-stretching; - generation of new
theorem-like environments; - control of the text area; -
centred page layouts; and - an un-numbered top-level section.",应用
texlive-ntgclass,应用," ""European"" versions of standard classes"," Versions of the standard LaTeX article and report classes,
rewritten to reflect a more European design, by the Dutch TeX
Users Group NTG.",应用
texlive-overpic,应用, Combine LaTeX commands over included graphics," The overpic environment is a cross between the LaTeX picture
environment and the \includegraphics command of graphicx. The
resulting picture environment has the same dimensions as the
included eps graphic. LaTeX commands can be placed on the
graphic at defined positions. A grid for orientation is
available.",应用
texlive-palatino,应用," URW ""Base 35"" font pack for LaTeX"," A set of fonts for use as ""drop-in"" replacements for Adobe's
basic set, comprising: - Century Schoolbook (substituting for
Adobe's New Century Schoolbook); - Dingbats (substituting for
Adobe's Zapf Dingbats); - Nimbus Mono L (substituting for
Abobe's Courier); - Nimbus Roman No9 L (substituting for
Adobe's Times); - Nimbus Sans L (substituting for Adobe's
Helvetica); - Standard Symbols L (substituting for Adobe's
Symbol); - URW Bookman; - URW Chancery L Medium Italic
(substituting for Adobe's Zapf Chancery); - URW Gothic L Book
(substituting for Adobe's Avant Garde); and - URW Palladio L
(substituting for Adobe's Palatino).",应用
texlive-parskip,应用," Layout with zero \parindent, non-zero \parskip"," Simply changing \parskip and \parindent leaves a layout that is
untidy; this package (though it is no substitute for a
properly-designed class) helps alleviate this untidiness",应用
texlive-passivetex,应用, Support package for XML/SGML typesetting," Packages providing XML parsing, UTF-8 parsing, Unicode
entities, and common formatting object definitions for jadetex.",应用
texlive-pdftex,应用, A TeX extension for direct creation of PDF," An extension of TeX which can be configured to directly
generate PDF documents instead of DVI. All current free TeX
distributionsm including TeX live, MacTeX and MiKTeX include
pdfTeX (Plain TeX) and pdfLaTeX (LaTeX). ConTeXt was designed
around use of pdfTeX (though it is now migrating towards
LuaTeX).",应用
texlive-pgf,应用, Create PostScript and PDF graphics in TeX," PGF is a macro package for creating graphics. It is platform-
and format-independent and works together with the most
important TeX backend drivers, including pdftex and dvips. It
comes with a user-friendly syntax layer called TikZ. Its usage
is similar to pstricks and the standard picture environment.
PGF works with plain (pdf-)TeX, (pdf-)LaTeX, and ConTeXt.
Unlike pstricks, it can produce either PostScript or PDF
output.",应用
texlive-polyglossia,应用, Modern multilingual typesetting with XeLaTeX," This package provides a complete Babel replacement for users of
XeLaTeX; it relies on the fontspec package, version 2.0 at
least. The current release offers support of 68 languages.",应用
texlive-psnfss,应用, Font support for common PostScript fonts," Font definition files, macros and font metrics for freely-
available Adobe Type 1 fonts. The font set consists of the
'LaserWriter 35' set (originally 'freely available' because
embedded in PostScript printers), and a variety of other free
fonts, together with some additions. Note that while many of
the fonts are available in PostScript (and other) printers,
most publishers require fonts embedded in documents, which
requires that you have the fonts in your TeX system.
Fortunately, there are free versions of the fonts from URW
(available in the URW base5 bundle). The base set of text fonts
covered by PSNFSS are: AvantGarde, Bookman, Courier, Helvetica,
New Century Schoolbook, Palatino, Symbol, Times Roman and Zapf
Dingbats. In addition, the fonts Bitstream Charter and Adobe
Utopia are covered (those fonts were contributed to the Public
Domain by their commercial foundries). Separate packages are
provided to load each font for use as main text font. The
packages helvet (which allows Helvetica to be loaded with its
size scaled to something more nearly appropriate for its use as
a Sans-Serif font to match Times) and pifont (which provides
the means to select single glyphs from symbol fonts) are
tailored to special requirements of their fonts. Mathematics
are covered by the mathptmx package, which constructs passable
mathematics from a combination of Times Roman, Symbol and some
glyphs from Computer Modern, and by Pazo Math (optionally
extended with the fpl small-caps and old-style figures fonts)
which uses Palatino as base font, with the mathpazo fonts. The
bundle as a whole is part of the LaTeX 'required' set of
packages.",应用
texlive-pst-3d,应用, A PSTricks package for tilting and other pseudo-3D tricks," The pst-3d package provides basic macros for shadows, tilting
and three dimensional representations of text or graphical
objects.",应用
texlive-pst-coil,应用," A PSTricks package for coils, etc"," Pst-coil is a PSTricks based package for coils and zigzags and
for coil and zigzag node connections.",应用
texlive-pst-eps,应用, Create EPS files from PSTricks figures," Pst-eps is a PSTricks-based package for exporting PSTricks
images 'on the fly' to encapsulated PostScript (EPS) image
files, which can then be read into a document in the usual way.",应用
texlive-pst-math,应用, Enhancement of PostScript math operators to use with pstricks," PostScript lacks a lot of basic operators such as tan, acos,
asin, cosh, sinh, tanh, acosh, asinh, atanh, exp (with e base).
Also (oddly) cos and sin use arguments in degrees. Pst-math
provides all those operators in a header file pst-math.pro with
wrappers pst-math.sty and pst-math.tex. In addition, sinc,
gauss, gammaln and bessel are implemented (only partially for
the latter). pst-math is designed essentially to work with pst-
plot but can be used in whatever PS code (such as pstricks
SpecialCoor ""!"", which is useful for placing labels). The
package also provides a routine SIMPSON for numerical
integration and a solver of linear equation systems.",应用
texlive-pst-node,应用, Draw connections using pstricks," The package enables the user to connect information, and to
place labels, without knowing (in advance) the actual positions
of the items to be connected, or where the connecting line
should go. The macros are useful for making graphs and trees,
mathematical diagrams, linguistic syntax diagrams, and so on.
The package contents were previously distributed as a part of
the pstricks base distribution.",应用
texlive-pst-plot,应用, Plot data using PSTricks," The package provides plotting of data (typically from external
files), using PSTricks. Plots my be configured using a wide
variety of parameters.",应用
texlive-pst-slpe,应用, Sophisticated colour gradients," This PStricks package covers all the colour gradient
functionality of pst-grad (part of the base pstricks
distribution), and provides the following facilities: - it
permits the user to specify an arbitrary number of colours,
along with the points at which they are to be reached; - it
converts between RGB and HSV behind the scenes; - it provides
concentric and radial gradients; - it provides a command
\psBall that generates bullets with a three-dimensional
appearance; and - uses the xkeyval package for the extended key
handling.",应用
texlive-ptext,应用, A 'lipsum' for Persian," The package provides lipsum-like facilities for the Persian
language. The source of the filling text is the Persian epic
""the Shanameh"" (100 paragraphs are used.)",应用
texlive-pxfonts,应用, Palatino-like fonts in support of mathematics," Pxfonts supplies virtual text roman fonts using Adobe Palatino
(or URWPalladioL) with some modified and additional text
symbols in the OT1, T1, and TS1 encodings; maths alphabets
using Palatino/Palladio; maths fonts providing all the symbols
of the Computer Modern and AMS fonts, including all the Greek
capital letters from CMR; and additional maths fonts of various
other symbols. The set is complemented by a sans-serif set of
text fonts, based on Helvetica/NimbusSanL, and a monospace set
derived from the parallel TX font set. All the fonts are in
Type 1 format (AFM and PFB files), and are supported by TeX
metrics (VF and TFM files) and macros for use with LaTeX.",应用
texlive-rsfs,应用, Ralph Smith's Formal Script font," The fonts provide uppercase 'formal' script letters for use as
symbols in scientific and mathematical typesetting (in contrast
to the informal script fonts such as that used for the
'calligraphic' symbols in the TeX maths symbol font). The fonts
are provided as MetaFont source, and as derived Adobe Type 1
format. LaTeX support, for using these fonts in mathematics, is
available via one of the packages calrsfs and mathrsfs.",应用
texlive-scheme-basic,应用, basic scheme (plain and latex)," This is the basic TeX Live scheme: it is a small set of files
sufficient to typeset plain TeX or LaTeX documents in
PostScript or PDF, using the Computer Modern fonts.  This
scheme corresponds to collection-basic and collection-latex.",应用
texlive-tabu,应用, Flexible LaTeX tabulars," The package provides an environment, tabu, which will make any
sort of tabular (that doesn't need to split across pages), and
an environment longtabu which provides the facilities of tabu
in a modified longtable environment. (Note that this latter
offers an enhancement of ltxtable.) The package requires the
array package, and needs e-TeX to run (since array.sty is
present in every conforming distribution of LaTeX, and since
every publicly available LaTeX format is built using e-TeX, the
requirements are provided by default on any reasonable system).
The package also requires xcolor for coloured rules in tables,
and colortbl for coloured cells. The longtabu environment
further requires that longtable be loaded. The package itself
does not load any of these packages for the user. The tabu
environment may be used in place of tabular, tabular* and
tabularx environments, as well as the array environment in
maths mode. It overloads tabularx's X-column specification,
allowing a width specification, alignment (l, r, c and j) and
column type indication (p, m and b). \begin{tabu} to <dimen>
specifies a target width, and \begin{tabu} spread <dimen>
enlarges the environment's ""natural"" width.",应用
texlive-tex4ht,应用, Convert (La)TeX to HTML/XML," A converter from TeX and LaTeX to SGML-based formats such as
(X)HTML, MathML, OpenDocument, and DocBook, providing a
configurable (La)TeX-based authoring system for hypertext.
Tex4ht does not parse (La)TeX source (so that it avoids the
difficulties encountered by many other converters, arising from
the irregularity of (La)TeX syntax). Instead, Tex4ht uses
(La)TeX itself (with an extra macro package) to produce a non-
standard DVI file that it can then process. This technique
allows TeX4ht to approach the robustness characteristic of
restricted-syntax systems such as hyperlatex and gellmu. Note
that CTAN no longer holds the definitive sources of the
package: see the 'Readme' file.",应用
texlive-texlive-docindex,应用," top-level TeX Live doc.html, etc"," These files are regenerated as needed, which is often, so we
make them a separate package.  See the tl-update-auto script
for the process.",应用
texlive-texlive-en,应用, TeX Live manual (English), texlive-en package,应用
texlive-texlive-msg-translations,应用, translations of the TeX Live installer and TeX Live Manager," This package contains the translated messages of the TeX Live
installer and TeX Live Manager.  For information on creating or
updating translations, see
http://tug.org/texlive/doc.html#install-tl-xlate.",应用
texlive-textcase,应用," Case conversion ignoring mathematics, etc"," The textcase package offers commands \MakeTextUppercase and
\MakeTextLowercase are similar to the standard \MakeUppercase
and \MakeLowercase, but they do not change the case of any
sections of mathematics, or the arguments of \cite, \label and
\ref commands within the argument. A further command
\NoCaseChange does nothing but suppress case change within its
argument, so to force uppercase of a section including an
environment, one might say:
\MakeTextUppercase{...\NoCaseChange{\begin{foo}}
...\NoCaseChange{\end{foo}}...}",应用
texlive-textpos,应用, Place boxes at arbitrary positions on the LaTeX page," A package to facilitate placement of boxes at absolute
positions on the LaTeX page. There are several reasons why this
might be useful, an important one being to help the creation of
large-format conference posters.",应用
texlive-threeparttable,应用, Tables with captions and notes all the same width," Provides a scheme for tables that have a structured note
section, after the caption. This scheme provides an answer to
the old problem of putting footnotes in tables -- by making
footnotes entirely unnecessary. Note that a threeparttable is
not a float of itself; but you can place it in a table or a
table* environment, if necessary.",应用
texlive-thumbpdf,应用, Thumbnails for pdfTeX and dvips/ps2pdf," A Perl script that provides support for thumbnails in pdfTeX
and dvips/ps2pdf. The script uses ghostscript to generate the
thumbnails which get represented in a TeX readable file that is
read by the package thumbpdf.sty to automatically include the
thumbnails. This arrangement works with both plain TeX and
LaTeX.",应用
texlive-titlesec,应用, Select alternative section titles," A package providing an interface to sectioning commands for
selection from various title styles. E.g., marginal titles and
to change the font of all headings with a single command, also
providing simple one-step page styles. Also includes a package
to change the page styles when there are floats in a page. You
may assign headers/footers to individual floats, too.",应用
texlive-typehtml,应用, Typeset HTML directly from LaTeX," Can handle almost all of HTML2, and most of the math fragment
of the draft HTML3.",应用
texlive-ucs,应用, Extended UTF-8 input encoding support for LaTeX," The bundle provides the ucs package, and utf8x.def, together
with a large number of support files. The utf8x.def definition
file for use with inputenc covers a wider range of Unicode
characters than does utf8.def in the LaTeX distribution. The
package provides facilities for efficient use of its large sets
of Unicode characters. Glyph production may be controlled by
various options, which permits use of non-ASCII characters when
coding mathematical formulae. Note that the bundle previously
had an alias ""unicode""; that alias has now been withdrawn, and
no package of that name now exists.",应用
texlive-ulem,应用, Package for underlining," The package provides an \ul (underline) command which will
break over line ends; this technique may be used to replace \em
(both in that form and as the \emph command), so as to make
output look as if it comes from a typewriter. The package also
offers double and wavy underlining, and striking out (line
through words) and crossing out (/// over words). The package
works with both Plain TeX and LaTeX.",应用
texlive-underscore,应用," Control the behaviour of ""_"" in text"," With the package, \_ in text mode (i.e., \textunderscore)
prints an underscore so that hyphenation of words either side
of it is not affected; a package option controls whether an
actual hyphenation point appears after the underscore, or
merely a break point. The package also arranges that, while in
text, '_' itself behaves as \textunderscore (the behaviour of _
in maths mode is not affected.",应用
texlive-unicode-math,应用, Unicode mathematics support for XeTeX and LuaTeX," The current release of this package typesets mathematics with
unicode input and using OpenType maths fonts. (There is little
compatibility with older maths packages.) XeTeX support is well
tested, though LuaTeX support less so. The package can typeset
using STIX fonts, the XITS development of those fonts, the
Asana-Math fonts, the Latin Modern Math, and the TeX Gyre Math
font familiess, as well as the commercial Cambria Math fonts.
There is no support for extra alphabets in the Unicode 'private
use area'. The package relies on recent versions of the
fontspec package and the l3kernel and l3packages bundles.",应用
texlive-unisugar,应用, Define syntactic sugar for Unicode LaTeX," The package allows the user to define shorthand aliases for
single Unicode characters, and also provides support for such
aliases in RTL-text. The package requires an TeX-alike system
that uses Unicode input in a native way: current examples are
XeTeX and LuaTeX.",应用
texlive-updmap-map,应用, Font maps, Font maps.,应用
texlive-varwidth,应用, A variable-width minipage," The varwidth environment is superficially similar to minipage,
but the specified width is just a maximum value -- the box may
get a narrower ""natural"" width.",应用
texlive-was,应用, A collection of small packages by Walter Schmidt," A bundle of packages that arise in the author's area of
interest: - compliance of maths typesetting with ISO standards;
- symbols that work in both maths and text modes; - commas for
both decimal separator and maths; and - upright Greek letters
in maths.",应用
texlive-wasy2-ps,应用, Type 1 versions of wasy2 fonts, Converted (Adobe Type 1) outlines of (some of) the wasy2 fonts.,应用
texlive-xdvi,应用, A DVI previewer for the X Window System," The canonical previewer for use on Unix and other X-windows
based systems. The distribution has been integrated with that
of xdvik (no longer separately available), so that it will
build with web2c ""out of the box"". In practice, it is usually
distributed via Tex-live.",应用
texlive-xepersian,应用," Persian for LaTeX, using XeTeX"," The package supports Persian typesetting, using the Persian
Modern fonts, by default.",应用
texlive-xetex-tibetan,应用, XeTeX input maps for Unicode Tibetan," The package provides a map for use with Jonathan Kew's TECkit,
to translate Tibetan to Unicode (range 0F00-0FFF).",应用
texlive-xstring,应用, String manipulation for (La)TeX," The package provides macros for manipulating strings -- testing
a string's contents, extracting substrings, substitution of
substrings and providing numbers such as string length,
position of, or number of recurrences of, a substring. The
package works equally in Plain TeX and LaTeX (though e-TeX is
always required). The strings to be processed may contain
(expandable) macros.",应用
texlive-xtab,应用, Break tables across pages," Xtab is an extended and somewhat improved version of
supertabular; it provides tables that break across pages.",应用
texlive-zapfding,应用," URW ""Base 35"" font pack for LaTeX"," A set of fonts for use as ""drop-in"" replacements for Adobe's
basic set, comprising: - Century Schoolbook (substituting for
Adobe's New Century Schoolbook); - Dingbats (substituting for
Adobe's Zapf Dingbats); - Nimbus Mono L (substituting for
Abobe's Courier); - Nimbus Roman No9 L (substituting for
Adobe's Times); - Nimbus Sans L (substituting for Adobe's
Helvetica); - Standard Symbols L (substituting for Adobe's
Symbol); - URW Bookman; - URW Chancery L Medium Italic
(substituting for Adobe's Zapf Chancery); - URW Gothic L Book
(substituting for Adobe's Avant Garde); and - URW Palladio L
(substituting for Adobe's Palatino).",应用
tftp-server,应用, The server for the Trivial File Transfer Protocol (TFTP)," The Trivial File Transfer Protocol (TFTP) is normally used only for
booting diskless workstations.  The tftp-server package provides the
server for TFTP, which allows users to transfer files to and from a
remote machine. TFTP provides very little security, and should not be
enabled unless it is expressly needed.  The TFTP server is run by using
systemd socket activation, and is disabled by default.",系统
thai-scalable-garuda-fonts,其它, Thai Garuda fonts," 
fonts-tlwg provides a collection of free scalable Thai fonts.

This package provides the Garuda family of Thai fonts.",其它
thai-scalable-laksaman-fonts,其它, Thai Laksaman fonts," 
fonts-tlwg provides a collection of free scalable Thai fonts.

This package provides the Laksaman family of Thai fonts.",其它
thai-scalable-tlwgmono-fonts,其它, Thai TlwgMono fonts," 
fonts-tlwg provides a collection of free scalable Thai fonts.

This package provides the TlwgMono family of Thai fonts.",其它
tigervnc-selinux,应用, SELinux module for TigerVNC," This package provides the SELinux policy module to ensure TigerVNC
runs properly under an environment with SELinux enabled.",系统
tigervnc-server,应用, A TigerVNC server," The VNC system allows you to access the same desktop from a wide
variety of platforms.  This package includes set of utilities
which make usage of TigerVNC server more user friendly. It also
contains x0vncserver program which can export your active
X session.",应用
tinycdb,应用, Utility and library for manipulating constant databases," tinycdb is a small, fast and reliable utility and subroutine library for
creating and reading constant databases. The database structure is tuned
for fast reading.

This package contains tinycdb utility and shared library.",应用
tk,应用, The graphical toolkit for the Tcl scripting language," When paired with the Tcl scripting language, Tk provides a fast and powerful
way to create cross-platform GUI applications.",应用
tmpwatch,应用,A utility for removing files based on when they were last accessed ,"The tmpwatch utility recursively searches through specified
directories and removes files which have not been accessed in a
specified period of time.  Tmpwatch is normally used to clean up
directories which are used for temporarily holding files (for example,
/tmp).  Tmpwatch ignores symlinks, won't switch filesystems and only
removes empty directories and regular files. ",应用
tomcatjss,应用, JSS Connector for Apache Tomcat," JSS Connector for Apache Tomcat, installed via the tomcatjss package,
is a Java Secure Socket Extension (JSSE) module for Apache Tomcat that
uses Java Security Services (JSS), a Java interface to Network Security
Services (NSS).",应用
tpm2-abrmd-selinux,系统,SELinux policies for tpm2-abrmd ,SELinux policy modules for tpm2-abrmd. ,应用
tpm2-tools,系统,A TPM2.0 testing tool build upon TPM2.0-TSS ,tpm2-tools is a batch of testing tools for tpm2.0. It is based on tpm2-tss. ,应用
tpm2-tss,系统, TPM2.0 Software Stack," tpm2-tss is a software stack supporting Trusted Platform Module(TPM) 2.0 system
APIs. It sits between TPM driver and applications, providing TPM2.0 specified
APIs for applications to access TPM module through kernel TPM drivers.",系统
tpm-quote-tools,系统,TPM-based attestation using the TPM quote operation (tools) ,"TPM Quote Tools is a collection of programs that provide support
for TPM based attestation using the TPM quote operation. ",系统
tpm-tools,系统,Management tools for the TPM hardware ,"tpm-tools is a group of tools to manage and utilize the Trusted Computing
Group's TPM hardware. TPM hardware can create, store and use RSA keys
securely (without ever being exposed in memory), verify a platform's
software state using cryptographic hashes and more. ",系统
kernelshark,系统, GUI analysis for Ftrace data captured by trace-cmd," Kernelshark is the GUI frontend for analyzing data produced by
'trace-cmd extract'",应用
traceroute,系统,Traces the route taken by packets over an IPv4/IPv6 network ,"The traceroute utility displays the route used by IP packets on their
way to a specified network (or Internet) host.  Traceroute displays
the IP number and host name (if possible) of the machines along the
route taken by the packets.  Traceroute is used as a network debugging
tool.  If you're having network connectivity problems, traceroute will
show you where the trouble is coming from along the route.

Install traceroute if you need a tool for diagnosing network connectivity
problems. ",应用
tree,应用,File system tree viewer ,"The tree utility recursively displays the contents of directories in a
tree-like format.  Tree is basically a UNIX port of the DOS tree
utility. ",应用
tuned-profiles-compat,应用,Additional tuned profiles mainly for backward compatibility with tuned 1.0 ,"Additional tuned profiles mainly for backward compatibility with tuned 1.0.
It can be also used to fine tune your system for specific scenarios. ",应用
tuned-profiles-cpu-partitioning,应用,Additional tuned profile(s) optimized for CPU partitioning ,Additional tuned profile(s) optimized for CPU partitioning. ,应用
tuned-profiles-mssql,应用,Additional tuned profile(s) for MS SQL Server ,Additional tuned profile(s) for MS SQL Server. ,应用
tuned-profiles-oracle,应用,Additional tuned profile(s) targeted to Oracle loads ,Additional tuned profile(s) targeted to Oracle loads. ,应用
twolame-libs,应用, TwoLAME is an optimized MPEG Audio Layer 2 encoding library based on tooLAME," TwoLAME is an optimized MPEG Audio Layer 2 encoding library based on tooLAME,
which in turn is based heavily on
- the ISO dist10 code
- improvement to algorithms as part of the LAME project (www.sulaco.org/mp3)

This package contains the shared library.",应用
tzdata,核心,Timezone data ,"This package contains data files with rules for various timezones around
the world. ",核心
ucs-miscfixed-fonts,其它, Selected set of bitmap fonts," The usc-fixed-fonts package provides bitmap fonts for
locations such as terminals.",其它
ucx,应用, UCX is a communication library implementing high-performance messaging," UCX is an optimized communication framework for high-performance distributed
applications. UCX utilizes high-speed networks, such as RDMA (InfiniBand, RoCE,
etc), Cray Gemini or Aries, for inter-node communication. If no such network is
available, TCP is used instead. UCX supports efficient transfer of data in
either main memory (RAM) or GPU memory (through CUDA and ROCm libraries). In
addition, UCX provides efficient intra-node communication, by leveraging the
following shared memory mechanisms: posix, sysv, cma, knem, and xpmem.
The acronym UCX stands for ""Unified Communication X"".

This package was built from '' branch, commit ef2bbcf.",应用
