name,label,summary,description,predict
rar,应用, Compression and decompression program rar," Compression and decompression program.
includes version 2.7.1 and 5.4.0",应用
rarian,应用, Documentation meta-data library," Rarian is a documentation meta-data library that allows access to documents,
man pages and info pages.  It was designed as a replacement for scrollkeeper.",应用
rasqal,应用, RDF Query Library," Rasqal is a library providing full support for querying Resource
Description Framework (RDF) including parsing query syntaxes, constructing
the queries, executing them and returning result formats.  It currently
handles the RDF Data Query Language (RDQL) and SPARQL Query language.",应用
ibacm,系统, InfiniBand Communication Manager Assistant," The ibacm daemon helps reduce the load of managing path record lookups on
large InfiniBand fabrics by providing a user space implementation of what
is functionally similar to an ARP cache.  The use of ibacm, when properly
configured, can reduce the SA packet load of a large IB cluster from O(n^2)
to O(n).  The ibacm daemon is started and normally runs in the background,
user applications need not know about this daemon as long as their app
uses librdmacm to handle connection bring up/tear down.  The librdmacm
library knows how to talk directly to the ibacm daemon to retrieve data.",系统
readline,核心, A library for editing typed command lines," The Readline library provides a set of functions that allow users to
edit command lines. Both Emacs and vi editing modes are available. The
Readline library includes additional functions for maintaining a list
of previously-entered command lines for recalling or editing those
lines, and for performing csh-like history expansion on previous
commands.",应用
realmd,应用,Kerberos realm enrollment service ,"realmd is a DBus system service which manages discovery and enrollment in realms
and domains like Active Directory or IPA. The control center uses realmd as the
back end to 'join' a domain simply and automatically configure things correctly. ",应用
redhat-lsb-core,核心, LSB Core module support," The Linux Standard Base (LSB) Core module support provides the fundamental
system interfaces, libraries, and runtime environment upon which all conforming
applications and libraries depend.",系统
redhat-lsb-submod-security,核心, LSB Security submodule support," The Linux Standard Base (LSB) Security submodule specifications define
components that are required to be present on an LSB conforming system.",应用
kernel-rpm-macros,系统, Macros and scripts for building kernel module packages., Macros and scripts for building kernel module packages.,系统
redis,应用, A persistent key-value database," Redis is an advanced key-value store. It is often referred to as a data
structure server since keys can contain strings, hashes, lists, sets and
sorted sets.

You can run atomic operations on these types, like appending to a string;
incrementing the value in a hash; pushing to a list; computing set
intersection, union and difference; or getting the member with highest
ranking in a sorted set.

In order to achieve its outstanding performance, Redis works with an
in-memory dataset. Depending on your use case, you can persist it either
by dumping the dataset to disk every once in a while, or by appending
each command to a log.

Redis also supports trivial-to-setup master-slave replication, with very
fast non-blocking first synchronization, auto-reconnection on net split
and so forth.

Other features include Transactions, Pub/Sub, Lua scripting, Keys with a
limited time-to-live, and configuration settings to make Redis behave like
a cache.

You can use Redis from most programming languages also.",系统
redland,应用, RDF Application Framework," Redland is a library that provides a high-level interface for RDF
(Resource Description Framework) implemented in an object-based API.
It is modular and supports different RDF/XML parsers, storage
mechanisms and other elements. Redland is designed for applications
developers to provide RDF support in their applications as well as
for RDF developers to experiment with the technology.",应用
relaxngDatatype,应用, RELAX NG Datatype API," RELAX NG is a public space for test cases and other ancillary software
related to the construction of the RELAX NG language and its
implementations.",应用
resource-agents-gcp,应用, Google Cloud Platform resource agents," The Google Cloud Platform resource agents allows Google Cloud
Platform instances to be managed in a cluster environment.",应用
resteasy,应用, Framework for RESTful Web services and Java applications," 

RESTEasy contains a JBoss project that provides frameworks to help
build RESTful Web Services and RESTful Java applications. It is a fully
certified and portable implementation of the JAX-RS specification.",应用
rig,应用, Monitor a system for events and trigger specific actions," Rig is a utility designed to watch or monitor specific system resources (e.g.
log files, journals, system activity, etc...) and then take specific action
when the trigger condition is met. Its primary aim is to assist in
troubleshooting and data collection for randomly occurring events.",系统
rng-tools,系统,Random number generator related utilities ,"This is a random number generator daemon and its tools. It monitors
a set of entropy sources present on a system (like /dev/hwrng, RDRAND,
TPM, jitter) and supplies entropy from them to a kernel entropy pool. ",应用
rootfiles,核心,The basic required files for the root user's directory ,"The rootfiles package contains basic required files that are placed
in the root user's account.  These files are basically the same
as those in /etc/skel, which are placed in regular
users' home directories. ",应用
rpcbind,系统, Universal Addresses to RPC Program Number Mapper," The rpcbind utility is a server that converts RPC program numbers into
universal addresses.  It must be running on the host to be able to make
RPC calls on a server on that machine.",系统
python3-rpm,系统,Python 3 bindings for apps which will manipulate RPM packages ,"The python3-rpm package contains a module that permits applications
written in the Python programming language to use the interface
supplied by RPM Package Manager libraries.

This package should be installed if you want to develop Python 3
programs that will manipulate RPM packages and databases. ",系统
rpm-build,系统, Scripts and executable programs used to build packages," The rpm-build package contains the scripts and executable programs
that are used to build packages using the RPM Package Manager.",系统
rpm-plugin-fapolicyd,系统, Rpm plugin for fapolicyd functionality, Rpm plugin for fapolicyd functionality.,系统
rpm-plugin-prioreset,系统,Rpm plugin for resetting scriptlet priorities for SysV init ,"Rpm plugin for resetting scriptlet priorities for SysV init

Useful on legacy SysV init systems if you run rpm transactions with
nice/ionice priorities. Should not be used on systemd systems. ",系统
rpm-plugin-selinux,系统, Rpm plugin for SELinux functionality, Rpm plugin for SELinux functionality,系统
rpmdevtools,系统, RPM Development Tools," This package contains scripts and (X)Emacs support files to aid in
development of RPM packages.
rpmdev-setuptree    Create RPM build tree within user's home directory
rpmdev-diff         Diff contents of two archives
rpmdev-newspec      Creates new .spec from template
rpmdev-rmdevelrpms  Find (and optionally remove) ""development"" RPMs
rpmdev-checksig     Check package signatures using alternate RPM keyring
rpminfo             Print information about executables and libraries
rpmdev-md5/sha*     Display checksums of all files in an archive file
rpmdev-vercmp       RPM version comparison checker
spectool            Expand and download sources and patches in specfiles
rpmdev-wipetree     Erase all files within dirs created by rpmdev-setuptree
rpmdev-extract      Extract various archives, ""tar xvf"" style
rpmdev-bumpspec     Bump revision in specfile
...and many more.",系统
rpm-mpi-hooks,系统, RPM dependency generator hooks for MPI packages," RPM dependency generator hooks for MPI packages. This package should be added
as a BuildRequires to all mpi implementations (i.e. openmpi, mpich) as well as
a Requires to the their -devel packages.",系统
rpm-ostree,系统, Hybrid image/package system," rpm-ostree is a hybrid image/package system.  It supports
""composing"" packages on a build server into an OSTree repository,
which can then be replicated by client systems with atomic upgrades.
Additionally, unlike many ""pure"" image systems, with rpm-ostree
each client system can layer on additional packages, providing
a ""best of both worlds"" approach.",系统
rrdtool,应用, Round Robin Database Tool to store and display time-series data," RRD is the Acronym for Round Robin Database. RRD is a system to store and
display time-series data (i.e. network bandwidth, machine-room temperature,
server load average). It stores the data in a very compact way that will not
expand over time, and it presents useful graphs by processing the data to
enforce a certain data density. It can be used either via simple wrapper
scripts (from shell or Perl) or via frontends that poll network devices and
put a friendly user interface on it.",应用
rrdtool-lua,应用, Lua RRDtool bindings, The rrdtool-lua package includes RRDtool bindings for Lua.,应用
rsync,应用, A program for synchronizing files over a network," Rsync uses a reliable algorithm to bring remote and host files into
sync very quickly. Rsync is fast because it just sends the differences
in the files over the network instead of sending the complete
files. Rsync is often used as a very powerful mirroring process or
just as a more capable replacement for the rcp command. A technical
report which describes the rsync algorithm is included in this
package.",系统
rsyslog-elasticsearch,系统, ElasticSearch output module for rsyslog," This module provides the capability for rsyslog to feed logs directly into
Elasticsearch.",系统
rsyslog-mmjsonparse,系统, JSON enhanced logging support," This module provides the capability to recognize and parse JSON enhanced
syslog messages.",系统
rsyslog-mmsnmptrapd,系统, Message modification module for snmptrapd generated messages," This message modification module takes messages generated from snmptrapd and
modifies them so that they look like they originated from the read originator.",系统
rsyslog-openssl,系统, TLS protocol support for rsyslog via OpenSSL library," The rsyslog-openssl package contains the rsyslog plugins that provide the
ability to send and receive syslog messages via TCP or RELP using TLS
encryption via OpenSSL library. For details refer to rsyslog doc on imtcp
and omfwd modules.",系统
rsyslog-relp,系统, RELP protocol support for rsyslog," The rsyslog-relp package contains the rsyslog plugins that provide
the ability to receive syslog messages via the reliable RELP
protocol.",系统
rsyslog-snmp,系统, SNMP protocol support for rsyslog," The rsyslog-snmp package contains the rsyslog plugin that provides the
ability to send syslog messages as SNMPv1 and SNMPv2c traps.",系统
rubberband,应用, Audio time-stretching and pitch-shifting library," Rubber Band is a library and utility program that permits you to change the
tempo and pitch of an audio recording independently of one another.",应用
rubygem-json,应用, This is a JSON implementation as a Ruby extension in C," This is a implementation of the JSON specification according to RFC 4627.
You can think of it as a low fat alternative to XML, if you want to store
data to disk or transmit it over a network rather than use a verbose
markup language.",应用
rubygem-minitest,应用, Minitest provides a complete suite of testing facilities," minitest/unit is a small and incredibly fast unit testing framework.

minitest/spec is a functionally complete spec engine.

minitest/benchmark is an awesome way to assert the performance of your
algorithms in a repeatable manner.

minitest/mock by Steven Baker, is a beautifully tiny mock object
framework.

minitest/pride shows pride in testing and adds coloring to your test
output.",应用
rubygem-net-telnet,应用, Provides telnet client functionality," Provides telnet client functionality.

This class also has, through delegation, all the methods of a socket object
(by default, a TCPSocket, but can be set by the Proxy option to new()). This
provides methods such as close() to end the session and sysread() to read data
directly from the host, instead of via the waitfor() mechanism. Note that if
you do use sysread() directly when in telnet mode, you should probably pass
the output through preprocess() to extract telnet command sequences.",应用
rubygem-openssl,应用," OpenSSL provides SSL, TLS and general purpose cryptography"," OpenSSL provides SSL, TLS and general purpose cryptography. It wraps the
OpenSSL library.",应用
rubygem-power_assert,应用, Power Assert for Ruby," Power Assert shows each value of variables and method calls in the expression.
It is useful for testing, providing which value wasn't correct when the
condition is not satisfied.",应用
rubygem-psych,应用, A libyaml wrapper for Ruby," Psych is a YAML parser and emitter. Psych leverages
libyaml[http://pyyaml.org/wiki/LibYAML] for its YAML parsing and emitting
capabilities. In addition to wrapping libyaml, Psych also knows how to
serialize and de-serialize most Ruby objects to and from the YAML format.",应用
rubygems,应用, The Ruby standard for packaging ruby libraries," RubyGems is the Ruby standard for publishing and managing third party
libraries.",应用
rubygem-xmlrpc,应用, XMLRPC is a lightweight protocol that enables remote procedure calls over HTTP," XMLRPC is a lightweight protocol that enables remote procedure calls over
HTTP.",应用
ruby-irb,应用, The Interactive Ruby," The irb is acronym for Interactive Ruby.  It evaluates ruby expression
from the terminal.",应用
ruby-default-gems,应用, Default gems which are part of Ruby StdLib," The .gemspec files and executables of default gems, which are part of Ruby
StdLib.",应用
rubygem-abrt,应用, ABRT support for Ruby, Provides ABRT reporting support for libraries/applications written using Ruby.,应用
rubygem-bson,应用, Ruby implementation of the BSON specification, A fully featured BSON specification implementation in Ruby.,应用
rubygem-mongo,应用, Ruby driver for MongoDB, A Ruby driver for MongoDB.,应用
rubygem-mysql2,应用," A simple, fast Mysql library for Ruby, binding to libmysql"," The Mysql2 gem is meant to serve the extremely common use-case of
connecting, querying and iterating on results. Some database libraries
out there serve as direct 1:1 mappings of the already complex C API\'s
available. This one is not.",应用
rubygem-pg,应用, A Ruby interface to the PostgreSQL RDBMS," This is the extension library to access a PostgreSQL database from Ruby.
This library works with PostgreSQL 9.1 and later.",应用
rubygem-rspec,应用, Behaviour driven development (BDD) framework for Ruby, RSpec is a behaviour driven development (BDD) framework for Ruby.,应用
rubygem-rspec-core,应用, Rspec-2 runner and formatters, Behaviour Driven Development for Ruby.,应用
rustfmt,系统, Tool to find and fix Rust formatting issues, A tool for formatting Rust code according to style guidelines.,系统
rust-gdb,系统, GDB pretty printers for Rust," This package includes the rust-gdb script, which allows easier debugging of Rust
programs.",系统
rust-std-static,系统, Standard library for Rust," This package includes the standard libraries for building applications
written in Rust.",系统
rust-srpm-macros,系统, RPM macros for building Rust source packages, RPM macros for building Rust source packages.,系统
samba,应用, Server and Client software to interoperate with Windows machines," Samba is the standard Windows interoperability suite of programs for Linux and
Unix.",应用
samba-krb5-printing,应用,Samba CUPS backend for printing with Kerberos ,"If you need Kerberos for print jobs to a printer connection to cups via the SMB
backend, then you need to install that package. It will allow cups to access
the Kerberos credentials cache of the user issuing the print job. ",系统
samba-winbind,应用, Samba winbind," The samba-winbind package provides the winbind NSS library, and some client
tools.  Winbind enables Linux to be a full member in Windows domains and to use
Windows user and group accounts on Linux.",应用
samba-winbind-modules,应用, Samba winbind modules," The samba-winbind-modules package provides the NSS library and a PAM module
necessary to communicate to the Winbind Daemon",应用
samba-winexe,应用,Samba Winexe Windows Binary ,Winexe is a Remote Windows庐-command executor ,应用
samyak-gujarati-fonts,其它, Open Type Fonts for Gujarati script," This package contains truetype/opentype font for the display of \
Scripts Gujarati.",其它
samyak-tamil-fonts,其它, Open Type Fonts for Tamil script," This package contains truetype/opentype font for the display of \
Scripts Tamil.",其它
sane-backends-drivers-scanners,应用, SANE backend drivers for scanners, This package contains backend drivers to access scanner hardware through SANE.,应用
sanlock,系统, A shared storage lock manager, The sanlock daemon manages leases for applications on hosts using shared storage.,系统
sassist,应用, Dell SupportAssist log collector, Dell SupportAssist log collector for Linux.,系统
sbd,应用, Storage-based death," 
This package contains the storage-based death functionality.

Available rpmbuild rebuild options:
  --with(out) : sync_resource_startup_default",应用
sblim-indication_helper,应用, Toolkit for CMPI indication providers," This package contains a developer library for helping out when writing
CMPI providers. This library polls the registered functions for data
and, if it changes, a CMPI indication is set with the values of the
indication class properties (also set by the developer).",应用
sblim-sfcb,应用, Small Footprint CIM Broker," Small Footprint CIM Broker (sfcb) is a CIM server conforming to the
CIM Operations over HTTP protocol.
It is robust, with low resource consumption and therefore specifically
suited for embedded and resource constrained environments.
sfcb supports providers written against the Common Manageability
Programming Interface (CMPI).",应用
sblim-sfcCommon,应用, Common functions for SBLIM Small Footprint CIM Broker and CIM Client Library.," This package provides a common library for functions
shared between Small Footprint CIM Broker (sblim-sfcb)
Small Footprint CIM Client (and sblim-sfcc).",应用
scala,应用, A hybrid functional/object-oriented language for the JVM," Scala is a general purpose programming language designed to express common
programming patterns in a concise, elegant, and type-safe way. It smoothly
integrates features of object-oriented and functional languages. It is also
fully interoperable with Java.",应用
scala-swing,应用, The swing library for the scala programming languages," This package contains the swing library for the scala programming languages. This library is required to develope GUI-releate applications in scala. The release provided by this package
is not the original version from upstream because this version is not compatible with JDK-1.7.",应用
scap-security-guide,应用, Security guidance and baselines in SCAP formats," The scap-security-guide project provides a guide for configuration of the
system from the final system's security point of view. The guidance is specified
in the Security Content Automation Protocol (SCAP) format and constitutes
a catalog of practical hardening advice, linked to government requirements
where applicable. The project bridges the gap between generalized policy
requirements and specific implementation guidelines. The system
administrator can use the oscap CLI tool from openscap-scanner package, or the
scap-workbench GUI tool from scap-workbench package to verify that the system
conforms to provided guideline. Refer to scap-security-guide(8) manual page for
further information.",应用
scap-workbench,应用," Scanning, tailoring, editing and validation tool for SCAP content"," scap-workbench is GUI tool that provides scanning functionality for SCAP
content. The tool is based on OpenSCAP library.",应用
python39-scipy,应用, Scientific Tools for Python," Scipy is open-source software for mathematics, science, and
engineering. The core library is NumPy which provides convenient and
fast N-dimensional array manipulation. The SciPy library is built to
work with NumPy arrays, and provides many user-friendly and efficient
numerical routines such as routines for numerical integration and
optimization. Together, they run on all popular operating systems, are
quick to install, and are free of charge. NumPy and SciPy are easy to
use, but powerful enough to be depended upon by some of the world's
leading scientists and engineers.",应用
ptscotch-openmpi,应用, PT-Scotch libraries compiled against openmpi," Scotch is a software package for graph and mesh/hypergraph partitioning and
sparse matrix ordering. This sub-package provides parallelized scotch libraries
compiled with openmpi.",应用
scotch,应用," Graph, mesh and hypergraph partitioning library"," Scotch is a software package for graph and mesh/hypergraph partitioning and
sparse matrix ordering. The parallel scotch libraries are packaged in the
ptscotch sub-packages.",应用
seabios-bin,系统, Seabios for x86," SeaBIOS is an open-source legacy BIOS implementation which can be used as
a coreboot payload. It implements the standard BIOS calling interfaces
that a typical x86 proprietary BIOS implements.",系统
seahorse,应用, A GNOME application for managing encryption keys," Seahorse is a graphical interface for managing and using encryption keys.
It also integrates with nautilus, gedit and other places for encryption
operations.  It is a keyring manager.",应用
sed,核心, A GNU stream text editor," The sed (Stream EDitor) editor is a stream or batch (non-interactive)
editor.  Sed takes text as input, performs an operation or set of
operations on the text and outputs the modified text.  The operations
that sed performs (substitutions, deletions, insertions, etc.) can be
specified in a script file or from the command line.",系统
selinux-policy-mls,系统,SELinux mls base policy ,SELinux Reference policy mls base module. ,系统
python3-setools,系统, Policy analysis tools for SELinux," SETools is a collection of graphical tools, command-line tools, and
Python 3 modules designed to facilitate SELinux policy analysis.",系统
setools-gui,系统, Policy analysis graphical tools for SELinux," SETools is a collection of graphical tools, command-line tools, and
Python modules designed to facilitate SELinux policy analysis.",系统
setup,核心, A set of system configuration and setup files," The setup package contains a set of important system configuration and
setup files, such as passwd, group, and profile.",核心
sevctl,系统, Administrative utility for AMD SEV, Administrative utility for AMD SEV.,应用
sg3_utils,系统,Utilities for devices that use SCSI command sets ,"Collection of Linux utilities for devices that use the SCSI command set.
Includes utilities to copy data based on ""dd"" syntax and semantics (called
sg_dd, sgp_dd and sgm_dd); check INQUIRY data and VPD pages (sg_inq); check
mode and log pages (sginfo, sg_modes and sg_logs); spin up and down
disks (sg_start); do self tests (sg_senddiag); and various other functions.
See the README, CHANGELOG and COVERAGE files. Requires the linux kernel 2.4
series or later. In the 2.4 series SCSI generic device names (e.g. /dev/sg0)
must be used. In the 2.6 series other device names may be used as
well (e.g. /dev/sda).

Warning: Some of these tools access the internals of your system
and the incorrect usage of them may render your system inoperable. ",系统
sg3_utils-libs,系统, Shared library for sg3_utils, This package contains the shared library for sg3_utils.,应用
shared-mime-info,应用, Shared MIME information database," This is the freedesktop.org shared MIME info database.

Many programs and desktops use the MIME system to represent the types of
files. Frequently, it is necessary to work out the correct MIME type for
a file. This is generally done by examining the file's name or contents,
and looking up the correct MIME type in a database.",应用
shim-ia32,核心,First-stage UEFI bootloader ,"Initial UEFI bootloader that handles chaining to a trusted full
bootloader under secure boot environments. This package contains the
version signed by the UEFI signing service. ",应用
shim-unsigned-x64,核心, First-stage UEFI bootloader," 
Initial UEFI bootloader that handles chaining to a trusted full
bootloader under secure boot environments.",核心
sil-nuosu-fonts,其它, The Nuosu SIL Font," The Nuosu SIL Font is a single Unicode font for the standardized Yi script
used by a large ethnic group in southwestern China.
Until this version, the font was called SIL Yi.",其它
python3-pyqt5-sip,应用, SIP - Python 3/C++ Bindings Generator for pyqt5, This is the Python 3 build of pyqt5-SIP.,应用
sisu-mojos-javadoc,应用, API documentation for sisu-mojos, This package contains API documentation for sisu-mojos.,应用
si-units,应用, International System of Units (JSR 363), A library of SI quantities and unit types (JSR 363).,应用
skkdic,应用, Dictionaries for SKK (Simple Kana-Kanji conversion program)," This package includes the SKK dictionaries, including the large dictionary
SKK-JISYO.L and pubdic+ dictionary.",应用
slang,应用, The shared library for the S-Lang extension language," S-Lang is an interpreted language and a programming library.  The
S-Lang language was designed so that it can be easily embedded into
a program to provide the program with a powerful extension language.
The S-Lang library, provided in this package, provides the S-Lang
extension language.  S-Lang's syntax resembles C, which makes it easy
to recode S-Lang procedures in C if you need to.",应用
slapi-nis,应用, NIS Server and Schema Compatibility plugins for Directory Server," This package provides two plugins for Red Hat and 389 Directory Server.

The NIS Server plugin allows the directory server to act as a NIS server
for clients, dynamically generating and updating NIS maps according to
its configuration and the contents of the DIT, and serving the results to
clients using the NIS protocol as if it were an ordinary NIS server.

The Schema Compatibility plugin allows the directory server to provide an
alternate view of entries stored in part of the DIT, optionally adding,
dropping, or renaming attribute values, and optionally retrieving values
for attributes from multiple entries in the tree.",系统
jcl-over-slf4j,应用, JCL 1.1.1 implemented over SLF4J, JCL 1.1.1 implemented over SLF4J.,应用
slf4j,应用, Simple Logging Facade for Java," The Simple Logging Facade for Java or (SLF4J) is intended to serve
as a simple facade for various logging APIs allowing to the end-user
to plug in the desired implementation at deployment time. SLF4J also
allows for a gradual migration path away from
Jakarta Commons Logging (JCL).

Logging API implementations can either choose to implement the
SLF4J interfaces directly, e.g. NLOG4J or SimpleLogger. Alternatively,
it is possible (and rather easy) to write SLF4J adapters for the given
API implementation, e.g. Log4jLoggerAdapter or JDK14LoggerAdapter..",应用
jul-to-slf4j,应用, JUL to SLF4J bridge, JUL to SLF4J bridge.,应用
slf4j-javadoc,应用, API documentation for slf4j, This package provides API documentation for slf4j.,应用
slf4j-manual,应用, Manual for slf4j, This package provides documentation for slf4j.,应用
slf4j-sources,应用, SLF4J Source JARs, SLF4J Source JARs.,应用
smartmontools,系统,Tools for monitoring SMART capable hard disks ,"The smartmontools package contains two utility programs (smartctl
and smartd) to control and monitor storage systems using the Self-
Monitoring, Analysis and Reporting Technology System (SMART) built
into most modern ATA and SCSI hard disks. In many cases, these
utilities will provide advanced warning of disk degradation and
failure. ",应用
smc-anjalioldlipi-fonts,其它, Open Type Fonts for Malayalam script," The Anjali OldLipi package contains fonts for the display of
traditional Malayalam Scripts.",其它
smc-rachana-fonts,其它, Open Type Fonts for Malayalam script," The Rachana font package contains fonts for the display of
traditional Malayalam Scripts.",其它
smc-suruma-fonts,其它, Open Type Fonts for Malayalam script," The Suruma font package contains fonts for the display of
traditional Malayalam Scripts.",其它
sos-collector,系统, Capture sosreports from multiple nodes simultaneously," sos-collector is a utility designed to capture sosreports from multiple nodes
at once and collect them into a single archive. If the nodes are part of
a cluster, profiles can be used to configure how the sosreport command
is run on the nodes.",系统
spec-version-maven-plugin,应用, Spec Version Maven Plugin," Maven Plugin to configure APIs version and
specs in a MANIFEST.MF file.",应用
speech-dispatcher-espeak-ng,应用, Speech Dispatcher espeak-ng module, This package contains the espeak-ng output module for Speech Dispatcher.,应用
spice-glib,应用, A GObject for communicating with Spice servers, spice-client-glib-2.0 is a SPICE client library for GLib2.,应用
spice-parent,应用, Sonatype Spice Components," Spice components and libraries are common components
used throughout the Sonatype Forge.",应用
spice-protocol,应用, Spice protocol header files," Header files describing the spice protocol
and the para-virtual graphics card QXL.",应用
spirv-tools-libs,系统, Library files for spirv-tools, library files for spirv-tools,应用
splix,系统, Driver for QPDL/SPL2 printers (Samsung and several Xerox printers)," This driver is usable by all printer devices which understand the QPDL
(Quick Page Description Language) also known as SPL2 (Samsung Printer Language)
language. It covers several Samsung, Xerox and Dell printers.
Splix doesn't support old SPL(1) printers.",应用
lemon,系统, A parser generator," Lemon is an LALR(1) parser generator for C or C++. It does the same
job as bison and yacc. But lemon is not another bison or yacc
clone. It uses a different grammar syntax which is designed to reduce
the number of coding errors. Lemon also uses a more sophisticated
parsing engine that is faster than yacc and bison and which is both
reentrant and thread-safe. Furthermore, Lemon implements features
that can be used to eliminate resource leaks, making is suitable for
use in long-running programs such as graphical user interfaces or
embedded controllers.",系统
ssar,系统, ssar for SRE, log the system details,应用
sscg,系统, Simple SSL certificate generator," A utility to aid in the creation of more secure ""self-signed""
certificates. The certificates created by this tool are generated in a
way so as to create a CA certificate that can be safely imported into a
client machine to trust the service certificate without needing to set
up a full PKI environment and without exposing the machine to a risk of
false signatures from the service certificate.",应用
libsss_nss_idmap,系统, Library for SID and certificate based lookups, Utility library for SID and certificate based lookups,应用
python3-sss-murmur,系统,Python3 bindings for murmur hash function ,Provides python3 module for calculating the murmur hash version 3 ,系统
sssd-polkit-rules,系统,Rules for polkit integration for SSSD ,"Provides rules for polkit integration with SSSD. This is required
for smartcard support. ",系统
stix-math-fonts,其它," Scientific and engineering fonts, PUA glyphs"," 
The mission of the Scientific and Technical Information Exchange (STIX) font
creation project is the preparation of a comprehensive set of fonts that serve
the scientific and engineering community in the process from manuscript
creation through final publication, both in electronic and print formats.

This package includes one symbol font completing the four faces in the main
stix-fonts package. It replaces the heap of confusing fontlets in the first Stix
release.",其它
strace,系统,Tracks and displays system calls associated with a running process ,"The strace program intercepts and records the system calls called and
received by a running process.  Strace can print a record of each
system call, its arguments and its return value.  Strace is useful for
diagnosing problems and debugging, as well as for instructional
purposes.

Install strace if you need a tool to track the system calls made and
received by a process. ",系统
stratisd,系统, Daemon that manages block devices to create filesystems, Daemon that manages block devices to create filesystems.,系统
stratisd-dracut,系统, Dracut modules for use with stratisd," 
This package contains dracut modules to be used with stratisd
to enable using Stratis filesystems as the root filesystem for
a Linux install.",系统
stress-ng,应用, Stress test a computer system in various ways," Stress test a computer system in various ways. It was designed to exercise
various physical subsystems of a computer as well as the various operating
system kernel interfaces.",系统
stunnel,应用,A TLS-encrypting socket wrapper ,"Stunnel is a socket wrapper which can provide TLS/SSL
(Transport Layer Security/Secure Sockets Layer) support
to ordinary applications. For example, it can be used in
conjunction with imapd to create a TLS secure IMAP server. ",应用
subversion-perl,应用, Perl bindings to the Subversion libraries, This package includes the Perl bindings to the Subversion libraries.,应用
python3-subversion,应用, Python bindings for Subversion Version Control system," The python3-subversion package includes the Python 3.x bindings to the
Subversion libraries.",应用
swig-gdb,应用, Commands for easier debugging of SWIG," This package contains file with commands for easier debugging of SWIG
in gdb.",应用
switcheroo-control,应用, D-Bus service to check the availability of dual-GPU, D-Bus service to check the availability of dual-GPU.,应用
swtpm-tools,系统, Tools for the TPM emulator, Tools for the TPM emulator from the swtpm package,应用
systemd-libs,核心, systemd libraries, Libraries for systemd and udev.,系统
systemd-pam,核心, systemd PAM module, Systemd PAM module registers the session with systemd-logind.,系统
system-lsb-core,核心, LSB Core module support," The Linux Standard Base (LSB) Core module support provides the fundamental
system interfaces, libraries, and runtime environment upon which all conforming
applications and libraries depend.",系统
system-lsb-printing,核心, LSB Printing module support," The Linux Standard Base (LSB) Printing specifications define components that
are required to be present on an LSB conforming system.",应用
systemtap,系统, Programmable system-wide instrumentation system," SystemTap is an instrumentation system for systems running Linux.
Developers can write instrumentation scripts to collect data on
the operation of the system.  The base systemtap package contains/requires
the components needed to locally develop and execute systemtap scripts.",系统
systemtap-client,系统, Programmable system-wide instrumentation system - client," This package contains/requires the components needed to develop
systemtap scripts, and compile them using a local systemtap-devel
or a remote systemtap-server installation, then run them using a
local or remote systemtap-runtime.  It includes script samples and
documentation, and a copy of the tapset library for reference.",系统
systemtap-exporter,系统, Systemtap-prometheus interoperation mechanism," This package includes files for a systemd service that manages
systemtap sessions and relays prometheus metrics from the sessions
to remote requesters on demand.",系统
systemtap-runtime,系统, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation.",应用
tar,核心,A GNU file archiving program ,"The GNU tar program saves many files together in one archive and can
restore individual files (or all of the files) from that archive. Tar
can also be used to add supplemental files to an archive and to update
or list files in the archive. Tar includes multivolume support,
automatic archive compression/decompression, the ability to perform
remote archives, and the ability to perform incremental and full
backups.

If you want to use tar for remote backups, you also need to install
the rmt package on the remote box. ",系统
targetcli,系统, An administration shell for storage targets," An administration shell for configuring iSCSI, FCoE, and other
SCSI targets, using the TCM/LIO kernel target subsystem. FCoE
users will also need to install and use fcoe-utils.",系统
tbb,系统, The Threading Building Blocks library abstracts low-level threading details," Threading Building Blocks (TBB) is a C++ runtime library that
abstracts the low-level threading details necessary for optimal
multi-core performance.  It uses common C++ templates and coding style
to eliminate tedious threading implementation work.

TBB requires fewer lines of code to achieve parallelism than other
threading models.  The applications you write are portable across
platforms.  Since the library is also inherently scalable, no code
maintenance is required as more processor cores become available.",应用
tcl,系统," Tool Command Language, pronounced tickle"," The Tcl (Tool Command Language) provides a powerful platform for
creating integration applications that tie together diverse
applications, protocols, devices, and frameworks. When paired with the
Tk toolkit, Tcl provides a fastest and powerful way to create
cross-platform GUI applications.  Tcl can also be used for a variety
of web-related tasks and for creating powerful command languages for
applications.",应用
teckit,应用, Conversion library and mapping compiler," TECkit is a low-level toolkit intended to be used by other
applications that need to perform encoding conversions (e.g., when
importing legacy data into a Unicode-based application). The
primary component of the TECkit package is therefore a library that
performs conversions; this is the ""TECkit engine"". The engine
relies on mapping tables in a specific binary format (for which
documentation is available); there is a compiler that creates such
tables from a human-readable mapping description (a simple text file).",应用
tengine,应用, A distribution of Nginx with some advanced features," Tengine is a web server originated by Taobao. It is based on the Nginx
HTTP server and has many advanced features.",应用
tesseract,应用, Raw OCR Engine," A commercial quality OCR engine originally developed at HP between 1985 and
1995. In 1995, this engine was among the top 3 evaluated by UNLV. It was
open-sourced by HP and UNLV in 2005.",应用
