name,label,summary,description,predict
sblim-sfcc,应用, Small Footprint CIM Client Library, Small Footprint CIM Client Library Runtime Libraries,应用
sblim-sfcCommon,应用, Common functions for SBLIM Small Footprint CIM Broker and CIM Client Library.," This package provides a common library for functions
shared between Small Footprint CIM Broker (sblim-sfcb)
Small Footprint CIM Client (and sblim-sfcc).",应用
sblim-wbemcli,应用, SBLIM WBEM Command Line Interface," WBEM Command Line Interface is a standalone, command line WBEM client. It is
specially suited for basic systems management tasks as it can be used in
scripts.",应用
scala-apidoc,应用, Documentation for the Scala programming language," Scala is a general purpose programming language for the JVM that blends
object-oriented and functional programming. This package provides
reference and API documentation for the Scala programming language.",应用
scl-utils,系统, Utilities for alternative packaging, Run-time utility for alternative packaging.,应用
scl-utils-build,系统, RPM build macros for alternative packaging, Essential RPM build macros for alternative packaging.,应用
python3-scons,应用, An Open Source software construction tool," SCons is an Open Source software construction tool--that is, a build
tool; an improved substitute for the classic Make utility; a better way
to build software. SCons is based on the design which won the Software
Carpentry build tool design competition in August 2000.

SCons ""configuration files"" are Python scripts, eliminating the need
to learn a new build tool syntax. SCons maintains a global view of
all dependencies in a tree, and can scan source (or other) files for
implicit dependencies, such as files specified on #include lines. SCons
uses MD5 signatures to rebuild only when the contents of a file have
really changed, not just when the timestamp has been touched. SCons
supports side-by-side variant builds, and is easily extended with user-
defined Builder and/or Scanner objects.",系统
ptscotch-openmpi,应用, PT-Scotch libraries compiled against openmpi," Scotch is a software package for graph and mesh/hypergraph partitioning and
sparse matrix ordering. This sub-package provides parallelized scotch libraries
compiled with openmpi.",应用
scrub,应用, Disk scrubbing program," Scrub writes patterns on files or disk devices to make
retrieving the data more difficult.  It operates in one of three
modes: 1) the special file corresponding to an entire disk is scrubbed
and all data on it is destroyed;  2) a regular file is scrubbed and
only the data in the file (and optionally its name in the directory
entry) is destroyed; or 3) a regular file is created, expanded until
the file system is full, then scrubbed as in 2).",系统
SDL2,应用, Cross-platform multimedia library," Simple DirectMedia Layer (SDL) is a cross-platform multimedia library designed
to provide fast access to the graphics frame buffer and audio device.",应用
SDL2-static,应用, Static libraries for SDL2, Static libraries for SDL2.,应用
seabios,系统, Open-source legacy BIOS implementation," SeaBIOS is an open-source legacy BIOS implementation which can be used as
a coreboot payload. It implements the standard BIOS calling interfaces
that a typical x86 proprietary BIOS implements.",应用
seavgabios-bin,系统, Seavgabios for x86, SeaVGABIOS is an open-source VGABIOS implementation.,应用
seahorse,应用, A GNOME application for managing encryption keys," Seahorse is a graphical interface for managing and using encryption keys.
It also integrates with nautilus, gedit and other places for encryption
operations.  It is a keyring manager.",应用
selinux-policy-mls,系统,SELinux mls base policy ,SELinux Reference policy mls base module. ,应用
selinux-policy-targeted,系统, SELinux targeted base policy, SELinux Reference policy targeted base module.,系统
sendmail,应用, A widely used Mail Transport Agent (MTA)," The Sendmail program is a very widely used Mail Transport Agent (MTA).
MTAs send mail from one machine to another. Sendmail is not a client
program, which you use to read your email. Sendmail is a
behind-the-scenes program which actually moves your email over
networks or the Internet to where you want it to go.

If you ever need to reconfigure Sendmail, you will also need to have
the sendmail-cf package installed. If you need documentation on
Sendmail, you can install the sendmail-doc package.",应用
sendmail-cf,应用, The files needed to reconfigure Sendmail," This package includes the configuration files you need to generate the
sendmail.cf file distributed with the sendmail package. You will need
the sendmail-cf package if you ever need to reconfigure and rebuild
your sendmail.cf file.",应用
sendmail-milter,应用, The sendmail milter library," The sendmail Mail Filter API (Milter) is designed to allow third-party
programs access to mail messages as they are being processed in order to
filter meta-information and content.

This package includes the milter shared library.",应用
python3-setools,系统, Policy analysis tools for SELinux," SETools is a collection of graphical tools, command-line tools, and
Python 3 modules designed to facilitate SELinux policy analysis.",系统
setools-console,系统,Policy analysis command-line tools for SELinux ,"SETools is a collection of graphical tools, command-line tools, and
libraries designed to facilitate SELinux policy analysis.

This package includes the following console tools:

  sediff       Compare two policies to find differences.
  seinfo       List policy components.
  sesearch     Search rules (allow, type_transition, etc.) ",系统
setools-gui,系统, Policy analysis graphical tools for SELinux," SETools is a collection of graphical tools, command-line tools, and
Python modules designed to facilitate SELinux policy analysis.",系统
setroubleshoot,应用, Helps troubleshoot SELinux problems," setroubleshoot GUI. Application that allows you to view setroubleshoot-server
messages.
Provides tools to help diagnose SELinux problems. When AVC messages
are generated an alert can be generated that will give information
about the problem and help track its resolution. Alerts can be configured
to user preference. The same tools can be run on existing log files.",应用
setroubleshoot-plugins,系统, Analysis plugins for use with setroubleshoot," This package provides a set of analysis plugins for use with
setroubleshoot. Each plugin has the capacity to analyze SELinux AVC
data and system data to provide user friendly reports describing how
to interpret SELinux AVC denials.",应用
setup,核心, A set of system configuration and setup files," The setup package contains a set of important system configuration and
setup files, such as passwd, group, and profile.",核心
sg3_utils,系统,Utilities for devices that use SCSI command sets ,"Collection of Linux utilities for devices that use the SCSI command set.
Includes utilities to copy data based on ""dd"" syntax and semantics (called
sg_dd, sgp_dd and sgm_dd); check INQUIRY data and VPD pages (sg_inq); check
mode and log pages (sginfo, sg_modes and sg_logs); spin up and down
disks (sg_start); do self tests (sg_senddiag); and various other functions.
See the README, CHANGELOG and COVERAGE files. Requires the linux kernel 2.4
series or later. In the 2.4 series SCSI generic device names (e.g. /dev/sg0)
must be used. In the 2.6 series other device names may be used as
well (e.g. /dev/sda).

Warning: Some of these tools access the internals of your system
and the incorrect usage of them may render your system inoperable. ",系统
sgabios-bin,系统, Sgabios for x86," SGABIOS is designed to be inserted into a BIOS as an option rom to provide over
a serial port the display and input capabilities normally handled by a VGA
adapter and a keyboard, and additionally provide hooks for logging displayed
characters for later collection after an operating system boots.",系统
sgpio,应用,SGPIO captive backplane tool ,Intel SGPIO enclosure management utility ,系统
shadow-utils-subid,核心,A library to manage subordinate uid and gid ranges ,Utility library that provides a way to manage subid ranges. ,应用
shared-mime-info,应用, Shared MIME information database," This is the freedesktop.org shared MIME info database.

Many programs and desktops use the MIME system to represent the types of
files. Frequently, it is necessary to work out the correct MIME type for
a file. This is generally done by examining the file's name or contents,
and looking up the correct MIME type in a database.",应用
shim-ia32,核心,First-stage UEFI bootloader ,"Initial UEFI bootloader that handles chaining to a trusted full
bootloader under secure boot environments. This package contains the
version signed by the UEFI signing service. ",应用
shim-x64,核心,First-stage UEFI bootloader ,"Initial UEFI bootloader that handles chaining to a trusted full
bootloader under secure boot environments. This package contains the
version signed by the UEFI signing service. ",应用
sil-abyssinica-fonts,其它, SIL Abyssinica fonts," SIL Abyssinica is a Unicode typeface family containing glyphs for the
Ethiopic script.

The Ethiopic script is used for writing many of the languages of Ethiopia and
Eritrea. Abyssinica SIL supports all Ethiopic characters which are in Unicode
including the Unicode 4.1 extensions. Some languages of Ethiopia are not yet
able to be fully represented in Unicode and, where necessary, we have included
non-Unicode characters in the Private Use Area (see Private-use (PUA)
characters supported by Abyssinica SIL).

Abyssinica SIL is based on Ethiopic calligraphic traditions. This release is
a regular typeface, with no bold or italic version available or planned.",其它
sil-padauk-fonts,其它, A font for Burmese and the Myanmar script," 
Padauk is a pan Burma font designed to support all Myanmar script based
languages. It covers all of the Unicode Myanmar script blocks and works
on all OpenType and Graphite based systems.",其它
python3-wx-siplib,应用, SIP - Python 3/C++ Bindings Generator for wx," This is the Python 3 build of wx-siplib.


SIP is a tool for generating bindings for C++ classes so that they can be
accessed as normal Python classes. SIP takes many of its ideas from SWIG but,
because it is specifically designed for C++ and Python, is able to generate
tighter bindings. SIP is so called because it is a small SWIG.

SIP was originally designed to generate Python bindings for KDE and so has
explicit support for the signal slot mechanism used by the Qt/KDE class
libraries. However, SIP can be used to generate Python bindings for any C++
class library.",应用
sisu-plexus,应用, Sisu Plexus, This package contains Sisu Plexus.,应用
sisu-javadoc,应用, API documentation for Sisu, This package contains API documentation for Sisu.,应用
si-units-javadoc,应用, Javadoc for the library of SI quantities and unit types," This package contains documentation for the International System
of Units - a library of SI quantities and unit types (JSR 363).",应用
skkdic,应用, Dictionaries for SKK (Simple Kana-Kanji conversion program)," This package includes the SKK dictionaries, including the large dictionary
SKK-JISYO.L and pubdic+ dictionary.",应用
containers-common,应用, Configuration files for working with image signatures," This package installs a default signature store configuration and a default
policy under `/etc/containers/`.",应用
skopeo,应用, Inspect container images and repositories on registries," Command line utility to inspect images and repositories directly on Docker
registries without the need to pull them",系统
slang,应用, The shared library for the S-Lang extension language," S-Lang is an interpreted language and a programming library.  The
S-Lang language was designed so that it can be easily embedded into
a program to provide the program with a powerful extension language.
The S-Lang library, provided in this package, provides the S-Lang
extension language.  S-Lang's syntax resembles C, which makes it easy
to recode S-Lang procedures in C if you need to.",应用
slapi-nis,应用, NIS Server and Schema Compatibility plugins for Directory Server," This package provides two plugins for Red Hat and 389 Directory Server.

The NIS Server plugin allows the directory server to act as a NIS server
for clients, dynamically generating and updating NIS maps according to
its configuration and the contents of the DIT, and serving the results to
clients using the NIS protocol as if it were an ordinary NIS server.

The Schema Compatibility plugin allows the directory server to provide an
alternate view of entries stored in part of the DIT, optionally adding,
dropping, or renaming attribute values, and optionally retrieving values
for attributes from multiple entries in the tree.",系统
slf4j-jdk14,应用, SLF4J JDK14 Binding, SLF4J JDK14 Binding.,应用
jul-to-slf4j,应用, JUL to SLF4J bridge, JUL to SLF4J bridge.,应用
log4j-over-slf4j,应用, Log4j implemented over SLF4J, Log4j implemented over SLF4J.,应用
slf4j-javadoc,应用, API documentation for slf4j, This package provides API documentation for slf4j.,应用
slf4j-jcl,应用, SLF4J JCL Binding, SLF4J JCL Binding.,应用
smc-dyuthi-fonts,其它, Open Type Fonts for Malayalam script," The Dyuthi font package contains fonts for the display of
traditional Malayalam Scripts.",其它
smc-raghumalayalam-fonts,其它, Open Type Fonts for Malayalam script," The SMC Malayalam fonts package contains fonts for the display of
new Malayalam Scripts.",其它
smc-suruma-fonts,其它, Open Type Fonts for Malayalam script," The Suruma font package contains fonts for the display of
traditional Malayalam Scripts.",其它
smc-tools,系统,Shared Memory Communication Tools ,"The Shared Memory Communication Tools (smc-tools) package enables usage of SMC
sockets in Linux. ",应用
snappy,应用, Fast compression and decompression library," Snappy is a compression/decompression library. It does not aim for maximum
compression, or compatibility with any other compression library; instead, it
aims for very high speeds and reasonable compression. For instance, compared to
the fastest mode of zlib, Snappy is an order of magnitude faster for most
inputs, but the resulting compressed files are anywhere from 20% to 100%
bigger.",应用
softhsm,系统, Software version of a PKCS#11 Hardware Security Module," OpenDNSSEC is providing a software implementation of a generic
cryptographic device with a PKCS#11 interface, the SoftHSM. SoftHSM is
designed to meet the requirements of OpenDNSSEC, but can also work together
with other cryptographic products because of the PKCS#11 interface.",应用
sombok,应用, Unicode Text Segmentation Package," Sombok library package performs Line Breaking Algorithm described in Unicode
Standards Annex #14 (UAX #14). East_Asian_Width informative properties defined
by Annex #11 (UAX #11) may be concerned to determine breaking positions. This
package also implements ""default"" Grapheme Cluster segmentation described in
Annex #29 (UAX #29).",应用
sonatype-oss-parent,应用, Sonatype OSS Parent, Sonatype OSS parent pom used by other sonatype packages.,应用
sos,应用,A set of tools to gather troubleshooting information from a system ,"Sos is a set of tools that gathers information about system
hardware and configuration. The information can then be used for
diagnostic purposes and debugging. Sos is commonly used to help
support technicians and developers. ",应用
soundtouch,应用," Audio Processing library for changing Tempo, Pitch and Playback Rates"," SoundTouch is a LGPL-licensed open-source audio processing library for
changing the Tempo, Pitch and Playback Rates of audio streams or
files. The SoundTouch library is suited for application developers
writing sound processing tools that require tempo/pitch control
functionality, or just for playing around with the sound effects.

The SoundTouch library source kit includes an example utility
SoundStretch which allows processing .wav audio files from a
command-line interface.",应用
soxr,应用, The SoX Resampler library," The SoX Resampler library `libsoxr' performs one-dimensional sample-rate
conversion -- it may be used, for example, to resample PCM-encoded audio.",应用
spec-version-maven-plugin-javadoc,应用, Javadoc for spec-version-maven-plugin, This package contains javadoc for spec-version-maven-plugin.,应用
speech-dispatcher-espeak-ng,应用, Speech Dispatcher espeak-ng module, This package contains the espeak-ng output module for Speech Dispatcher.,应用
speex,应用, A voice compression format (codec)," Speex is a patent-free compression format designed especially for
speech. It is specialized for voice communications at low bit-rates in
the 2-45 kbps range. Possible applications include Voice over IP
(VoIP), Internet audio streaming, audio books, and archiving of speech
data (e.g. voice mail).",应用
speexdsp,应用, A voice compression format (DSP)," Speex is a patent-free compression format designed especially for
speech. It is specialized for voice communications at low bit-rates in
the 2-45 kbps range. Possible applications include Voice over IP
(VoIP), Internet audio streaming, audio books, and archiving of speech
data (e.g. voice mail).

This is the DSP package, see the speex package for the codec part.",应用
spice-client-win-x64,应用, Spice client MSI installers for Windows clients (64 bit), Spice client MSI installers for Windows clients (64 bit),应用
spice-client-win-x86,应用, Spice client MSI installers for Windows clients (32 bit), Spice client MSI installers for Windows clients (32 bit),应用
spice-glib,应用, A GObject for communicating with Spice servers, spice-client-glib-2.0 is a SPICE client library for GLib2.,系统
spice-gtk,应用, A GTK+ widget for SPICE clients, Client libraries for SPICE desktop servers.,应用
spice-gtk3,应用, A GTK3 widget for SPICE clients, spice-client-glib-3.0 is a SPICE client library for Gtk3.,应用
spice-parent,应用, Sonatype Spice Components," Spice components and libraries are common components
used throughout the Sonatype Forge.",应用
spice-qxl-wddm-dod,应用, A QXL display-only driver for Windows 10 virtual machines.," QXL is a paravirtualized display driver and a part of SPICE project.
This package provides QXL display-only driver for Windows 10 virtual machines.",应用
spice-vdagent,应用, Agent for Spice guests," Spice agent for Linux guests offering the following features:

Features:
* Client mouse mode (no need to grab mouse by client, no mouse lag)
  this is handled by the daemon by feeding mouse events into the kernel
  via uinput. This will only work if the active X-session is running a
  spice-vdagent process so that its resolution can be determined.
* Automatic adjustment of the X-session resolution to the client resolution
* Support of copy and paste (text and images) between the active X-session
  and the client",应用
spice-vdagent-win-x64,应用, Spice agent MSI installers for Windows guests (64 bit), Spice agent MSI installers for Windows guests (64 bit),应用
splix,系统, Driver for QPDL/SPL2 printers (Samsung and several Xerox printers)," This driver is usable by all printer devices which understand the QPDL
(Quick Page Description Language) also known as SPL2 (Samsung Printer Language)
language. It covers several Samsung, Xerox and Dell printers.
Splix doesn't support old SPL(1) printers.",应用
lemon,系统, A parser generator," Lemon is an LALR(1) parser generator for C or C++. It does the same
job as bison and yacc. But lemon is not another bison or yacc
clone. It uses a different grammar syntax which is designed to reduce
the number of coding errors. Lemon also uses a more sophisticated
parsing engine that is faster than yacc and bison and which is both
reentrant and thread-safe. Furthermore, Lemon implements features
that can be used to eliminate resource leaks, making is suitable for
use in long-running programs such as graphical user interfaces or
embedded controllers.",应用
srt,应用, Secure Reliable Transport protocol tools," Secure Reliable Transport (SRT) is an open source transport technology that
optimizes streaming performance across unpredictable networks, such as
the Internet.",应用
srt-libs,应用, Secure Reliable Transport protocol libraries, Secure Reliable Transport protocol libraries,系统
ssar,系统, ssar for SRE, log the system details,应用
sscg,系统, Simple SSL certificate generator," A utility to aid in the creation of more secure ""self-signed""
certificates. The certificates created by this tool are generated in a
way so as to create a CA certificate that can be safely imported into a
client machine to trust the service certificate without needing to set
up a full PKI environment and without exposing the machine to a risk of
false signatures from the service certificate.",系统
libsss_autofs,系统,A library to allow communication between Autofs and SSSD ,A utility library to allow communication between Autofs and SSSD ,系统
libsss_idmap,系统, FreeIPA Idmap library, Utility library to convert SIDs to Unix uids and gids,应用
python3-libipa_hbac,系统,Python3 bindings for the FreeIPA HBAC Evaluator library ,"The python3-libipa_hbac contains the bindings so that libipa_hbac can be
used by Python applications. ",系统
python3-libsss_nss_idmap,系统,Python3 bindings for libsss_nss_idmap ,"The python3-libsss_nss_idmap contains the bindings so that libsss_nss_idmap can
be used by Python applications. ",系统
python3-sss,系统, Python3 bindings for sssd," Provides python3 bindings:
    * function for retrieving list of groups user belongs to
    * class for obfuscation of passwords",系统
python3-sss-murmur,系统,Python3 bindings for murmur hash function ,Provides python3 module for calculating the murmur hash version 3 ,系统
sssd,系统,System Security Services Daemon ,"Provides a set of daemons to manage access to remote directories and
authentication mechanisms. It provides an NSS and PAM interface toward
the system and a plug-gable back-end system to connect to multiple different
account sources. It is also the basis to provide client auditing and policy
services for projects like FreeIPA.

The sssd sub-package is a meta-package that contains the daemon as well as all
the existing back ends. ",系统
sssd-ad,系统, The AD back end of the SSSD," Provides the Active Directory back end that the SSSD can utilize to fetch
identity data from and authenticate against an Active Directory server.",系统
sssd-common,系统, Common files for the SSSD," Common files for the SSSD. The common package includes all the files needed
to run a particular back end, however, the back ends are packaged in separate
sub-packages such as sssd-ldap.",系统
sssd-ipa,系统, The IPA back end of the SSSD," Provides the IPA back end that the SSSD can utilize to fetch identity data
from and authenticate against an IPA server.",系统
sssd-kcm,系统,An implementation of a Kerberos KCM server ,"An implementation of a Kerberos KCM server. Use this package if you want to
use the KCM: Kerberos credentials cache. ",系统
sssd-krb5,系统, The Kerberos authentication back end for the SSSD," Provides the Kerberos back end that the SSSD can utilize authenticate
against a Kerberos server.",系统
sssd-ldap,系统, The LDAP back end of the SSSD," Provides the LDAP back end that the SSSD can utilize to fetch identity data
from and authenticate against an LDAP server.",系统
sssd-nfs-idmap,系统,SSSD plug-in for NFSv4 rpc.idmapd ,"The libnfsidmap sssd module provides a way for rpc.idmapd to call SSSD to map
UIDs/GIDs to names and vice versa. It can be also used for mapping principal
(user) name to IDs(UID or GID) or to obtain groups which user are member of. ",系统
sssd-polkit-rules,系统,Rules for polkit integration for SSSD ,"Provides rules for polkit integration with SSSD. This is required
for smartcard support. ",系统
sssd-proxy,系统,The proxy back end of the SSSD ,"Provides the proxy back end which can be used to wrap an existing NSS and/or
PAM modules to leverage SSSD caching. ",应用
sssd-winbind-idmap,系统,SSSD's idmap_sss Backend for Winbind ,"The idmap_sss module provides a way for Winbind to call SSSD to map UIDs/GIDs
and SIDs. ",系统
rmt,应用,Provides certain programs with access to remote tape devices ,"The rmt utility provides remote access to tape devices for programs
like dump (a filesystem backup program), restore (a program for
restoring files from a backup), and tar (an archiving program). ",系统
startdde,应用, Starter of deepin desktop environment, Starter of deepin desktop environment.,应用
stix-math-fonts,其它," Scientific and engineering fonts, PUA glyphs"," 
The mission of the Scientific and Technical Information Exchange (STIX) font
creation project is the preparation of a comprehensive set of fonts that serve
the scientific and engineering community in the process from manuscript
creation through final publication, both in electronic and print formats.

This package includes one symbol font completing the four faces in the main
stix-fonts package. It replaces the heap of confusing fontlets in the first Stix
release.",其它
stunnel,应用,A TLS-encrypting socket wrapper ,"Stunnel is a socket wrapper which can provide TLS/SSL
(Transport Layer Security/Secure Sockets Layer) support
to ordinary applications. For example, it can be used in
conjunction with imapd to create a TLS secure IMAP server. ",应用
subversion,应用, A Modern Concurrent Version Control System," Subversion is a concurrent version control system which enables one
or more users to collaborate in developing and maintaining a
hierarchy of files and directories while keeping a history of all
changes.  Subversion only stores the differences between versions,
instead of every complete file.  Subversion is intended to be a
compelling replacement for CVS.",应用
subversion-tools,应用, Supplementary tools for Subversion, This package includes supplementary tools for use with Subversion.,应用
SuperLU,应用, Subroutines to solve sparse linear systems," SuperLU contains a set of subroutines to solve a sparse linear system
A*X=B. It uses Gaussian elimination with partial pivoting (GEPP).
The columns of A may be preordered before factorization; the
preordering for sparsity is completely separate from the factorization.",系统
supermin,应用, Tool for creating supermin appliances," Supermin is a tool for building supermin appliances.  These are tiny
appliances (similar to virtual machines), usually around 100KB in
size, which get fully instantiated on-the-fly in a fraction of a
second when you need to boot one of them.",系统
sushi,应用, A quick previewer for Nautilus," This is sushi, a quick previewer for Nautilus, the GNOME desktop
file manager.",应用
swig,应用, Connects C/C++/Objective C to some high-level programming languages," Simplified Wrapper and Interface Generator (SWIG) is a software
development tool for connecting C, C++ and Objective C programs with a
variety of high-level programming languages. SWIG is used with different
types of target languages including common scripting languages such as
Javascript, Perl, PHP, Python, Tcl and Ruby. The list of supported
languages also includes non-scripting languages such as C#, D, Go language,
Java including Android, Lua, OCaml, Octave, Scilab and R. Also several
interpreted and compiled Scheme implementations (Guile, MzScheme/Racket)
are supported. SWIG is most commonly used to create high-level interpreted
or compiled programming environments, user interfaces, and as a tool for
testing and prototyping C/C++ software.",应用
swig-gdb,应用, Commands for easier debugging of SWIG," This package contains file with commands for easier debugging of SWIG
in gdb.",应用
swtpm-tools,系统, Tools for the TPM emulator, Tools for the TPM emulator from the swtpm package,系统
swtpm-tools-pkcs11,系统, Tools for creating a local CA based on a TPM pkcs11 device, Tools for creating a local CA based on a pkcs11 device,系统
symlinks,系统,A utility which maintains a system's symbolic links ,"The symlinks utility performs maintenance on symbolic links.  Symlinks
checks for symlink problems, including dangling symlinks which point
to nonexistent files.  Symlinks can also automatically convert
absolute symlinks to relative symlinks.

Install the symlinks package if you need a program for maintaining
symlinks on your system. ",应用
libsysfs,系统,Shared library for interfacing with sysfs ,Library used in handling linux kernel sysfs mounts and their various files. ,系统
sysfsutils,系统, Utilities for interfacing with sysfs," This package's purpose is to provide a set of utilities for interfacing
with sysfs.",系统
syslinux,核心, Simple kernel loader which boots from a FAT filesystem," SYSLINUX is a suite of bootloaders, currently supporting DOS FAT
filesystems, Linux ext2/ext3 filesystems (EXTLINUX), PXE network boots
(PXELINUX), or ISO 9660 CD-ROMs (ISOLINUX).  It also includes a tool,
MEMDISK, which loads legacy operating systems from these media.",系统
syslinux-extlinux-nonlinux,核心, The parts of the EXTLINUX bootloader which aren't run from linux.," All the EXTLINUX binaries that run from the firmware rather than
from a linux host.",核心
syslinux-nonlinux,核心, SYSLINUX modules which aren't run from linux.," All the SYSLINUX binaries that run from the firmware rather than from a
linux host. It also includes a tool, MEMDISK, which loads legacy operating
systems from media.",系统
syslinux-tftpboot,核心,"SYSLINUX modules in /tftpboot, available for network booting ","All the SYSLINUX/PXELINUX modules directly available for network
booting in the /tftpboot directory. ",系统
system-config-printer-libs,系统, Libraries and shared code for printer administration tool," The common code used by both the graphical and non-graphical parts of
the configuration tool.",应用
system-config-printer-udev,系统, Rules for udev for automatic configuration of USB printers," The udev rules and helper programs for automatically configuring USB
printers.",应用
systemd,核心, System and Service Manager," systemd is a system and service manager that runs as PID 1 and starts
the rest of the system. It provides aggressive parallelization
capabilities, uses socket and D-Bus activation for starting services,
offers on-demand starting of daemons, keeps track of processes using
Linux control groups, maintains mount and automount points, and
implements an elaborate transactional dependency-based service control
logic. systemd supports SysV and LSB init scripts and works as a
replacement for sysvinit. Other parts of this package are a logging daemon,
utilities to control basic system configuration like the hostname,
date, locale, maintain a list of logged-in users, system accounts,
runtime directories and settings, and daemons to manage simple network
configuration, network time synchronization, log forwarding, and name
resolution.",系统
systemd-container,核心,Tools for containers and VMs ,"Systemd tools to spawn and manage containers and virtual machines.

This package contains systemd-nspawn, machinectl, systemd-machined,
and systemd-importd. ",应用
systemd-libs,核心, systemd libraries, Libraries for systemd and udev.,系统
systemd-pam,核心, systemd PAM module, Systemd PAM module registers the session with systemd-logind.,系统
system-lsb,核心, Implementation of Linux Standard Base specification," The Linux Standard Base (LSB) is an attempt to develop a set of standards that
will increase compatibility among Linux distributions. It is designed to be
binary-compatible and produce a stable application binary interface (ABI) for
independent software vendors.
The lsb package provides utilities, libraries etc. needed for LSB Compliant
Applications. It also contains requirements that will ensure that all
components required by the LSB are installed on the system.",核心
system-lsb-core,核心, LSB Core module support," The Linux Standard Base (LSB) Core module support provides the fundamental
system interfaces, libraries, and runtime environment upon which all conforming
applications and libraries depend.",系统
system-lsb-cxx,核心, LSB CXX module support," The Linux Standard Base (LSB) CXX module supports the core interfaces by
providing system interfaces, libraries, and a runtime environment for
applications built using the C++ programming language. These interfaces
provide low-level support for the core constructs of the language, and
implement the standard base C++ libraries.",核心
system-lsb-submod-multimedia,核心, LSB Multimedia submodule support," The Linux Standard Base (LSB) Multimedia submodule specifications define
components that are required to be present on an LSB conforming system.",核心
system-lsb-submod-security,核心, LSB Security submodule support," The Linux Standard Base (LSB) Security submodule specifications define
components that are required to be present on an LSB conforming system.",核心
systemtap,系统, Programmable system-wide instrumentation system," SystemTap is an instrumentation system for systems running Linux.
Developers can write instrumentation scripts to collect data on
the operation of the system.  The base systemtap package contains/requires
the components needed to locally develop and execute systemtap scripts.",系统
systemtap-runtime,系统, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation.",系统
systemtap-runtime-virtguest,系统, Systemtap Cross-VM Instrumentation - guest," This package installs the services necessary on a virtual machine for a
systemtap-runtime-virthost machine to execute systemtap scripts.",系统
systemtap-runtime-virthost,系统, Systemtap Cross-VM Instrumentation - host," This package includes the components required to run systemtap scripts
inside a libvirt-managed domain from the host without using a network
connection.",系统
tang,应用, Network Presence Binding Daemon, Tang is a small daemon for binding data to the presence of a third party.,系统
targetcli,系统, An administration shell for storage targets," An administration shell for configuring iSCSI, FCoE, and other
SCSI targets, using the TCM/LIO kernel target subsystem. FCoE
users will also need to install and use fcoe-utils.",系统
python3-tbb,系统, Python 3 TBB module, Python 3 TBB module.,系统
tboot,系统,Performs a verified launch using Intel TXT ,"Trusted Boot (tboot) is an open source, pre-kernel/VMM module that uses
Intel Trusted Execution Technology (Intel TXT) to perform a measured
and verified launch of an OS kernel/VMM. ",应用
tcl,系统," Tool Command Language, pronounced tickle"," The Tcl (Tool Command Language) provides a powerful platform for
creating integration applications that tie together diverse
applications, protocols, devices, and frameworks. When paired with the
Tk toolkit, Tcl provides a fastest and powerful way to create
cross-platform GUI applications.  Tcl can also be used for a variety
of web-related tasks and for creating powerful command languages for
applications.",应用
tcsh,应用," An enhanced version of csh, the C shell"," Tcsh is an enhanced but completely compatible version of csh, the C shell. Tcsh
is a command language interpreter which can be used both as an interactive login
shell and as a shell script command processor. Tcsh includes a command line
editor, programmable word completion, spelling correction, a history mechanism,
job control and a C language like syntax.",应用
teckit,应用, Conversion library and mapping compiler," TECkit is a low-level toolkit intended to be used by other
applications that need to perform encoding conversions (e.g., when
importing legacy data into a Unicode-based application). The
primary component of the TECkit package is therefore a library that
performs conversions; this is the ""TECkit engine"". The engine
relies on mapping tables in a specific binary format (for which
documentation is available); there is a compiler that creates such
tables from a human-readable mapping description (a simple text file).",应用
telnet-server,系统, The server program for the Telnet remote login protocol," Telnet is a popular protocol for logging into remote systems over the
Internet. The package includes a daemon that supports Telnet remote
logins into the host machine. The daemon is disabled by default.
You may enable the daemon by editing /etc/xinetd.d/telnet",系统
tesseract,应用, Raw OCR Engine," A commercial quality OCR engine originally developed at HP between 1985 and
1995. In 1995, this engine was among the top 3 evaluated by UNLV. It was
open-sourced by HP and UNLV in 2005.",应用
tesseract-langpack-afr,应用, Afrikaans language data for tesseract-tessdata," This package contains the fast integer version of the Afrikaans language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-aze_cyrl,应用, Azerbaijani (Cyrillic) language data for tesseract-tessdata," This package contains the fast integer version of the Azerbaijani (Cyrillic) language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-bel,应用, Belarusian language data for tesseract-tessdata," This package contains the fast integer version of the Belarusian language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-bre,应用, Breton language data for tesseract-tessdata," This package contains the fast integer version of the Breton language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-cat,应用, Catalan language data for tesseract-tessdata," This package contains the fast integer version of the Catalan language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-ceb,应用, Cebuano language data for tesseract-tessdata," This package contains the fast integer version of the Cebuano language
trained models for the Tesseract Open Source OCR Engine.",应用
tesseract-langpack-chi_sim_vert,应用," Chinese (Simplified, Vertical) language data for tesseract-tessdata"," This package contains the fast integer version of the Chinese (Simplified, Vertical) language
trained models for the Tesseract Open Source OCR Engine.",应用
