name,label,summary,description,predict
python3-pyudev,系统, A libudev binding," pyudev is a LGPL licensed, pure Python binding for libudev, the device
and hardware management and information library for Linux.  It supports
almost all libudev functionality, you can enumerate devices, query device
properties and attributes or monitor devices, including asynchronous
monitoring with threads, or within the event loops of Qt, Glib or wxPython.

The binding supports CPython 2 (2.6 or newer) and 3 (3.1 or newer), and
PyPy 1.5 or newer.  It is tested against udev 151 or newer, earlier
versions of udev as found on dated Linux systems may work, but are not
officially supported.",系统
python3-qrcode,系统, Python QR Code image generator," This module uses the Python Imaging Library (PIL) to allow for the
generation of QR Codes. Python 3 version.",系统
python3-qt5-base,应用, Python 3 bindings for Qt5 base, Python 3 bindings for Qt5 base.,应用
python-qt5-rpm-macros,应用, RPM macros python-qt5, RPM macros python-qt5.,系统
python2-requests,系统," HTTP library, written in Python, for human beings"," Most existing Python modules for sending HTTP requests are extremely verbose and
cumbersome. Python__ built-in urllib2 module provides most of the HTTP
capabilities you should need, but the API is thoroughly broken. This library is
designed to make HTTP requests easy for developers.",系统
python38-requests,系统," HTTP library, written in Python, for human beings"," Most existing Python modules for sending HTTP requests are extremely verbose and
cumbersome. Python__ built-in urllib2 module provides most of the HTTP
capabilities you should need, but the API is thoroughly broken. This library is
designed to make HTTP requests easy for developers.",系统
python39-requests,系统," HTTP library, written in Python, for human beings"," Most existing Python modules for sending HTTP requests are extremely verbose and
cumbersome. Python__ built-in urllib2 module provides most of the HTTP
capabilities you should need, but the API is thoroughly broken. This library is
designed to make HTTP requests easy for developers.",系统
python3-requests-ftp,系统, FTP transport adapter for python3-requests," Requests-FTP is an implementation of a very stupid FTP transport adapter for
use with the awesome Requests Python library.

This is the Python 3 version of the transport adapter module.",系统
python-srpm-macros,系统, RPM macros for building Python source packages, RPM macros for building Python source packages.,系统
python3-schedutils,系统,Linux scheduler python bindings ,"Python interface for the Linux scheduler sched_{get,set}{affinity,scheduler}
functions and friends. ",系统
python2-scour,系统, An SVG scrubber, An SVG scrubber.,应用
python3-setuptools_scm,系统, Blessed package to manage your versions by scm tags," Setuptools_scm handles managing your python package versions in scm metadata.
It also handles file finders for the suppertes scms.",系统
python3-slip,系统," Convenience, extension and workaround code for Python 3.x"," The Simple Library for Python 3.x packages contain miscellaneous code for
convenience, extension and workaround purposes.

This package provides the ""slip"" and the ""slip.util"" modules.",系统
python3-snowballstemmer,系统, Provides 16 stemmer algorithms generated from Snowball algorithms," It includes following language algorithms:

* Danish
* Dutch
* English (Standard, Porter)
* Finnish
* French
* German
* Hungarian
* Italian
* Norwegian
* Portuguese
* Romanian
* Russian
* Spanish
* Swedish
* Turkis

This is a pure Python stemming library. If PyStemmer is available, this module
uses it to accelerate.",应用
python3-sphinx_rtd_theme,系统, Sphinx theme for readthedocs.org," This is a prototype mobile-friendly sphinx theme for readthedocs.org.
It's currently in development and includes some rtd variable checks that
can be ignored if you're just trying to use it on your project outside
of that site.",应用
python3-sqlalchemy,系统, Modular and flexible ORM library for python," SQLAlchemy is an Object Relational Mappper (ORM) that provides a flexible,
high-level interface to SQL databases.  Database and domain concepts are
decoupled, allowing both sides maximum flexibility and power. SQLAlchemy
provides a powerful mapping layer that can work as automatically or as manually
as you choose, determining relationships based on foreign keys or letting you
define the join conditions explicitly, to bridge the gap between database and
domain.

This package includes the python 3 version of the module.",系统
python3-suds,系统, A python SOAP client," The suds project is a python soap web services client lib.  Suds leverages
python meta programming to provide an intuitive API for consuming web
services.  Objectification of types defined in the WSDL is provided
without class generation.  Programmers rarely need to read the WSDL since
services and WSDL based objects can be easily inspected.",系统
python3-systemd,系统, Python module wrapping systemd functionality," Python module for native access to the systemd facilities.
Functionality includes sending of structured messages to the journal
and reading journal files, querying machine and boot identifiers and a
lists of message identifiers provided by systemd. Other functionality
provided by libsystemd is also wrapped.",系统
python39-toml,系统," Python Library for Tom's Obvious, Minimal Language"," TOML aims to be a minimal configuration file format that's easy to read due to
obvious semantics. TOML is designed to map unambiguously to a hash table. TOML
should be easy to parse into data structures in a wide variety of languages.
This package loads toml file into python dictionary and dump dictionary into
toml file.",系统
python3-uritemplate,系统, Simple python library to deal with URI Templates (RFC 6570)," Simple python library to deal with URI Templates (RFC 6570).

Python 3 version.",系统
python2-urllib3,系统, Python2 HTTP library with thread-safe connection pooling and file post, Python2 HTTP module with connection pooling and file POST abilities.,系统
python39-urllib3,系统, Python3 HTTP library with thread-safe connection pooling and file post, Python3 HTTP module with connection pooling and file POST abilities.,系统
python38-urllib3,系统, Python3 HTTP library with thread-safe connection pooling and file post, Python3 HTTP module with connection pooling and file POST abilities.,系统
python3-whoosh,系统," Fast, Python3 full text indexing, search, and spell checking library"," Whoosh is a fast, featureful full-text indexing and searching library
implemented in pure Python. Programmers can use it to easily add search
functionality to their applications and websites. Every part of how Whoosh
works can be extended or replaced to meet your needs exactly.",系统
python3-pyxattr,系统, Extended attributes library wrapper for Python 3," Python extension module wrapper for libattr. It allows to query, list,
add and remove extended attributes from files and directories.

Python 3 version.",系统
qemu-img,系统, QEMU command line tool for manipulating disk images, This package provides a command line tool for manipulating disk images.,系统
qemu-kvm-block-gluster,系统, QEMU Gluster block driver," This package provides the additional Gluster block driver for QEMU.

Install this package if you want to access remote Gluster storage.",系统
qemu-kvm-common,系统, QEMU common files needed by all QEMU targets," qemu-kvm is an open source virtualizer that provides hardware emulation for
the KVM hypervisor.

This package provides documentation and auxiliary programs used with qemu-kvm.",系统
qemu-kvm-hw-usbredir,系统, QEMU usbredir support, This package provides usbredir support.,系统
qemu-kvm-ui-opengl,系统, QEMU opengl support, This package provides opengl support.,应用
qgnomeplatform,应用, Qt Platform Theme aimed to accommodate Gnome settings," QGnomePlatform is a Qt Platform Theme aimed to accommodate as much of
GNOME settings as possibleand utilize them in Qt applications without
modifying them - making them fit into the environment as well as possible.",应用
libqhull_p,应用, libqhull_p, libqhull_p,应用
libqhull_r,应用, libqhull_r, libqhull_r,应用
qrencode-libs,应用, QR Code encoding library - Shared libraries," The qrencode-libs package contains the shared libraries and header files for
applications that use qrencode.",应用
qt5-srpm-macros,应用, RPM macros for source Qt5 packages, RPM macros for source Qt5 packages.,系统
qt5-qt3d,应用, Qt5 - Qt3D QML bindings and C++ APIs," Qt 3D provides functionality for near-realtime simulation systems with
support for 2D and 3D rendering in both Qt C++ and Qt Quick applications).",应用
qt5-qt3d-examples,应用, Programming examples for qt5-qt3d, Programming examples for qt5-qt3d.,应用
qt5-qtbase-odbc,应用, ODBC driver for Qt5's SQL classes, ODBC driver for Qt5's SQL classes.,应用
qt5-qtbase-static,应用, Static library files for qt5-qtbase, Static library files for qt5-qtbase.,应用
qt5-qtcanvas3d,应用, Qt5 - Canvas3d component, Qt5 Canvas3D component,应用
qt5-qtconnectivity,应用, Qt5 - Connectivity components, Qt5 - Connectivity components.,应用
qt5-qtdeclarative-examples,应用, Programming examples for qt5-qtdeclarative, Programming examples for qt5-qtdeclarative.,应用
qt5-qtdeclarative-static,应用, Static library files for qt5-qtdeclarative, Static library files for qt5-qtdeclarative.,应用
qt5-qtgraphicaleffects,应用, Qt5 - QtGraphicalEffects component," The Qt Graphical Effects module provides a set of QML types for adding
visually impressive and configurable effects to user interfaces. Effects
are visual items that can be added to Qt Quick user interface as UI
components.",应用
qt5-qttools,应用, Qt5 - QtTool components, Qt5 - QtTool components.,应用
qt5-qttools-libs-help,应用, Qt5 Help runtime library, Qt5 Help runtime library.,应用
qt5-qtwayland-examples,应用, Programming examples for qt5-qtwayland, Programming examples for qt5-qtwayland.,应用
qt5-qtwebengine-examples,应用, Example files for qt5-qtwebengine, Example files for qt5-qtwebengine.,应用
qt5-qtx11extras,应用, Qt5 - X11 support library," The X11 Extras module provides features specific to platforms using X11, e.g.
Linux and UNIX-like systems including embedded Linux systems that use the X
Window System.",应用
qt5-qtxmlpatterns,应用, Qt5 - QtXmlPatterns component," The Qt XML Patterns module provides support for XPath, XQuery, XSLT,
and XML Schema validation.",应用
quota,系统, System administration tools for monitoring users' disk usage," The quota package contains system administration tools for monitoring
and limiting user and or group disk usage per file system.",应用
quota-nls,系统, Gettext catalogs for disk quota tools, Disk quota tools messages translated into different natural languages.,系统
quota-rpc,系统,RPC quota daemon ,"The RPC daemon allows to query and set disk quotas over network. If you run
the daemon on NFS__erver, you could use quota tools to manage the quotas from
NFS client. ",系统
rar,应用, Compression and decompression program rar," Compression and decompression program.
includes version 2.7.1 and 5.4.0",应用
ibacm,系统, InfiniBand Communication Manager Assistant," The ibacm daemon helps reduce the load of managing path record lookups on
large InfiniBand fabrics by providing a user space implementation of what
is functionally similar to an ARP cache.  The use of ibacm, when properly
configured, can reduce the SA packet load of a large IB cluster from O(n^2)
to O(n).  The ibacm daemon is started and normally runs in the background,
user applications need not know about this daemon as long as their app
uses librdmacm to handle connection bring up/tear down.  The librdmacm
library knows how to talk directly to the ibacm daemon to retrieve data.",应用
re2c,应用, Tool for generating C-based recognizers from regular expressions," re2c is a tool for writing very fast and very flexible scanners. Unlike any
other such tool, re2c focuses on generating high efficient code for regular
expression matching. As a result this allows a much broader range of use than
any traditional lexer offers. And Last but not least re2c generates warning
free code that is equal to hand-written code in terms of size, speed and
quality.",应用
redhat-lsb,核心, Implementation of Linux Standard Base specification," The Linux Standard Base (LSB) is an attempt to develop a set of standards that
will increase compatibility among Linux distributions. It is designed to be
binary-compatible and produce a stable application binary interface (ABI) for
independent software vendors.
The lsb package provides utilities, libraries etc. needed for LSB Compliant
Applications. It also contains requirements that will ensure that all
components required by the LSB are installed on the system.",系统
redhat-lsb-languages,核心, LSB Languages module support," The Linux Standard Base (LSB) Languages module supports components for runtime
languages which are found on an LSB conforming system.",系统
redhat-lsb-printing,核心, LSB Printing module support," The Linux Standard Base (LSB) Printing specifications define components that
are required to be present on an LSB conforming system.",系统
redhat-lsb-submod-multimedia,核心, LSB Multimedia submodule support," The Linux Standard Base (LSB) Multimedia submodule specifications define
components that are required to be present on an LSB conforming system.",系统
redhat-support-lib-python,系统, Red Hat Support Software Development Library," This package contains the Red Hat Support Software Development Library.
Red Hat customers can use the library to easily integrate their help desk
solutions, IT infrastructure, etc. with the services provided by the
Red Hat Customer Portal.

The library provided by this package is an abstraction layer that simplifies
interactions with the Red Hat Customer Portal. Simply create an instance of
the API by providing the necessary authorization credentials, then use the
API object to interact with the Red Hat Customer Portal.

Some of the interactions supported by this API include, but are not limited to,
automatic diagnostic services on log files, knowledge base searching,
support case creation, attach files to support cases, view the status of
support cases, entitlement viewing, etc.",系统
resteasy,应用, Framework for RESTful Web services and Java applications," 

RESTEasy contains a JBoss project that provides frameworks to help
build RESTful Web Services and RESTful Java applications. It is a fully
certified and portable implementation of the JAX-RS specification.",应用
rpm,系统, The RPM package management system," The RPM Package Manager (RPM) is a powerful command line driven
package management system capable of installing, uninstalling,
verifying, querying, and updating software packages. Each software
package consists of an archive of files along with information about
the package like its version, a description, etc.",系统
rpm-build,系统, Scripts and executable programs used to build packages," The rpm-build package contains the scripts and executable programs
that are used to build packages using the RPM Package Manager.",系统
rpm-build-libs,系统, Libraries for building and signing RPM packages," This package contains the RPM shared libraries for building and signing
packages.",系统
rpm-libs,系统, Libraries for manipulating RPM packages, This package contains the RPM shared libraries.,系统
rpm-plugin-ima,系统,Rpm plugin ima file signatures ,Rpm plugin ima file signatures ,系统
rpm-ostree,系统, Hybrid image/package system," rpm-ostree is a hybrid image/package system.  It supports
""composing"" packages on a build server into an OSTree repository,
which can then be replicated by client systems with atomic upgrades.
Additionally, unlike many ""pure"" image systems, with rpm-ostree
each client system can layer on additional packages, providing
a ""best of both worlds"" approach.",系统
rpm-ostree-libs,系统, Shared library for rpm-ostree, The rpm-ostree-libs package includes the shared library for rpm-ostree.,系统
python3-rrdtool,应用, Python RRDtool bindings, Python RRDtool bindings.,应用
rsync,应用, A program for synchronizing files over a network," Rsync uses a reliable algorithm to bring remote and host files into
sync very quickly. Rsync is fast because it just sends the differences
in the files over the network instead of sending the complete
files. Rsync is often used as a very powerful mirroring process or
just as a more capable replacement for the rcp command. A technical
report which describes the rsync algorithm is included in this
package.",系统
rsyslog-crypto,系统, Encryption support," This package contains a module providing log file encryption and a
command line tool to process encrypted logs.",系统
rsyslog-mmjsonparse,系统, JSON enhanced logging support," This module provides the capability to recognize and parse JSON enhanced
syslog messages.",系统
rsyslog-mmkubernetes,系统, Provides the mmkubernetes module," The rsyslog-mmkubernetes package provides module for adding kubernetes
container metadata.",系统
rsyslog-omamqp1,系统, AMQP1 support for rsyslog," The rsyslog-omamqp1 package contains a dynamic shared object that will add
AMQP1 support to rsyslog.",系统
rsyslog-pgsql,系统, PostgresSQL support for rsyslog," The rsyslog-pgsql package contains a dynamic shared object that will add
PostgreSQL database support to rsyslog.",系统
rsyslog-relp,系统, RELP protocol support for rsyslog," The rsyslog-relp package contains the rsyslog plugins that provide
the ability to receive syslog messages via the reliable RELP
protocol.",系统
rsyslog-udpspoof,系统, Provides the omudpspoof module," This module is similar to the regular UDP forwarder, but permits to
spoof the sender address. Also, it enables to circle through a number
of source ports.",系统
rubygem-minitest,应用, Minitest provides a complete suite of testing facilities," minitest/unit is a small and incredibly fast unit testing framework.

minitest/spec is a functionally complete spec engine.

minitest/benchmark is an awesome way to assert the performance of your
algorithms in a repeatable manner.

minitest/mock by Steven Baker, is a beautifully tiny mock object
framework.

minitest/pride shows pride in testing and adds coloring to your test
output.",应用
rubygem-openssl,应用," OpenSSL provides SSL, TLS and general purpose cryptography"," OpenSSL provides SSL, TLS and general purpose cryptography. It wraps the
OpenSSL library.",应用
rubygem-psych,应用, A libyaml wrapper for Ruby," Psych is a YAML parser and emitter. Psych leverages
libyaml[http://pyyaml.org/wiki/LibYAML] for its YAML parsing and emitting
capabilities. In addition to wrapping libyaml, Psych also knows how to
serialize and de-serialize most Ruby objects to and from the YAML format.",应用
rubygem-rake,应用, Ruby based make-like utility," Rake is a Make-like program implemented in Ruby. Tasks and dependencies are
specified in standard Ruby syntax.",应用
rubygem-rdoc,应用, A tool to generate HTML and command-line documentation for Ruby projects," RDoc produces HTML and command-line documentation for Ruby projects.  RDoc
includes the 'rdoc' and 'ri' tools for generating and displaying online
documentation.",应用
rubygem-irb,应用, The Interactive Ruby," The irb is acronym for Interactive Ruby.  It evaluates ruby expression
from the terminal.",应用
rubygem-rbs,应用, Type signature for Ruby," RBS is the language for type signatures for Ruby and standard library
definitions.",应用
rubygem-rss,应用," Family of libraries that support various formats of XML ""feeds"""," Really Simple Syndication (RSS) is a family of formats that describe 'feeds',
specially constructed XML documents that allow an interested person to subscribe
and receive updates from a particular web service. This library provides tooling
to read and create these feeds.",应用
rubygem-bundler,应用, Library and utilities to manage a Ruby application's gem dependencies," Bundler manages an application's dependencies through its entire life, across
many machines, systematically and repeatably.",应用
rubygem-mysql2,应用," A simple, fast Mysql library for Ruby, binding to libmysql"," The Mysql2 gem is meant to serve the extremely common use-case of
connecting, querying and iterating on results. Some database libraries
out there serve as direct 1:1 mappings of the already complex C API\'s
available. This one is not.",应用
rls,系统, Rust Language Server for IDE integration," The Rust Language Server provides a server that runs in the background,
providing IDEs, editors, and other tools with information about Rust programs.
It supports functionality such as 'goto definition', symbol search,
reformatting, and code completion, and enables renaming and refactorings.",系统
rust-gdb,系统, GDB pretty printers for Rust," This package includes the rust-gdb script, which allows easier debugging of Rust
programs.",系统
rust-std-static,系统, Standard library for Rust," This package includes the standard libraries for building applications
written in Rust.",系统
rust-std-static-wasm32-wasi,系统, Standard library for Rust wasm32-wasi," This package includes the standard libraries for building applications
written in Rust for the WebAssembly target wasm32-wasi.",系统
libsmbclient,应用, The SMB client library, The libsmbclient contains the SMB client library from the Samba suite.,应用
python3-samba,应用, Samba Python3 libraries," The python3-samba package contains the Python 3 libraries needed by programs
that use SMB, RPC and other Samba provided protocols in Python 3 programs.",应用
samba-client-libs,应用, Samba client libraries," The samba-client-libs package contains internal libraries needed by the
SMB/CIFS clients.",应用
samba-common-tools,应用, Tools for Samba servers and clients," The samba-common-tools package contains tools for Samba servers and
SMB/CIFS clients.",应用
samba-libs,应用, Samba libraries," The samba-libs package contains the libraries needed by programs that link
against the SMB, RPC and other protocols provided by the Samba suite.",应用
samba-vfs-iouring,应用, Samba VFS module for io_uring, Samba VFS module for io_uring instance integration.,应用
samyak-devanagari-fonts,其它, Open Type Fonts for Devanagari script," This package contains truetype/opentype font for the display of \
Scripts Devanagari.",其它
samyak-odia-fonts,其它, Open Type Fonts for Odia script," This package contains truetype/opentype font for the display of \
Scripts Odia.",其它
sane-backends-drivers-cameras,应用, Scanner backend drivers for digital cameras, This package contains backend drivers to access digital cameras through SANE.,应用
sblim-cmpi-base,应用, SBLIM CMPI Base Providers," SBLIM (Standards Based Linux Instrumentation for Manageability)
CMPI (Common Manageability Programming Interface) Base Providers
for System-Related CIM (Common Information Model) classes.",应用
libcmpiCppImpl0,应用, CMPI C++ wrapper library, This packages provides the C++ wrapper library for CMPI development,应用
sblim-gather-provider,应用, SBLIM Gatherer Provider," The CIM (Common Information Model) Providers for the
SBLIM (Standards Based Linux Instrumentation for Manageability)
Gatherer.",应用
sblim-sfcCommon,应用, Common functions for SBLIM Small Footprint CIM Broker and CIM Client Library.," This package provides a common library for functions
shared between Small Footprint CIM Broker (sblim-sfcb)
Small Footprint CIM Client (and sblim-sfcc).",应用
scala-swing,应用, The swing library for the scala programming languages," This package contains the swing library for the scala programming languages. This library is required to develope GUI-releate applications in scala. The release provided by this package
is not the original version from upstream because this version is not compatible with JDK-1.7.",应用
python38-scipy,应用, Scientific Tools for Python," Scipy is open-source software for mathematics, science, and
engineering. The core library is NumPy which provides convenient and
fast N-dimensional array manipulation. The SciPy library is built to
work with NumPy arrays, and provides many user-friendly and efficient
numerical routines such as routines for numerical integration and
optimization. Together, they run on all popular operating systems, are
quick to install, and are free of charge. NumPy and SciPy are easy to
use, but powerful enough to be depended upon by some of the world's
leading scientists and engineers.",应用
ptscotch-mpich,应用, PT-Scotch libraries compiled against mpich," Scotch is a software package for graph and mesh/hypergraph partitioning and
sparse matrix ordering. This sub-package provides parallelized scotch libraries
compiled with mpich.",应用
selinux-policy,系统, SELinux policy configuration," SELinux Base package for SELinux Reference Policy - modular.
Based off of reference policy: Checked out revision  2.20091117",系统
selinux-policy-minimum,系统, SELinux minimum base policy, SELinux Reference policy minimum base module.,系统
selinux-policy-mls,系统,SELinux mls base policy ,SELinux Reference policy mls base module. ,系统
sendmail-milter,应用, The sendmail milter library," The sendmail Mail Filter API (Milter) is designed to allow third-party
programs access to mail messages as they are being processed in order to
filter meta-information and content.

This package includes the milter shared library.",应用
setools,系统, Policy analysis tools for SELinux," SETools is a collection of graphical tools, command-line tools, and
Python modules designed to facilitate SELinux policy analysis.",系统
setroubleshoot-server,应用, SELinux troubleshoot server," Provides tools to help diagnose SELinux problems. When AVC messages
are generated an alert can be generated that will give information
about the problem and help track its resolution. Alerts can be configured
to user preference. The same tools can be run on existing log files.",系统
setup,核心, A set of system configuration and setup files," The setup package contains a set of important system configuration and
setup files, such as passwd, group, and profile.",核心
sg3_utils,系统,Utilities for devices that use SCSI command sets ,"Collection of Linux utilities for devices that use the SCSI command set.
Includes utilities to copy data based on ""dd"" syntax and semantics (called
sg_dd, sgp_dd and sgm_dd); check INQUIRY data and VPD pages (sg_inq); check
mode and log pages (sginfo, sg_modes and sg_logs); spin up and down
disks (sg_start); do self tests (sg_senddiag); and various other functions.
See the README, CHANGELOG and COVERAGE files. Requires the linux kernel 2.4
series or later. In the 2.4 series SCSI generic device names (e.g. /dev/sg0)
must be used. In the 2.6 series other device names may be used as
well (e.g. /dev/sda).

Warning: Some of these tools access the internals of your system
and the incorrect usage of them may render your system inoperable. ",系统
sgabios-bin,系统, Sgabios for x86," SGABIOS is designed to be inserted into a BIOS as an option rom to provide over
a serial port the display and input capabilities normally handled by a VGA
adapter and a keyboard, and additionally provide hooks for logging displayed
characters for later collection after an operating system boots.",系统
shadow-utils,核心, Utilities for managing accounts and shadow password files," The shadow-utils package includes the necessary programs for
converting UNIX password files to the shadow password format, plus
programs for managing user and group accounts. The pwconv command
converts passwords to the shadow password format. The pwunconv command
unconverts shadow passwords and generates a passwd file (a standard
UNIX password file). The pwck command checks the integrity of password
and shadow files. The lastlog command prints out the last login times
for all users. The useradd, userdel, and usermod commands are used for
managing user accounts. The groupadd, groupdel, and groupmod commands
are used for managing group accounts.",核心
shim-x64,核心,First-stage UEFI bootloader ,"Initial UEFI bootloader that handles chaining to a trusted full
bootloader under secure boot environments. This package contains the
version signed by the UEFI signing service. ",核心
sil-abyssinica-fonts,其它, SIL Abyssinica fonts," SIL Abyssinica is a Unicode typeface family containing glyphs for the
Ethiopic script.

The Ethiopic script is used for writing many of the languages of Ethiopia and
Eritrea. Abyssinica SIL supports all Ethiopic characters which are in Unicode
including the Unicode 4.1 extensions. Some languages of Ethiopia are not yet
able to be fully represented in Unicode and, where necessary, we have included
non-Unicode characters in the Private Use Area (see Private-use (PUA)
characters supported by Abyssinica SIL).

Abyssinica SIL is based on Ethiopic calligraphic traditions. This release is
a regular typeface, with no bold or italic version available or planned.",其它
sil-padauk-fonts,其它, A font for Burmese and the Myanmar script," 
Padauk is a pan Burma font designed to support all Myanmar script based
languages. It covers all of the Unicode Myanmar script blocks and works
on all OpenType and Graphite based systems.",其它
python3-pyqt5-sip,应用, SIP - Python 3/C++ Bindings Generator for pyqt5, This is the Python 3 build of pyqt5-SIP.,系统
sisu-inject,应用, Sisu inject, This package contains Sisu inject.,应用
sisu-plexus,应用, Sisu Plexus, This package contains Sisu Plexus.,应用
sisu-javadoc,应用, API documentation for Sisu, This package contains API documentation for Sisu.,应用
skopeo,应用, Inspect container images and repositories on registries," Command line utility to inspect images and repositories directly on Docker
registries without the need to pull them",系统
log4j-over-slf4j,应用, Log4j implemented over SLF4J, Log4j implemented over SLF4J.,应用
slf4j-ext,应用, SLF4J Extensions Module, Extensions to the SLF4J API.,应用
slf4j-log4j12,应用, SLF4J LOG4J-12 Binding, SLF4J LOG4J-12 Binding.,应用
slf4j-sources,应用, SLF4J Source JARs, SLF4J Source JARs.,应用
smc-dyuthi-fonts,其它, Open Type Fonts for Malayalam script," The Dyuthi font package contains fonts for the display of
traditional Malayalam Scripts.",其它
smc-meera-fonts,其它, Open Type Fonts for Malayalam script," The Meera font package contains fonts for the display of
traditional Malayalam Scripts.",其它
softhsm,系统, Software version of a PKCS#11 Hardware Security Module," OpenDNSSEC is providing a software implementation of a generic
cryptographic device with a PKCS#11 interface, the SoftHSM. SoftHSM is
designed to meet the requirements of OpenDNSSEC, but can also work together
with other cryptographic products because of the PKCS#11 interface.",系统
sombok,应用, Unicode Text Segmentation Package," Sombok library package performs Line Breaking Algorithm described in Unicode
Standards Annex #14 (UAX #14). East_Asian_Width informative properties defined
by Annex #11 (UAX #11) may be concerned to determine breaking positions. This
package also implements ""default"" Grapheme Cluster segmentation described in
Annex #29 (UAX #29).",应用
sos-audit,应用,Audit use of some commands for support purposes ,"
Sos-audit provides configuration files for the Linux Auditing System
to track the use of some commands capable of changing the configuration
of the system. Currently storage and filesystem commands are audited. ",应用
source-highlight,应用, Produces a document with syntax highlighting," This program, given a source file, produces a document with syntax
highlighting. At the moment this package can handle :
Java, Javascript, C/C++, Prolog, Perl, Php3, Python, Flex, ChangeLog, Ruby,
Lua, Caml, Sml and Log as source languages, and HTML, XHTML and ANSI color
escape sequences as output format.",应用
spec-version-maven-plugin-javadoc,应用, Javadoc for spec-version-maven-plugin, This package contains javadoc for spec-version-maven-plugin.,应用
speech-dispatcher,应用, To provide a high-level device independent layer for speech synthesis," * Common interface to different TTS engines
* Handling concurrent synthesis requests _ requests may come
  asynchronously from multiple sources within an application
  and/or from more different applications.
* Subsequent serialization, resolution of conflicts and
  priorities of incoming requests
* Context switching _ state is maintained for each client
  connection independently, event for connections from
  within one application.
* High-level client interfaces for popular programming languages
* Common sound output handling _ audio playback is handled by
  Speech Dispatcher rather than the TTS engine, since most engines
  have limited sound output capabilities.",应用
speech-dispatcher-espeak-ng,应用, Speech Dispatcher espeak-ng module, This package contains the espeak-ng output module for Speech Dispatcher.,应用
speexdsp,应用, A voice compression format (DSP)," Speex is a patent-free compression format designed especially for
speech. It is specialized for voice communications at low bit-rates in
the 2-45 kbps range. Possible applications include Voice over IP
(VoIP), Internet audio streaming, audio books, and archiving of speech
data (e.g. voice mail).

This is the DSP package, see the speex package for the codec part.",应用
spice-gtk3,应用, A GTK3 widget for SPICE clients, spice-client-glib-3.0 is a SPICE client library for Gtk3.,应用
spice-streaming-agent,应用, SPICE streaming agent," An agent, running on a guest, sending video streams of the X display to a
remote client (over SPICE).",应用
spirv-tools-libs,系统, Library files for spirv-tools, library files for spirv-tools,应用
sqlite,系统,Library that implements an embeddable SQL database engine ,"SQLite is a C library that implements an SQL database engine. A large
subset of SQL92 is supported. A complete database is stored in a
single disk file. The API is designed for convenience and ease of use.
Applications that link against SQLite can enjoy the power and
flexibility of an SQL database without the administrative hassles of
supporting a separate database server.  Version 2 and version 3 binaries
are named to permit each to be installed on a single host ",应用
squashfs-tools,系统, Utility for the creation of squashfs filesystems," Squashfs is a highly compressed read-only filesystem for Linux.  This package
contains the utilities for manipulating squashfs filesystems.",应用
squid,应用, The Squid proxy caching server," Squid is a high-performance proxy caching server for Web clients,
supporting FTP, gopher, and HTTP data objects. Unlike traditional
caching software, Squid handles all requests in a single,
non-blocking, I/O-driven process. Squid keeps meta data and especially
hot objects cached in RAM, caches DNS lookups, supports non-blocking
DNS lookups, and implements negative caching of failed requests.

Squid consists of a main server program squid, a Domain Name System
lookup program (dnsserver), a program for retrieving FTP data
(ftpget), and some management and client tools.",应用
libsss_idmap,系统, FreeIPA Idmap library, Utility library to convert SIDs to Unix uids and gids,应用
sssd-ad,系统, The AD back end of the SSSD," Provides the Active Directory back end that the SSSD can utilize to fetch
identity data from and authenticate against an Active Directory server.",系统
sssd-common,系统, Common files for the SSSD," Common files for the SSSD. The common package includes all the files needed
to run a particular back end, however, the back ends are packaged in separate
sub-packages such as sssd-ldap.",系统
sssd-krb5-common,系统, SSSD helpers needed for Kerberos and GSSAPI authentication," Provides helper processes that the LDAP and Kerberos back ends can use for
Kerberos user or host authentication.",系统
sssd-proxy,系统,The proxy back end of the SSSD ,"Provides the proxy back end which can be used to wrap an existing NSS and/or
PAM modules to leverage SSSD caching. ",系统
stalld,系统, Daemon that finds starving tasks and gives them a temporary boost," The stalld program monitors the set of system threads,
looking for threads that are ready-to-run but have not
been given processor time for some threshold period.
When a starving thread is found, it is given a temporary
boost using the SCHED_DEADLINE policy. The default is to
allow 10 microseconds of runtime for 1 second of clock time.",系统
spax,应用,Portable archive exchange ,"The pax utility shall read and write archives, write lists of the members of
archive files and copy directory hierarchies as is defined in IEEE Std 1003.1. ",核心
startup-notification,应用, Library for tracking application startup," This package contains libstartup-notification which implements a
startup notification protocol. Using this protocol a desktop
environment can track the launch of an application and provide
feedback such as a busy cursor, among other features.",应用
stunnel,应用,A TLS-encrypting socket wrapper ,"Stunnel is a socket wrapper which can provide TLS/SSL
(Transport Layer Security/Secure Sockets Layer) support
to ordinary applications. For example, it can be used in
conjunction with imapd to create a TLS secure IMAP server. ",应用
subversion,应用, A Modern Concurrent Version Control System," Subversion is a concurrent version control system which enables one
or more users to collaborate in developing and maintaining a
hierarchy of files and directories while keeping a history of all
changes.  Subversion only stores the differences between versions,
instead of every complete file.  Subversion is intended to be a
compelling replacement for CVS.",应用
SuperLU,应用, Subroutines to solve sparse linear systems," SuperLU contains a set of subroutines to solve a sparse linear system
A*X=B. It uses Gaussian elimination with partial pivoting (GEPP).
The columns of A may be preordered before factorization; the
preordering for sparsity is completely separate from the factorization.",系统
