,name,label,text,y,y_predict
5258,python3-sure,库,A testing library for Python with powerful and flexible assertions. Sure isheavily inspired by should.js.Utility belt for automated testing in Python 3,0,0
1178,gcc-toolset-11-annobin-plugin-gcc,工具,Installs an annobin plugin that can be used by gcc.annobin gcc plugin,1,1
5201,python3-bson,库,"BSON is a binary-encoded serialization of JSON-like documents. BSON is designedto be lightweight, traversable, and efficient. BSON, like JSON, supports theembedding of objects and arrays within other objects and arrays.  This packagecontains the python3 version of this module.Python bson library",0,0
5650,sg3_utils,工具,"Utilities for devices that use SCSI command setsCollection of Linux utilities for devices that use the SCSI command set.Includes utilities to copy data based on ""dd"" syntax and semantics (calledsg_dd, sgp_dd and sgm_dd); check INQUIRY data and VPD pages (sg_inq); checkmode and log pages (sginfo, sg_modes and sg_logs); spin up and downdisks (sg_start); do self tests (sg_senddiag); and various other functions.See the README, CHANGELOG and COVERAGE files. Requires the linux kernel 2.4series or later. In the 2.4 series SCSI generic device names (e.g. /dev/sg0)must be used. In the 2.6 series other device names may be used aswell (e.g. /dev/sda).Warning: Some of these tools access the internals of your systemand the incorrect usage of them may render your system inoperable.",1,1
3322,iwl5150-firmware,其它,Firmware for Intel庐 PRO/Wireless 5150 A/G/N network adaptorsThis package contains the firmware required by the iwl5150 driverfor Linux.  Usage of the firmware is subject to the terms and conditionscontained inside the provided LICENSE file. Please read it carefully.,3,3
6670,xorg-x11-drivers,服务,"The purpose of this package is to require all of the individual X.Orgdriver rpms, to allow the OS installation software to install all driversall at once, without having to track which individual drivers are presenton each architecture.  By installing this package, it forces all of theindividual driver packages to be installed.X.Org X11 driver installation package",2,2
1103,fuse3-libs,库,Devel With FUSE it is possible to implement a fully functional filesystem in auserspace program. This package contains the FUSE v3 libraries.File System in Userspace (FUSE) v3 libraries,0,0
837,eclipse-equinox-osgi,工具,Eclipse OSGi - EquinoxEclipse OSGi - Equinox,1,2
5458,rpm-build-libs,工具,This package contains the RPM shared libraries for building and signingpackages.Libraries for building and signing RPM packages,1,2
3234,libvisual,库,"Libvisual is an abstraction library that comes between applications andaudio visualisation plugins.Often when it comes to audio visualisation plugins or programs that createvisuals they do depend on a player or something else, basically there is nogeneral framework that enable application developers to easy access coolaudio visualisation plugins. Libvisual wants to change this by providingan interface towards plugins and applications, through this easy to useinterface applications can easily access plugins and since the drawing isdone by the application it also enables the developer to draw the visualanywhere he wants.Abstraction library for audio visualisation plugins",0,0
1809,hunspell-es-CR,工具,Costa Rican Spanish hunspell dictionaryCosta Rican Spanish hunspell dictionary,1,1
2988,libreoffice-help-ro,库,Provides Romanian help for LibreOffice.Romanian help for LibreOffice,0,0
56,alsa-plugins-upmix,服务,The upmix plugin is an easy-to-use plugin for upmixing to 4 or6-channel stream.  The number of channels to be expanded is determinedby the slave PCM or explicitly via channel option.Upmixer channel expander plugin for ALSA,2,2
4718,perl-XML-NamespaceSupport,库,"This module offers a simple to process name-spaced XML names (unames) fromwithin any application that may need them. It also helps maintain a prefixto name space URI map, and provides a number of basic checks.A simple generic name space support class",0,0
2933,autocorr-nl,库,Rules for auto-correcting common Dutch typing errors.Dutch auto-correction rules,0,0
5156,python38-packaging,库,"python3-packaging provides core utilities for Python packages like utilities fordealing with versions, specifiers, markers etc.Core utilities for Python packages",0,0
401,cal10n,库,"Compiler Assisted Localization, abbreviated as CAL10N (pronounced as ""calion"")is a java library for writing localized (internationalized) messages.Features:    * java compiler verifies message keys used in source code    * tooling to detect errors in message keys    * native2ascii tool made superfluous, as you can directly encode bundles      in the most convenient charset, per locale.    * good performance (300 nanoseconds per key look-up)    * automatic reloading of resource bundles upon changeCompiler assisted localization library (CAL10N)",0,0
6149,texlive-glyphlist,工具,glyphlist packageglyphlist package,1,1
857,elfutils,工具,"A collection of utilities and DSOs to handle ELF files and DWARF dataElfutils is a collection of utilities, including stack (to showbacktraces), nm (for listing symbols from object files), size(for listing the section sizes of an object or archive file),strip (for discarding symbols), readelf (to see the raw ELF filestructures), elflint (to check for well-formed ELF files) andelfcompress (to compress or decompress ELF sections).",1,1
2394,kf5-kconfigwidgets,工具,"KConfigWidgets provides easy-to-use classes to create configuration dialogs, aswell as a set of widgets which uses KConfig to store their settings.KDE Frameworks 5 Tier 3 addon for creating configuration dialogs",1,1
5284,python3-whoosh,库,"Whoosh is a fast, featureful full-text indexing and searching libraryimplemented in pure Python. Programmers can use it to easily add searchfunctionality to their applications and websites. Every part of how Whooshworks can be extended or replaced to meet your needs exactly.Fast, Python3 full text indexing, search, and spell checking library",0,0
1054,flatpak-xdg-utils,工具,This package contains a number of command-line utilities for use insideFlatpak sandboxes. They work by talking to portals.Command-line tools for use inside Flatpak sandboxes,1,1
6499,usbutils,工具,Linux USB utilitiesThis package contains utilities for inspecting devices connected to aUSB bus.,1,2
5643,setools-gui,工具,"SETools is a collection of graphical tools, command-line tools, andPython modules designed to facilitate SELinux policy analysis.Policy analysis graphical tools for SELinux",1,1
6706,xorg-x11-server-Xephyr,服务,"Xephyr is an X server which has been implemented as an ordinaryX application.  It runs in a window just like other X applications,but it is an X server itself in which you can run other software.  Itis a very useful tool for developers who wish to test theirapplications without running them on their real X server.  UnlikeXnest, Xephyr renders to an X image rather than relaying theX protocol, and therefore supports the newer X extensions likeRender and Composite.A nested server",2,1
1162,gcc-toolset-10-ltrace,工具,"Ltrace is a debugging program which runs a specified command until thecommand exits.  While the command is executing, ltrace intercepts andrecords both the dynamic library calls called by the executed processand the signals received by the executed process.  Ltrace can alsointercept and print system calls executed by the process.You should install ltrace if you need a sysadmin tool for tracking theexecution of processes.Tracks runtime library calls from dynamically linked executables",1,0
271,bison-runtime,工具,The bison-runtime package contains files used at runtime by parsersthat Bison generates.  Packages whose binaries contain parsersgenerated by Bison should depend on bison-runtime to ensure thatthese files are available.  See the Internationalization in theBison manual section for more information.Runtime support files used by Bison-generated parsers,1,0
3016,libreoffice-langpack-et,库,Provides additional Estonian translations and resources for LibreOffice.Estonian language pack for LibreOffice,0,0
5363,qt5-qtserialport-examples,库,Programming examples for qt5-qtserialport.Programming examples for qt5-qtserialport,0,0
3351,lockdev,库,Lockdev provides a reliable way to put an exclusive lock to devicesusing both FSSTND and SVr4 methods.A library for locking devices,0,0
4429,perl-Crypt-OpenSSL-Bignum,库,"Crypt::OpenSSL::Bignum provides access to OpenSSL multiprecision integerarithmetic libraries. Presently, many though not all of the arithmeticoperations that OpenSSL provides are exposed to perl. In addition, thismodule can be used to provide access to bignum values produced by otherOpenSSL modules, such as key parameters from Crypt::OpenSSL::RSA.Perl interface to OpenSSL for Bignum",0,0
6388,tix,工具,"Tix, the Tk Interface eXtension, is a powerful set of user interfacecomponents that expands the capabilities of your Tcl/Tk and Pythonapplications. Using Tix together with Tk will greatly enhance theappearance and functionality of your application.A set of extension widgets for Tk",1,0
4448,perl-DateTime-TimeZone-SystemV,库,"An instance of this class represents a timezone that was specified by meansof a System V timezone recipe or the POSIX extended form of the samesyntax. These can express a plain offset from Universal Time, or a systemof two offsets (standard and daylight saving time) switching on a yearlycycle according to certain types of rule.This class implements the DateTime::TimeZone interface, so that its instancescan be used with DateTime objects.System V and POSIX timezone strings",0,0
6628,xfsdump,工具,"Administrative utilities for the XFS filesystemThe xfsdump package contains xfsdump, xfsrestore and a number ofother utilities for administering XFS filesystems.xfsdump examines files in a filesystem, determines which need to bebacked up, and copies those files to a specified disk, tape or otherstorage medium. It uses XFS-specific directives for optimizing thedump of an XFS filesystem, and also knows how to backup XFS extendedattributes.  Backups created with xfsdump are ""endian safe"" and canthus be transfered between Linux machines of different architecturesand also between IRIX machines.xfsrestore performs the inverse function of xfsdump; it can restore afull backup of a filesystem.  Subsequent incremental backups can thenbe layered on top of the full backup.  Single files and directorysubtrees may be restored from full or partial backups.",1,2
2724,libglvnd-glx,库,libGL and libGLX are the common dispatch interface for the GLX API.GLX support for libglvnd,0,1
6624,xdp-tools,服务,Utilities and example programs for use with XDPUtilities and example programs for use with XDP,2,1
2087,iptables-libs,库,"iptables libraries.Please remember that libip*tc libraries do neither have a stable API nor a real so version.For more information about this, please have a look at  http://www.netfilter.org/documentation/FAQ/netfilter-faq-4.html#ss4.5iptables libraries",0,0
3260,libxcrypt,库,"Extended crypt library for DES, MD5, Blowfish and otherslibxcrypt is a modern library for one-way hashing of passwords.  Itsupports DES, MD5, SHA-2-256, SHA-2-512, and bcrypt-based passwordhashes, and provides the traditional Unix 'crypt' and 'crypt_r'interfaces, as well as a set of extended interfaces pioneered byOpenwall Linux, 'crypt_rn', 'crypt_ra', 'crypt_gensalt','crypt_gensalt_rn', and 'crypt_gensalt_ra'.libxcrypt is intended to be used by login(1), passwd(1), and othersimilar programs; that is, to hash a small number of passwords duringan interactive authentication dialogue with a human.  It is notsuitable for use in bulk password-cracking applications, or in anyother situation where speed is more important than careful handling ofsensitive data.  However, it *is* intended to be fast and lightweightenough for use in servers that must field thousands of login attemptsper minute.On Linux-based systems, by default libxcrypt will be binary backwardcompatible with the libcrypt.so.1 shipped as part of the GNU C Library.This means that all existing binary executables linked against glibc'slibcrypt should work unmodified with this library's libcrypt.so.1.  Wehave taken pains to provide exactly the same ""symbol versions"" as wereused by glibc on various CPU architectures, and to account for thevariety of ways in which the Openwall extensions were patched intoglibc's libcrypt by some Linux distributions.  (For instance,compatibility symlinks for SuSE's ""libowcrypt"" are provided.)However, the converse is not true: programs linked against libxcryptwill not work with glibc's libcrypt.  Also, programs that use certainlegacy APIs supplied by glibc's libcrypt ('encrypt', 'encrypt_r','setkey', 'setkey_r', and 'fcrypt') cannot be compiled against libxcrypt.",0,0
780,dotnet5.0-build-reference-packages,工具,This contains references packages used for building .NET 5.This is not meant to be used by end-users.Reference packages needed by the .NET 5.0 SDK build,1,0
5194,python3-pydbus,库,"The pydbus module provides pythonic DBUS bindings.It is based on PyGI, the Python GObject Introspection bindings,which is the recommended way to use GLib from Python.Python 3 version.Pythonic DBus library",0,0
998,fence-agents-sbd,服务,Fence agent for SBD (storage-based death).Fence agent for SBD (storage-based death),2,2
5657,shadow-utils,工具,"The shadow-utils package includes the necessary programs forconverting UNIX password files to the shadow password format, plusprograms for managing user and group accounts. The pwconv commandconverts passwords to the shadow password format. The pwunconv commandunconverts shadow passwords and generates a passwd file (a standardUNIX password file). The pwck command checks the integrity of passwordand shadow files. The lastlog command prints out the last login timesfor all users. The useradd, userdel, and usermod commands are used formanaging user accounts. The groupadd, groupdel, and groupmod commandsare used for managing group accounts.Utilities for managing accounts and shadow password files",1,1
2257,jbigkit-libs,库,"JBIG-KIT provides a portable library of compression and decompressionfunctions with a documented interface that you can include very easilyinto your image or document processing software. In addition, JBIG-KITprovides ready-to-use compression and decompression programs with asimple command line interface (similar to the converters found in netpbm).JBIG-KIT implements the specification:    ISO/IEC 11544:1993 and ITU-T Recommendation T.82(1993):     Information technology _ Coded representation of picture and audio     information _ Progressive bi-level image compressionwhich is commonly referred to as the __BIG1 standard_JBIG1 lossless image compression library",0,1
3064,libreoffice-langpack-uk,库,Provides additional Ukrainian translations and resources for LibreOffice.Ukrainian language pack for LibreOffice,0,0
6725,xterm,工具,The xterm program is a terminal emulator for the X Window System. Itprovides DEC VT102 and Tektronix 4014 compatible terminals forprograms that can't use the window system directly.Terminal emulator for the X Window System,1,1
2209,java-11-openjdk-static-libs-slowdebug,库,The OpenJDK 11 libraries for static linking.This package is unoptimised with full debugging. Install only as needed and remove ASAP.OpenJDK 11 libraries for static linking unoptimised with full debugging on,0,0
2645,libcgroup,库,"Control groups infrastructure. The library helps manipulate, control,administrate and monitor control groups and the associated controllers.Library to control and monitor control groups",0,0
1701,gupnp,库,"GUPnP is an object-oriented open source framework for creating UPnPdevices and control points, written in C using GObject and libsoup.The GUPnP API is intended to be easy to use, efficient and flexible.A framework for creating UPnP devices & control points",0,0
5045,python2-backports-ssl_match_hostname,库,"The Secure Sockets layer is only actually secure if you check the hostname inthe certificate returned by the server to which you are connecting, and verifythat it matches to hostname that you are trying to reach.But the matching logic, defined in RFC2818, can be a bit tricky to implement onyour own. So the ssl package in the Standard Library of Python 3.2 now includesa match_hostname() function for performing this check instead of requiringevery application to implement the check separately.This backport brings match_hostname() to users of earlier versions of Python.The actual code is only slightly modified from Python 3.5.The ssl.match_hostname() function from Python 3",0,0
725,python3-dnf,库,Python 3 interface to DNF.Python 3 interface to DNF,0,0
6342,texlive-xetex,工具,"XeTeX is an extension of TeX that integrates TeX's typesetting capabilitieswith (a) the Unicode text encoding standard (supporting most of the world__scripts) and (b) modern font technologies (TrueType and OpenType) and textlayout services (AAT, OpenType layout, SIL Graphite) provided by the hostoperating system and available libraries.With XeTeX, the advanced typographic features provided by OpenType fonts becomeavailable for all TeX users, as well as support for complex non-roman scripts.XeTeX also eliminates the complex task of managing a TeX font installation.XeTeX is now part of the standard TeX distribution TeXLive and works well withTeX macro packages like LaTeX and ConTeXt.Unicode and OpenType-enabled TeX engine",1,1
367,breeze-icon-theme,工具,Breeze icon theme.Breeze icon theme,1,2
2079,iproute-tc,工具,"Linux Traffic Control utilityThe Traffic Control utility manages queueing disciplines, their classes andattached filters and actions. It is the standard tool to configure QoS inLinux.",1,1
326,boost-type_erasure,库,The Boost.TypeErasure library provides runtime polymorphism in C++that is more flexible than that provided by the core language.Run-time component of boost type erasure library,0,0
6741,yp-tools,工具,"The Network Information Service (NIS) is a system which providesnetwork information (login names, passwords, home directories, groupinformation) to all of the machines on a network.  NIS can enableinformation) to all of the machines on a network.  NIS can enableusers to login on any machine on the network, as long as the machinehas the NIS client programs running and the user's password isrecorded in the NIS passwd database.  NIS was formerly known as SunYellow Pages (YP).This package's NIS implementation is based on FreeBSD's YP and is aspecial port for glibc 2.x and libc versions 5.4.21 and later.  Thispackage only provides the NIS client programs.  In order to use theclients, you'll need to already have an NIS server running on yournetwork. An NIS server is provided in the ypserv package.Install the yp-tools package if you need NIS client programs for machineson your network.  You will also need to install the ypbind package onevery machine running NIS client programs.  If you need an NIS server,you'll need to install the ypserv package on one machine on the network.NIS (or YP) client programs",1,2
3178,libtirpc,库,"Transport Independent RPC LibraryThis package contains SunLib's implementation of transport-independentRPC (TI-RPC) documentation.  This library forms a piece of the base ofOpen Network Computing (ONC), and is derived directly from theSolaris 2.3 source.TI-RPC is an enhanced version of TS-RPC that requires the UNIX System VTransport Layer Interface (TLI) or an equivalent X/Open Transport Interface(XTI).  TI-RPC is on-the-wire compatible with the TS-RPC, which is supportedby almost 70 vendors on all major operating systems.  TS-RPC source code(RPCSRC 4.0) remains available from several internet sites.",0,0
613,dbusmenu-qt5,库,This library provides a Qt5 implementation of the DBusMenu protocol.The DBusMenu protocol makes it possible for applications to export and importtheir menus over DBus.A Qt implementation of the DBusMenu protocol,0,0
632,libdde-file-manager,库,DDE File Manager library.DDE File Manager library,0,0
2311,jtidy-javadoc,库,This package contains API documentation for jtidy.API documentation for jtidy,0,0
3321,iwl5000-firmware,其它,Firmware for Intel庐 PRO/Wireless 5000 A/G/N network adaptorsThis package contains the firmware required by the iwl5000 driverfor Linux.  Usage of the firmware is subject to the terms and conditionscontained inside the provided LICENSE file. Please read it carefully.,3,3
2889,libproxy-networkmanager,库,The libproxy-networkmanager package contains the libproxy pluginfor networkmanager.Plugin for libproxy and networkmanager,0,2
3060,libreoffice-langpack-th,库,Provides additional Thai translations and resources for LibreOffice.Thai language pack for LibreOffice,0,0
5784,sssd-winbind-idmap,服务,SSSD's idmap_sss Backend for WinbindThe idmap_sss module provides a way for Winbind to call SSSD to map UIDs/GIDsand SIDs.,2,0
2180,java-11-alibaba-dragonwell-fastdebug,库,Alibaba Dragonwell11 Runtime Environment fastdebugAlibaba Dragonwell11 Runtime Environment fastdebug,0,0
3756,mod_security_crs,库,This package provides the base rules for mod_security.ModSecurity Rules,0,0
139,apache-commons-jxpath-javadoc,库,This package contains the API documentation for apache-commons-jxpath.API documentation for apache-commons-jxpath,0,0
1022,fftw-libs-single,库,"This package contains the FFTW library compiled in single precision.FFTW library, single precision",0,0
4291,perl-interpreter,库,"This is a Perl interpreter as a standalone executable /usr/bin/perlrequired for handling Perl scripts. It does not provide all the other Perlmodules or tools.Install this package if you want to program in Perl or enable your system tohandle Perl scripts with /usr/bin/perl interpreter.If your script requires some Perl modules, you can install them with""perl(MODULE)"" where ""MODULE"" is a name of required module. E.g. install""perl(Test::More)"" to make Test::More Perl module available.If you need all the Perl modules that come with upstream Perl sources, socalled core modules, install perl package.If you only need perl run-time as a shared library, i.e. Perl interpreterembedded into another application, the only essential package is perl-libs.Perl header files can be found in perl-devel package.Perl utils like ""h2ph"" or ""perlbug"" can be found in perl-utils package.Perl debugger, usually invoked with ""perl -d"", is available in perl-debuggerpackage.Standalone executable Perl interpreter",0,0
3650,mingw32-bzip2-static,工具,Static library for mingw32-bzip2 development.Static library for mingw32-bzip2 development,1,1
906,evolution-mapi-langpacks,工具,This package contains translations for evolution-mapi.Translations for evolution-mapi,1,0
5809,sudo,工具,"Allows restricted root access for specified usersSudo (superuser do) allows a system administrator to give certainusers (or groups of users) the ability to run some (or all) commandsas root while logging all commands and arguments. Sudo operates on aper-command basis.  It is not a replacement for the shell.  Featuresinclude: the ability to restrict what commands a user may run on aper-host basis, copious logging of each command (providing a clearaudit trail of who did what), a configurable timeout of the sudocommand, and the ability to use the same configuration file (sudoers)on many different machines.",1,1
855,efivar-libs,库,Library to allow for the simple manipulation of UEFI variables.Library to manage UEFI variables,0,0
6308,texlive-titling,工具,"The titling package provides control over the typesetting ofthe \maketitle command and \thanks commands, and makes the\title, \author and \date information permanently available.Multiple titles are allowed in a single document. New titlingelements can be added and a titlepage title can be centered ona physical page.Control over the typesetting of the \maketitle command",1,1
4420,perl-Config-Tiny,库,"Config::Tiny is a Perl module designed for reading and writing .inistyle configuration files. It is designed for simplicity and ease ofuse, and thus only supports the most basic operations.Perl module for reading and writing .ini style configuration files",0,0
5243,python3-setuptools_scm,库,Setuptools_scm handles managing your python package versions in scm metadata.It also handles file finders for the suppertes scms.Blessed package to manage your versions by scm tags,0,2
2849,libnl3,库,This package contains a convenience library to simplifyusing the Linux kernel's netlink sockets interface fornetwork manipulationConvenience library for kernel netlink sockets,0,0
6266,texlive-pxfonts,工具,"Pxfonts supplies virtual text roman fonts using Adobe Palatino(or URWPalladioL) with some modified and additional textsymbols in the OT1, T1, and TS1 encodings; maths alphabetsusing Palatino/Palladio; maths fonts providing all the symbolsof the Computer Modern and AMS fonts, including all the Greekcapital letters from CMR; and additional maths fonts of variousother symbols. The set is complemented by a sans-serif set oftext fonts, based on Helvetica/NimbusSanL, and a monospace setderived from the parallel TX font set. All the fonts are inType 1 format (AFM and PFB files), and are supported by TeXmetrics (VF and TFM files) and macros for use with LaTeX.Palatino-like fonts in support of mathematics",1,3
2002,ibus-wayland,工具,This package contains IBus IM module for WaylandIBus IM module for Wayland,1,1
3161,libtar,库,libtar is a C library for manipulating tar archives. It supports boththe strict POSIX tar format and many of the commonly-used GNUextensions.Tar file manipulation API,0,0
4032,openhpi,库,"Hardware Platform Interface library and toolsOpenHPI is an open source project created with the intent of providing animplementation of the SA Forum's Hardware Platform Interface (HPI). HPIprovides an abstracted interface to managing computer hardware, typically forchassis and rack based servers. HPI includes resource modeling; access to andcontrol over sensor, control, watchdog, and inventory data associated withresources; abstracted System Event Log interfaces; hardware events and alerts;and a managed hot swap interface.OpenHPI provides a modular mechanism for adding new hardware and device supporteasily. Many plug-ins exist in the OpenHPI source tree to provide access tovarious types of hardware. This includes, but is not limited to, IPMI basedservers, Blade Center, and machines which export data via sysfs.",0,0
3480,maven-artifact-transfer-javadoc,工具,This package provides API documentation for maven-artifact-transfer.API documentation for maven-artifact-transfer,1,1
2528,langpacks-it,服务,This package provides Italian langpacks meta-package.Italian langpacks meta-package,2,2
6756,zvbi-fonts,其它,Fonts from zvbi converted for use with X11Fonts from zvbi converted to X11,3,3
5152,python3-oauth2client,库,This is a python client module for accessing resources protected by OAuth 2.0Python client library for OAuth 2.0,0,0
3261,libxcrypt-static,库,"This package contains the libxcrypt static libraries for -staticlinking.  You don't need this, unless you link statically, whichis highly discouraged.Static library for -static linking with libxcrypt",0,0
4157,parfait-javadoc,库,This package contains the API documentation for Parfait.Javadoc for Parfait,0,0
4560,perl-LWP-Protocol-https,库,"The LWP::Protocol::https module provides support for using HTTPS schemedURLs with LWP. This module is a plug-in to the LWP protocol handling, soyou don't use it directly. Once the module is installed LWP is able toaccess sites using HTTP over SSL/TLS.Provide HTTPS support for LWP::UserAgent",0,2
4704,perl-Unicode-Collate,库,This package is Perl implementation of Unicode Technical Standard #10 (UnicodeCollation Algorithm).Unicode Collation Algorithm,0,0
5780,sssd-nfs-idmap,服务,SSSD plug-in for NFSv4 rpc.idmapdThe libnfsidmap sssd module provides a way for rpc.idmapd to call SSSD to mapUIDs/GIDs to names and vice versa. It can be also used for mapping principal(user) name to IDs(UID or GID) or to obtain groups which user are member of.,2,2
1532,google-noto-sans-gujarati-ui-fonts,其它,Noto fonts aims to remove tofu from web by providing fonts for allUnicode supported scripts. Its design goal is to achieve visual harmonizationbetween multiple scripts. Noto family supports almost all scripts availablein Unicode.Noto Sans font for Gujarati UI.Sans Gujarati UI font,3,3
1981,hyphen-pl,库,Polish hyphenation rules.Polish hyphenation rules,0,0
2451,khmeros-handwritten-fonts,其它,"The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalentsizes for Khmer and English alphabets, so that when texts mix both it is notnecessary to have different point sizes for the text in each language.They were created by Danh Hong of the Cambodian Open Institute.Freehand and fasthand - handwritten fonts.Freehand and fasthand fonts",3,3
2142,java-1.8.0-alibaba-dragonwell,库,Alibaba Dragonwell8 JDKAlibaba Dragonwell8 JDK,0,0
2537,langpacks-ml,服务,This package provides Malayalam langpacks meta-package.Malayalam langpacks meta-package,2,2
5215,python3-qrcode,库,This module uses the Python Imaging Library (PIL) to allow for thegeneration of QR Codes. Python 3 version.Python QR Code image generator,0,0
1220,gcc-toolset-9-gcc-gdb-plugin,工具,This package contains GCC 9 plugin for GDB C expression evaluation.GCC 9 plugin for GDB,1,0
3213,libvirt-daemon-driver-storage-core,服务,"The storage driver plugin for the libvirtd daemon, providingan implementation of the storage APIs using files, local disks, LVM, SCSI,iSCSI, and multipath storage.Storage driver plugin including base backends for the libvirtd daemon",2,2
5538,runc,服务,"The runc command can be used to start containers which are packagedin accordance with the Open Container Initiative's specifications,and to manage containers running under runc.CLI for running Open Containers",2,0
3283,libXrandr,库,X.Org X11 libXrandr runtime libraryX.Org X11 libXrandr runtime library,0,0
1214,gcc-toolset-9-dyninst-testsuite,工具,dyninst-testsuite includes the test harness and target programs formaking sure that dyninst works properly.Programs for testing Dyninst,1,0
6653,xmvn,库,"This package provides extensions for Apache Maven that can be used tomanage system artifact repository and use it to resolve Mavenartifacts in offline mode, as well as Maven plugins to help withcreating RPM packages containing Maven artifacts.Local Extensions for Apache Maven",0,1
4249,pcp-pmda-summary,服务,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about other installed PMDAs.Performance Co-Pilot (PCP) summary metrics from pmie,2,2
4733,pg_repack,库,"pg_repack is a PostgreSQL extension which lets you removebloat from tables and indexes, and optionallyrestore the physical order of clustered indexes.Unlike CLUSTER and VACUUM FULL it works online,without holding an exclusive lock on the processed tables during processing.pg_repack is efficient to boot,with performance comparable to using CLUSTER directly.Please check the documentation (in the doc directory or online)for installation and usage instructions.Reorganize tables in PostgreSQL databases without any locks",0,0
5853,systemtap-runtime-python3,工具,This package includes support files needed to run systemtap scriptsthat probe python 3 processes.Systemtap Python 3 Runtime Support,1,0
5473,python3-rrdtool,工具,Python RRDtool bindings.Python RRDtool bindings,1,0
22,abrt-libs,库,Libraries for abrt.Libraries for abrt,0,0
5480,rsync,服务,Rsync uses a reliable algorithm to bring remote and host files intosync very quickly. Rsync is fast because it just sends the differencesin the files over the network instead of sending the completefiles. Rsync is often used as a very powerful mirroring process orjust as a more capable replacement for the rcp command. A technicalreport which describes the rsync algorithm is included in thispackage.A program for synchronizing files over a network,2,0
349,bpg-mikhail-stephan-fonts,其它,"BPG Fonts are a set of GPL licensed Georgian Unicode fonts.This package contains the Mikhail Stephan font family. This type was firstproduced in 1709, by the printing-house of King Vahtang VI. In 1712, it wasused to print ""The Knight in the Panther's Skin"" by Shota Rustaveli, then""New Testament"" and ""The Bible"" were printed using updated types preparedin Tbilisi by Hungarian Master Michael Stefan Hungaro-Valakhian.Mikhail Stephan family of BPG Georgian fonts",3,3
2596,libaio,库,"Linux-native asynchronous I/O access libraryThe Linux-native asynchronous I/O facility (""async I/O"", or ""aio"") has aricher API and capability set than the simple POSIX async I/O facility.This library, libaio, provides the Linux-native API for async I/O.The POSIX async I/O facility requires this library in order to providekernel-accelerated async I/O capabilities, as do applications whichrequire the Linux-native async I/O API.",0,0
4258,pcp-testsuite,服务,Quality assurance test suite for Performance Co-Pilot (PCP).Performance Co-Pilot (PCP) test suite,2,2
4768,php-pecl-xdebug3,库,"The Xdebug extension helps you debugging your script by providing a lot ofvaluable debug information. The debug information that Xdebug can provideincludes the following:* stack and function traces in error messages with:  o full parameter display for user defined functions  o function name, file name and line indications  o support for member functions* memory allocation* protection for infinite recursionsXdebug also provides:* profiling information for PHP scripts* code coverage analysis* capabilities to debug your scripts interactively with a debug clientDocumentation: https://xdebug.org/docs/Provides functions for function traces and profiling",0,0
3966,nydus-snapshotter,服务,Nydus Snapshotter - A containerd snapshotter with data deduplication and lazy loadingA containerd snapshotter with data deduplication and lazy loading,2,0
2567,langpacks-ur,服务,This package provides Urdu langpacks meta-package.Urdu langpacks meta-package,2,2
3223,libvirt-docs,服务,"Includes the API reference for the libvirt C library, and a completecopy of the libvirt.org website documentation.API reference and website documentation",2,0
6482,urw-base35-fonts-common,其它,"The Level 2 Core Font Set is a PostScript specification of 35 base fonts thatcan be used with any PostScript file. In Fedora, these fonts are provided freelyby (URW)++ company, and are mainly utilized by applications using Ghostscript.This package contains the necessary license files for this font set.Common files of the (URW)++ Level 2 Core Font Set",3,3
5381,qt5-qtwayland,库,Qt5 - Wayland platform support and QtCompositor module.Qt5 - Wayland platform support and QtCompositor module,0,2
1677,gstreamer1-plugins-ugly-free,库,"GStreamer is a streaming media framework, based on graphs of elements whichoperate on media data.This package contains plug-ins whose license is not fully compatible with LGPL.GStreamer streaming media framework ""ugly"" plugins",0,2
2066,ipa-server-common,服务,"IPA is an integrated solution to provide centrally managed Identity (users,hosts, services), Authentication (SSO, 2FA), and Authorization(host access control, SELinux user roles, services). The solution providesfeatures for further integration with Linux based clients (SUDO, automount)and integration with Active Directory based infrastructures (Trusts).If you are installing an IPA server, you need to install this package.Common files used by IPA server",2,2
5145,python3-networkx,库,"NetworkX is a Python 3 package for the creation, manipulation, andstudy of the structure, dynamics, and functions of complex networks.Creates and Manipulates Graphs and Networks",0,0
4029,opencv-core,库,This package contains the OpenCV C/C++ core libraries.OpenCV core libraries,0,0
4814,plexus-classworlds-javadoc,库,API documentation for plexus-classworlds.Javadoc for plexus-classworlds,0,0
263,bind9.16-libs,库,Contains heavyweight version of BIND suite libraries used by both named DNSserver and utilities in bind9.16-utils package.Libraries used by the BIND DNS packages,0,2
1906,hunspell-sq,工具,Albanian hunspell dictionaries.Albanian hunspell dictionaries,1,1
427,cheese,工具,Cheese is a Photobooth-inspired GNOME application for taking pictures andvideos from a webcam. It can also apply fancy graphical effects.Application for taking pictures and movies from a webcam,1,1
1932,hwdata,服务,"Hardware identification and configuration datahwdata contains various hardware identification and configuration data,such as the pci.ids and usb.ids databases.",2,1
4138,pakchois,库,"pakchois is just another PKCS#11 wrapper library. pakchois aims toprovide a thin wrapper over the PKCS#11 interface; offering amodern object-oriented C interface which does not hide any of theunderlying interface, and avoids dependencies on any cryptographytoolkit.A wrapper library for PKCS#11",0,0
