,name,label,text,y,y_predict
3944,nss_wrapper,系统,"There are projects which provide daemons needing to be able to create, modifyand delete Unix users. Or just switch user ids to interact with the system e.g.a user space file server. To be able to test that you need the privilege tomodify the passwd and groups file. With nss_wrapper it is possible to defineyour own passwd and groups file which will be used by software to act correctlywhile under test.If you have a client and server under test they normally use functions toresolve network names to addresses (dns) or vice versa. The nss_wrappers allowyou to create a hosts file to setup name resolution for the addresses you usewith socket_wrapper.To use it set the following environment variables:LD_PRELOAD=libuid_wrapper.soNSS_WRAPPER_PASSWD=/path/to/passwdNSS_WRAPPER_GROUP=/path/to/groupNSS_WRAPPER_HOSTS=/path/to/hostThis package doesn't have a devel package cause this project is fordevelopment/testing.A wrapper for the user, group and hosts NSS API",1,1
3014,libreoffice-langpack-en,应用,Provides additional English translations and resources for LibreOffice.English language pack for LibreOffice,2,2
3135,libsolv,系统,"A free package dependency solver using a satisfiability algorithm. Thelibrary is based on two major, but independent, blocks:- Using a dictionary approach to store and retrieve package  and dependency information.- Using satisfiability, a well known and researched topic, for  resolving package dependencies.Package dependency solver",1,1
1075,freeimage-plus,应用,The freeimage-plus package contains the C++ wrapper library for freeimage.C++ wrapper for FreeImage,2,2
3513,maven-enforcer,应用,Enforcer is a build rule execution framework.Maven Enforcer,2,1
2285,jigawatts,应用,CRIU is a Linux utility that allows the checkpointing and restoringof processes.You can read more about CRIU at criu.org. CRIU forJava is a package which makes it more convenient to use CRIU fromJava.Java CRIU helper,2,2
37,acpid,系统,acpid is a daemon that dispatches ACPI events to user-space programs.ACPI Event Daemon,1,1
4317,perl-DBM_Filter,系统,This module provides an interface that allows filters to be applied to tiedhashes associated with DBM files.Filter DBM keys and values,1,1
509,coreos-installer-dracut,应用,This subpackage contains files and configuration to run coreos-installerfrom the initramfs.coreos-installer provides coreos-installer as a dracut module.,2,0
1245,gdk-pixbuf2-xlib,应用,This package contains the old libgdk-pixbuf-xlib library that is needed by someprograms to load GdkPixbuf using bare XLib calls.Additional library for using gdk-pixbuf with bare xlib,2,1
3106,librevenge-gdb,应用,The librevenge-devel package contains gdb pretty printers that help withdebugging applications that use librevenge.gdb pretty printers for librevenge,2,2
4904,polkit-pkla-compat,应用,A polkit JavaScript rule and associated helpers that mostly providecompatibility with the .pkla file format supported in polkit <= 0.105 for usersof later polkit releases.Rules for polkit to add compatibility with pklocalauthority,2,2
3289,libXt,应用,X.Org X11 libXt runtime libraryX.Org X11 libXt runtime library,2,2
3584,maven-shared-io-javadoc,应用,API documentation for maven-shared-io.Javadoc for maven-shared-io,2,2
5853,systemtap-runtime-python3,系统,This package includes support files needed to run systemtap scriptsthat probe python 3 processes.Systemtap Python 3 Runtime Support,1,1
5575,samba-winexe,应用,Samba Winexe Windows BinaryWinexe is a Remote Windows庐-command executor,2,2
5989,tesseract-langpack-uig,应用,This package contains the fast integer version of the Uyghur languagetrained models for the Tesseract Open Source OCR Engine.Uyghur language data for tesseract-tessdata,2,2
3847,nbdkit-gzip-plugin,系统,This package is a gzip plugin for nbdkit.GZip plugin for nbdkit,1,2
138,apache-commons-jxpath,应用,"Defines a simple interpreter of an expression language called XPath.JXPath applies XPath expressions to graphs of objects of all kinds:JavaBeans, Maps, Servlet contexts, DOM etc, including mixtures thereof.Simple XPath interpreter",2,1
3009,libreoffice-langpack-cy,应用,Provides additional Welsh translations and resources for LibreOffice.Welsh language pack for LibreOffice,2,2
6258,texlive-pst-plot,应用,"The package provides plotting of data (typically from externalfiles), using PSTricks. Plots my be configured using a widevariety of parameters.Plot data using PSTricks",2,2
3349,lm_sensors-sensord,应用,"Daemon that periodically logs sensor readings to syslog or a round-robindatabase, and warns of sensor alarms.Daemon that periodically logs sensor readings",2,1
5950,tesseract-langpack-mlt,应用,This package contains the fast integer version of the Maltese languagetrained models for the Tesseract Open Source OCR Engine.Maltese language data for tesseract-tessdata,2,2
1781,hunspell-ar,应用,"Arabic (Egypt, Algeria, etc.) hunspell dictionaries.Arabic hunspell dictionaries",2,2
4127,pacemaker-cts,系统,Test framework for cluster-related technologies like PacemakerTest framework for cluster-related technologies like Pacemaker,1,1
2636,libcanberra-gtk2,应用,Gtk+ 2.x bindings for libcanberraGtk+ 2.x Bindings for libcanberra,2,2
5699,smc-dyuthi-fonts,其它,The Dyuthi font package contains fonts for the display oftraditional Malayalam Scripts.Open Type Fonts for Malayalam script,3,3
1294,ghostscript-tools-dvipdf,应用,This package provides the utility 'dvipdf' for converting of TeX DVI files intoPDF files using Ghostscript and dvips.Ghostscript's 'dvipdf' utility,2,0
3244,libwacom-data,应用,Tablet information client library library data files.Tablet Information Client Library Library Data Files,2,2
2633,python3-bytesize,系统,This package contains Python 3 bindings for libbytesize making the use ofthe library from Python 3 easier and more convenient.Python 3 bindings for libbytesize,1,1
1961,hyphen-gl,应用,Galician hyphenation rules.Galician hyphenation rules,2,1
3298,libyami,应用,Yet Another Media Infrastructure.It is YUMMY to your video experience on Linux like platform.Yami is core building block for media solution. it parses video streamand decodes them leverage hardware acceleration.Yet Another Media Infrastructure library.,2,1
5377,qt5-qttools-static,应用,Static library files for qt5-qttools.Static library files for qt5-qttools,2,2
1195,gcc-toolset-11-ltrace,应用,"Ltrace is a debugging program which runs a specified command until thecommand exits.  While the command is executing, ltrace intercepts andrecords both the dynamic library calls called by the executed processand the signals received by the executed process.  Ltrace can alsointercept and print system calls executed by the process.You should install ltrace if you need a sysadmin tool for tracking theexecution of processes.Tracks runtime library calls from dynamically linked executables",2,1
1357,glog,应用,Google glog is a library that implements application-levellogging. This library provides logging APIs based on C++-stylestreams and various helper macros.A C++ application logging library,2,1
4729,perl-YAML-LibYAML,系统,"Kirill Siminov's ""libyaml"" is arguably the best YAML implementation. The Clibrary is written precisely to the YAML 1.1 specification. It was originallybound to Python and was later bound to Ruby.Perl YAML Serialization using XS and libyaml",1,1
791,netstandard-targeting-pack-2.1,应用,This package provides a targeting pack for NETStandard.Library 2.1that allows developers to compile against and target NETStandard.Library 2.1applications using the .NET SDK.Targeting Pack for NETStandard.Library 2.1,2,2
1434,gnome-shell-extension-window-list,应用,This GNOME Shell extension displays a window list at the bottom of the screen.Display a window list at the bottom of the screen in GNOME Shell,2,2
4655,perl-SUPER,系统,"When subclassing a class, you occasionally want to dispatch control to thesuperclass - at least conditionally and temporarily. This module providesan easier, cleaner way for class methods to access their ancestor'simplementation.Sane superclass method dispatcher",1,1
4971,pulseaudio-module-bluetooth,系统,Contains Bluetooth audio (A2DP/HSP/HFP) support for the PulseAudio sound server.Bluetooth support for the PulseAudio sound server,1,2
3496,maven-doxia-core,应用,This package provides Core module for maven-doxia.Core module for maven-doxia,2,0
4012,openblas-threads64_,应用,"OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSDversion. The project is supported by the Lab of Parallel Software andComputational Science, ISCAS. http://www.rdcps.ac.cnThis package contains the library compiled with threading support and64-bit interface and a symbol name suffix.An optimized BLAS library based on GotoBLAS2, pthreads version",2,0
4300,perl-Module-Loaded,系统,"When testing applications, often you find yourself needing to providefunctionality in your test environment that would usually be provided byexternal modules. Rather than munging the %INC by hand to mark these externalmodules as loaded, so they are not attempted to be loaded by perl, this moduleoffers you a very simple way to mark modules as loaded and/or unloaded.Mark modules as loaded or unloaded",1,1
1413,gnome-shell-extension-classification-banner,应用,This GNOME Shell extension adds a banner that displays the classification level.Display classification level banner in GNOME Shell,2,2
899,evolution-spamassassin,应用,This package contains the plugin to filter junk mail using SpamAssassin.SpamAssassin plugin for Evolution,2,2
1788,hunspell-bg,应用,Bulgarian hunspell dictionaries.Bulgarian hunspell dictionaries,2,2
2762,libhbalinux,应用,FC-HBAAPI implementation using scsi_transport_fc interfacesSNIA HBAAPI vendor library built on top of the scsi_transport_fc interfaces.,2,1
5716,sos-collector,系统,"sos-collector is a utility designed to capture sosreports from multiple nodesat once and collect them into a single archive. If the nodes are part ofa cluster, profiles can be used to configure how the sosreport commandis run on the nodes.Capture sosreports from multiple nodes simultaneously",1,1
1589,google-noto-sans-tagbanwa-fonts,其它,Noto fonts aims to remove tofu from web by providing fonts for allUnicode supported scripts. Its design goal is to achieve visual harmonizationbetween multiple scripts. Noto family supports almost all scripts availablein Unicode.Noto Sans font for Tagbanwa.Sans Tagbanwa font,3,3
2250,maven-local,应用,This package provides macros and scripts to support packaging Maven artifacts.Macros and scripts for Maven packaging support,2,1
2402,kf5-kdesignerplugin,应用,"This framework provides plugins for Qt Designer that allow it to displaythe widgets provided by various KDE frameworks, as well as a utility(kgendesignerplugin) that can be used to generate other such pluginsfrom ini-style description files.KDE Frameworks 5 Tier 3 integration module for Qt Designer",2,2
1184,gcc-toolset-11-elfutils-libs,系统,"The elfutils-libs package contains libraries which implement DWARF, ELF,and machine-specific ELF handling and process introspection.  Theselibraries are used by the programs in the elfutils package.  Theelfutils-devel package enables building other programs using theselibraries.Libraries to handle compiled objects",1,1
193,authd,系统,authd is a small and fast RFC 1413 ident protocol daemonwith both xinetd server and interactive modes thatsupports IPv6 and IPv4 as well as the more popular featuresof pidentd.A RFC 1413 ident protocol daemon,1,2
146,apache-commons-net,应用,"This is an Internet protocol suite Java library originally developed byORO, Inc.  This version supports Finger, Whois, TFTP, Telnet, POP3, FTP,NNTP, SMTP, and some miscellaneous protocols like Time and Echo as wellas BSD R command support. The purpose of the library is to providefundamental protocol access, not higher-level abstractions.Internet protocol suite Java library",2,1
543,crypto-policies-scripts,系统,"Tool to switch between crypto policiesThis package provides a tool update-crypto-policies, which appliesthe policies provided by the crypto-policies package. These can beeither the pre-built policies from the base package or custom policiesdefined in simple policy definition files.The package also provides a tool fips-mode-setup, which can be usedto enable or disable the system FIPS mode.",1,0
5765,python3-libsss_nss_idmap,系统,Python3 bindings for libsss_nss_idmapThe python3-libsss_nss_idmap contains the bindings so that libsss_nss_idmap canbe used by Python applications.,1,1
3336,lld,核心,The LLVM project linker.The LLVM Linker,0,2
1435,gnome-shell-extension-windowsNavigator,应用,"This GNOME Shell extension enables keyboard selection of windows and workspacesin overlay mode, by pressing the Alt and Ctrl key respectively.Support for keyboard selection of windows and workspaces in GNOME Shell",2,2
2627,python3-blockdev,系统,This package contains enhancements to the gobject-introspection bindings forlibblockdev in Python3.Python3 gobject-introspection bindings for libblockdev,1,1
5988,tesseract-langpack-tur,应用,This package contains the fast integer version of the Turkish languagetrained models for the Tesseract Open Source OCR Engine.Turkish language data for tesseract-tessdata,2,2
4139,paktype-naqsh-fonts,其它,The paktype-naqsh-fonts package contains fonts for the display of \Arabic from the PakType by Lateef Sagar.Fonts for Arabic from PakType,3,3
1372,gnome-bluetooth-libs,应用,This package contains libraries needed for applications thatwant to display a Bluetooth device selection widget.GTK+ Bluetooth device selection widgets,2,2
5639,python3-setools,系统,"SETools is a collection of graphical tools, command-line tools, andPython 3 modules designed to facilitate SELinux policy analysis.Policy analysis tools for SELinux",1,1
596,cyrus-sasl-sql,应用,The cyrus-sasl-sql package contains the Cyrus SASL plugin which supportsusing a RDBMS for storing shared secrets.SQL auxprop support for Cyrus SASL,2,1
3218,libvirt-daemon-driver-storage-logical,系统,The storage driver backend adding implementation of the storage APIs for blockvolumes using lvm.Storage driver plugin for lvm volumes,1,1
5262,python3-unittest2,系统,"unittest2 is a backport of the new features added to the unittest testingframework in Python 2.7 and onwards. It is tested to run on Python 2.6, 2.7,3.2, 3.3, 3.4 and pypy.The new features in unittest backported to Python 2.4+",1,1
951,felix-osgi-compendium-javadoc,应用,This package contains API documentation for felix-osgi-compendium.API documentation for felix-osgi-compendium,2,2
5907,tesseract-langpack-fas,应用,This package contains the fast integer version of the Persian (Farsi) languagetrained models for the Tesseract Open Source OCR Engine.Persian (Farsi) language data for tesseract-tessdata,2,2
3650,mingw32-bzip2-static,应用,Static library for mingw32-bzip2 development.Static library for mingw32-bzip2 development,2,2
6168,texlive-jknapltx,应用,"Miscellaneous macros by Jorg Knappen, including: - representcounters in greek; - Maxwell's non-commutative division; -latin1jk, latin2jk and latin3jk, which are their inputencdefinition files that allow verbatim input in the respectiveISO Latin codes; - blackboard bold fonts in maths; - use ofRSFS fonts in maths; - extra alignments for \parboxes; - swapRoman and Sans fonts; - transliterate semitic languages; -patches to make (La)TeX formulae embeddable in SGML; - usemaths ""minus"" in text as appropriate; - simple Young tableaux.Miscellaneous packages by Joerg Knappen",2,3
3354,log4j-slf4j,应用,Binding between LOG4J 2 API and SLF4J.Binding between LOG4J 2 API and SLF4J,2,2
1724,haproxy,系统,"HAProxy is a TCP/HTTP reverse proxy which is particularly suited for highavailability environments. Indeed, it can: - route HTTP requests depending on statically assigned cookies - spread load among several servers while assuring server persistence   through the use of HTTP cookies - switch to backup servers in the event a main one fails - accept connections to special ports dedicated to service monitoring - stop accepting connections without breaking existing ones - add, modify, and delete HTTP headers in both directions - block requests matching particular patterns - report detailed status to authenticated users from a URI   intercepted from the applicationHAProxy reverse proxy for high availability environments",1,1
6452,uid_wrapper,应用,Some projects like a file server need privilege separation to be able to switchto the connection user and do file operations. uid_wrapper convincingly liesto the application letting it believe it is operating as root and evenswitching between UIDs and GIDs as needed.To use it set the following environment variables:LD_PRELOAD=libuid_wrapper.soUID_WRAPPER=1This package doesn't have a devel package cause this project is fordevelopment/testing.A wrapper for privilege separation,2,1
5152,python3-oauth2client,系统,This is a python client module for accessing resources protected by OAuth 2.0Python client library for OAuth 2.0,1,1
1658,grub2-tools-minimal,核心,"The GRand Unified Bootloader (GRUB) is a highly configurable andcustomizable bootloader with modular architecture.  It supports a richvariety of kernel formats, file systems, computer architectures andhardware devices.This subpackage provides tools for support of all platforms.Support tools for GRUB.",0,0
1128,libatomic,系统,This package contains the GNU Atomic librarywhich is a GCC support runtime library for atomic operations not supportedby hardware.The GNU Atomic library,1,0
1956,hyphen-eu,应用,Basque hyphenation rules.Basque hyphenation rules,2,1
4482,perl-Exporter-Tiny,系统,"Exporter::Tiny supports many of Sub::Exporter's external-facing featuresincluding renaming imported functions with the -as, -prefix and -suffixoptions; explicit destinations with the into option; and alternativeinstallers with the installer option. But it's written in only about 40%as many lines of code and with zero non-core dependencies.Its internal-facing interface is closer to Exporter.pm, with configurationdone through the @EXPORT, @EXPORT_OK and %EXPORT_TAGS package variables.Exporter::Tiny performs most of its internal duties (including resolution oftag names to sub names, resolution of sub names to coderefs, and installationof coderefs into the target package) as method calls, which means they can beoverridden to provide interesting behavior.An exporter with the features of Sub::Exporter but only core dependencies",1,1
4248,pcp-pmda-statsd,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting statistics from the statsd daemon.Performance Co-Pilot (PCP) metrics from statsd,1,1
2712,libfprint,应用,libfprint offers support for consumer fingerprint reader devices.Toolkit for fingerprint scanner,2,3
408,cdparanoia-libs,应用,The cdparanoia-libs package contains the dynamic libraries needed forapplications which read CD Digital Audio disks.Libraries for libcdda_paranoia (Paranoia III),2,0
6664,xmvn-resolve,应用,"This package provides XMvn Resolver, which is a very simplecommald-line tool to resolve Maven artifacts from system repositories.Basically it's just an interface to artifact resolution mechanismimplemented by XMvn Core.  The primary intended use case of XMvnResolver is debugging local artifact repositories.XMvn Resolver",2,2
4254,pcp-pmda-zimbra,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about Zimbra.Performance Co-Pilot (PCP) metrics for Zimbra,1,1
5101,python38-idna,系统,"A library to support the Internationalised Domain Names in Applications (IDNA)protocol as specified in RFC 5891 <http://tools.ietf.org/html/rfc5891>.  Thisversion of the protocol is often referred to as ""IDNA2008"" and can producedifferent results from the earlier standard from 2003.The library is also intended to act as a suitable drop-in replacement for the""encodings.idna"" module that comes with the Python standard library butcurrently only supports the older 2003 specification.Internationalized Domain Names in Applications (IDNA)",1,1
4056,openscap,应用,OpenSCAP is a set of open source libraries providing an easier pathfor integration of the SCAP line of standards. SCAP is a line of standardsmanaged by NIST with the goal of providing a standard languagefor the expression of Computer Network Defense related information.Set of open source libraries enabling integration of the SCAP line of standards,2,0
6463,unixODBC,应用,"Install unixODBC if you want to access databases through ODBC.You will also need the mariadb-connector-odbc package if you want to accessa MySQL or MariaDB database, and/or the postgresql-odbc package for PostgreSQL.A complete ODBC driver manager for Linux",2,1
182,at-spi2-atk,应用,"at-spi allows assistive technologies to access GTK-basedapplications. Essentially it exposes the internals of applications forautomation, so tools such as screen readers, magnifiers, or evenscripting interfaces can query and interact with GUI controls.This version of at-spi is a major break from previous versions.It has been completely rewritten to use D-Bus rather thanORBIT / CORBA for its transport protocol.This package includes a gtk-module that bridges ATK to the newD-Bus based at-spi.A GTK+ module that bridges ATK to D-Bus at-spi",2,2
4415,perl-Compress-Raw-Bzip2,系统,This module provides a Perl interface to the bzip2 compression library.It is used by IO::Compress::Bzip2.Low-level interface to bzip2 compression library,1,1
1723,hamcrest-javadoc,应用,Javadoc for hamcrest.Javadoc for hamcrest,2,2
1006,fence-virtd,应用,"This package provides the host server framework, fence_virtd,for fence_virt.  The fence_virtd host daemon is resposible forprocessing fencing requests from virtual machines and routingthe requests to the appropriate physical machine for action.Daemon which handles requests from fence-virt",2,1
551,ctags-etags,应用,"This package will generate tags in a format which GNU Emacs understand,it's a alternativ implementation of the GNU etags program.Note: some command line options is not compatible with GNU etags.Exuberant Ctags for emacs tag format",2,1
3593,maven-surefire-provider-junit,应用,JUnit provider for Maven Surefire.JUnit provider for Maven Surefire,2,2
2417,kf5-kio-gui,应用,Gui components for the KIO Framework.Gui components for the KIO Framework,2,2
1063,fontpackages-filesystem,应用,"This package contains the basic directory layout used by font packages,including the correct permissions for the directories.Directories used by font packages",2,3
3663,mingw64-fontconfig,应用,MinGW Windows Fontconfig library.MinGW Windows Fontconfig library,2,2
5022,python38-pip,系统,"pip is a package management system used to install and manage software packageswritten in Python. Many packages can be found in the Python Package Index(PyPI). pip is a recursive acronym that can stand for either ""Pip InstallsPackages"" or ""Pip Installs Python"".A tool for installing and managing Python3 packages",1,1
802,dpdk,系统,The Data Plane Development Kit is a set of libraries and drivers forfast packet processing in the user space.Set of libraries and drivers for fast packet processing,1,1
5440,regexp-javadoc,应用,Javadoc for regexp.Javadoc for regexp,2,2
2339,kata-containers,应用,"Kata Containers version 3.x repository. Kata Containers is an open sourceproject and community working to build a standard implementation of lightweightVirtual Machines (VMs) that feel and perform like containers, but provide theworkload isolation and security advantages of VMs. https://katacontainers.io/.%gopkgKata Containers version 3.x repository",2,1
2948,libreoffice-data,应用,libreoffice-data contains platform-independent data files.LibreOffice data files,2,2
6160,texlive-ifluatex,应用,The package looks for LuaTeX regardless of its mode andprovides the switch \ifluatex; it works with Plain TeX orLaTeX. The package is part of the oberdiek bundle.Provides the \ifluatex switch,2,2
583,python3-custodia,应用,"Sub-package with python custodia modulesCustodia is a Secrets Service Provider, it stores or proxies access tokeys, password, and secret material in general. Custodia is built touse the HTTP protocol and a RESTful API as an IPC mechanism over a localUnix Socket. It can also be exposed to a network via a Reverse Proxyservice assuming proper authentication and header validation isimplemented in the Proxy.Custodia is modular, the configuration file controls how authentication,authorization, storage and API plugins are combined and exposed.Sub-package with python3 custodia modules",2,1
1635,graphviz,应用,"A collection of tools for the manipulation and layout of graphs (as in nodesand edges, not as in barcharts).Graph Visualization Tools",2,1
3285,libXres,应用,X-Resource is an extension that allows a client to querythe X server about its usage of various resources.X-Resource extension client library,2,1
1967,hyphen-ia,应用,Interlingua hyphenation rules.Interlingua hyphenation rules,2,1
4926,postgresql-plperl,应用,"The postgresql-plperl package contains the PL/Perl procedural language,which is an extension to the PostgreSQL database server.Install this if you want to write database functions in Perl.The Perl procedural language for PostgreSQL",2,1
1779,hunspell-ak,应用,Akan hunspell dictionaries.Akan hunspell dictionaries,2,2
26,python3-abrt,应用,"High-level API for querying, creating and manipulatingproblems handled by ABRT in Python 3.ABRT Python 3 API",2,1
1137,libstdc++,系统,GNU Standard C++ LibraryThe libstdc++ package contains a rewritten standard compliant GCC StandardC++ Library.,1,0
5209,python2-pysocks,系统,A fork of SocksiPy with bug fixes and extra features.Acts as a drop-in replacement to the socket module. Featuring:- SOCKS proxy client for Python 2.6 - 3.x- TCP and UDP both supported- HTTP proxy client included but not supported or recommended (you should use  urllib2's or requests' own HTTP proxy interface)- urllib2 handler included.A Python SOCKS client module,1,1
497,conntrack-tools,应用,"Manipulate netfilter connection tracking table and run High AvailabilityWith conntrack-tools you can setup a High Availability cluster andsynchronize conntrack state between multiple firewalls.The conntrack-tools package contains two programs:- conntrack: the command line interface to interact with the connection             tracking system.- conntrackd: the connection tracking userspace daemon that can be used to              deploy highly available GNU/Linux firewalls and collect              statistics of the firewall use.conntrack is used to search, list, inspect and maintain the netfilterconnection tracking subsystem of the Linux kernel.Using conntrack, you can dump a list of all (or a filtered selection  of)currently tracked connections, delete connections from the state table,and even add new ones.In addition, you can also monitor connection tracking events, e.g.show an event message (one line) per newly established connection.",2,0
6059,texlive-babel-english,应用,"The package provides the language definition file for supportof English in babel. Care is taken to select britishhyphenation patterns for British English and Australian text,and default ('american') patterns for Canadian and USA text.Babel support for English",2,2
4538,perl-IO-stringy,系统,"This toolkit primarily provides modules for performing both traditionaland object-oriented I/O) on things *other* than normal filehandles; inparticular, IO::Scalar, IO::ScalarArray, and IO::Lines.In the more-traditional IO::Handle front, we have IO::AtomicFile, whichmay be used to painlessly create files that are updated atomically.And in the ""this-may-prove-useful"" corner, we have IO::Wrap, whoseexported wraphandle() function will clothe anything that's not a blessedobject in an IO::Handle-like wrapper... so you can just use OO syntaxand stop worrying about whether your function's caller handed you astring, a globref, or a FileHandle.I/O on in-core objects like strings and arrays for Perl",1,1
2675,libdvdnav,应用,"Libdvdnav is a library that allows easy use of sophisticated DVD navigationfeatures such as DVD menus, multiangle playback and even interactive DVD games.A library contains functions to display DVD video menus.",2,2
4504,perl-File-pushd,系统,"File::pushd does a temporary chdir that is easily and automatically reverted,similar to pushd in some Unix command shells. It works by creating an objectthat caches the original working directory. When the object is destroyed, thedestructor calls chdir to revert to the original working directory. By storingthe object in a lexical variable with a limited scope, this happensautomatically at the end of the scope.Change directory temporarily for a limited scope",1,1
5877,tesseract-langpack-asm,应用,This package contains the fast integer version of the Assamese languagetrained models for the Tesseract Open Source OCR Engine.Assamese language data for tesseract-tessdata,2,2
2119,jack-audio-connection-kit-example-clients,应用,Small example clients that use the Jack Audio Connection Kit.Example clients that use Jack,2,2
4629,perl-Pod-Simple,系统,Pod::Simple is a Perl library for parsing text in the POD (plain olddocumentation) markup language that is typically used for writingdocumentation for Perl and for Perl modules.Framework for parsing POD documentation,1,1
4126,pacemaker-cluster-libs,系统,"Pacemaker is an advanced, scalable High-Availability cluster resourcemanager.The pacemaker-cluster-libs package contains cluster-aware sharedlibraries needed for nodes that will form part of the cluster nodes.Cluster Libraries used by Pacemaker",1,0
4565,perl-Math-BigInt,系统,This provides Perl modules for arbitrary-size integer and float mathematics.Arbitrary-size integer and float mathematics,1,1
1360,glusterfs-cli,应用,GlusterFS is a distributed file-system capable of scaling to severalpetabytes. It aggregates various storage bricks over Infiniband RDMAor TCP/IP interconnect into one large parallel network filesystem. GlusterFS is one of the most sophisticated file systems interms of features and extensibility.  It borrows a powerful conceptcalled Translators from GNU Hurd kernel. Much of the code in GlusterFSis in user space and easily manageable.This package provides the GlusterFS CLI application and its man pageGlusterFS CLI,2,0
764,dotnet-apphost-pack-3.1,应用,This package provides a targetting pack for Microsoft.NETCore.App 3.1that allows developers to compile against and target Microsoft.NETCore.App 3.1applications using the .NET Core SDK.Targeting Pack for Microsoft.NETCore.App 3.1,2,2
913,exiv2-libs,应用,"A C++ library to access image metadata, supporting full read and write accessto the Exif and Iptc metadata, Exif MakerNote support, extract and deletemethods for Exif thumbnails, classes to access Ifd and so on.Exif and Iptc metadata manipulation library",2,0
5734,spice-gtk3,应用,spice-client-glib-3.0 is a SPICE client library for Gtk3.A GTK3 widget for SPICE clients,2,2
266,python3-bind9.16,系统,This package provides a module which allows commands to be sent to rndc directly from Python programs.A module allowing rndc commands to be sent from Python programs,1,1
1269,genwqe-zlib,应用,GenWQE hardware accelerated libz and test-utilities.GenWQE hardware accelerated libz,2,2
419,librbd1,应用,"RBD is a block device striped across multiple distributed objects inRADOS, a reliable, autonomic distributed object storage clusterdeveloped as part of the Ceph distributed storage system. This is ashared library allowing applications to manage these block devices.RADOS block device client library",2,1
4341,perl-Hash-Util,系统,Hash::Util contains special functions for manipulating hashes that don'treally warrant a keyword.General-utility hash subroutines,1,1
5153,python3-oauthlib,系统,"OAuthLib is a generic utility which implements the logic of OAuth withoutassuming a specific HTTP request object or web framework. Use it to graftOAuth client support onto your favorite HTTP library, or provider supportonto your favourite web framework. If you're a maintainer of such alibrary, write a thin veneer on top of OAuthLib and get OAuth support forvery little effort.An implementation of the OAuth request-signing logic",1,1
135,apache-commons-exec-javadoc,应用,This package contains the API documentation for apache-commons-exec.Javadocs for apache-commons-exec,2,2
3657,mingw32-expat,应用,"This is expat, the C library for parsing XML, written by James Clark. Expatis a stream oriented XML parser. This means that you register handlers withthe parser prior to starting the parse. These handlers are called when theparser discovers the associated structures in the document being parsed. Astart tag is an example of the kind of structures for which you mayregister handlers.MinGW Windows port of expat XML parser library",2,1
3464,maven-artifact-manager,应用,Maven artifact manager artifactCompatibility Maven artifact manager artifact,2,2
5197,python2-pygments,系统,"Pygments is a generic syntax highlighter for general use in all kindsof software such as forum systems, wikis or other applications thatneed to prettify source code. Highlights are:  * a wide range of common languages and markup formats is supported  * special attention is paid to details that increase highlighting    quality  * support for new languages and formats are added easily; most    languages use a simple regex-based lexing mechanism  * a number of output formats is available, among them HTML, RTF,    LaTeX and ANSI sequences  * it is usable as a command-line tool and as a library  * ... and it highlights even Brainf*ck!Syntax highlighting engine written in Python",1,1
5280,python38-wheel,系统,A built-package format for Python.A wheel is a ZIP-format archive with a specially formatted filename and the.whl extension. It is designed to contain all the files for a PEP 376compatible install in a way that is very close to the on-disk format.Python 3 version.Built-package format for Python,1,1
4929,postgresql-server,应用,"PostgreSQL is an advanced Object-Relational database management system (DBMS).The postgresql-server package contains the programs needed to createand run a PostgreSQL server, which will in turn allow you to createand maintain PostgreSQL databases.The programs needed to create and run a PostgreSQL server",2,2
1169,gcc-toolset-10-systemtap-server,系统,"This is the remote script compilation server component of systemtap.It announces itself to nearby clients with avahi (if available), andcompiles systemtap scripts to kernel objects on their demand.Instrumentation System Server",1,1
1739,helm-zsh-completion,应用,Zsh command line completion support for helm.Zsh Completion for helm,2,1
2478,ksc,系统,Kernel source code checkerA kernel module source code checker to find usage of non whitelist symbols,1,1
5870,telnet-server,系统,Telnet is a popular protocol for logging into remote systems over theInternet. The package includes a daemon that supports Telnet remotelogins into the host machine. The daemon is disabled by default.You may enable the daemon by editing /etc/xinetd.d/telnetThe server program for the Telnet remote login protocol,1,1
3982,ocaml-srpm-macros,应用,This package contains macros needed by RPM in order to buildSRPMS.  It does not pull in any other OCaml dependencies.OCaml architecture macros,2,1
4445,perl-DateTime-Format-Strptime,系统,"This module implements most of strptime(3), the POSIX function that is thereverse of strftime(3), for DateTime. While strftime takes a DateTime and apattern and returns a string, strptime takes a string and a pattern andreturns the DateTime object associated.Parse and format strptime and strftime patterns",1,1
2608,libatomic_ops,系统,"Provides implementations for atomic memory update operations on anumber of architectures. This allows direct use of these in reasonablyportable code. Unlike earlier similar packages, this one explicitlyconsiders memory barrier semantics, and allows the construction of codethat involves minimum overhead across a variety of architectures.Atomic memory update operations",1,1
2082,ipset-libs,系统,This package contains the libraries which provide the IP sets funcionality.Shared library providing the IP sets functionality,1,0
